 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
G# minor mel (5#), 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 29
Db major blues (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
B major blues (5#), 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 23
Bb minor blues (5b), 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 1, 0, 2, 1, 2, 1, 1, 0, 0, 27
G# minor blues (5#), 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 0, 42
Db dorian (5b), 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 0, 42
B dorian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6
Db phrygian (5b), 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 18
B phrygian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6
Db lydian (5b), 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 18
B lydian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Db mixolydian (5b), 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2, 0, 2, 2, 0, 0, 36
B mixolydian (5#), 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 18
Db aeolian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6
B aeolian (5#), 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 29
Db locrian (5b), 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 14
B locrian (5#), 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 38
Gb major (6b), 2, 2, 2, 3, 3, 1, 1, 2, 1, 1, 1, 0, 3, 2, 1, 0, 2, 2, 2, 3, 3, 3, 0, 0, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 2, 2, 1, 1, 63
F# major (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Eb minor (6b), 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 23
D# minor (6#), 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 1, 0, 2, 1, 2, 1, 1, 0, 0, 27
Eb minor mel (6b), 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 0, 42
D# minor mel (6#), 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 0, 42
Gb major blues (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6
F# major blues (6#), 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 18
Eb minor blues (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6
D# minor blues (6#), 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 18
Gb dorian (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
F# dorian (6#), 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2, 0, 2, 2, 0, 0, 36
Gb phrygian (6b), 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 18
F# phrygian (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6
Gb lydian (6b), 4, 4, 4, 5, 3, 4, 0, 2, 3, 3, 3, 3, 3, 4, 2, 0, 4, 4, 4, 5, 3, 3, 2, 1, 3, 2, 5, 5, 4, 4, 4, 5, 3, 2, 4, 2, 4, 4, 0, 0, 124
F# lydian (6#), 3, 3, 3, 3, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 1, 0, 3, 3, 3, 3, 2, 2, 1, 1, 2, 1, 3, 3, 2, 2, 3, 3, 2, 1, 3, 1, 3, 3, 0, 0, 80
Gb mixolydian (6b), 2, 2, 2, 4, 3, 4, 1, 3, 2, 2, 2, 2, 3, 5, 2, 0, 2, 2, 2, 4, 3, 3, 2, 0, 4, 2, 4, 4, 5, 5, 3, 4, 4, 3, 2, 3, 2, 2, 1, 1, 106
F# mixolydian (6#), 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 3, 1, 0, 1, 1, 1, 2, 2, 2, 1, 0, 3, 1, 2, 2, 3, 3, 2, 2, 3, 2, 1, 2, 1, 1, 1, 1, 62
Gb aeolian (6b), 3, 3, 3, 5, 4, 4, 1, 3, 3, 3, 3, 2, 4, 5, 2, 0, 3, 3, 3, 5, 4, 4, 2, 0, 4, 2, 4, 4, 4, 4, 4, 4, 4, 2, 3, 2, 3, 3, 1, 1, 121
F# aeolian (6#), 2, 2, 2, 3, 3, 2, 1, 2, 2, 2, 2, 1, 3, 3, 1, 0, 2, 2, 2, 3, 3, 3, 1, 0, 3, 1, 2, 2, 2, 2, 3, 2, 3, 1, 2, 1, 2, 2, 1, 1, 77
Gb locrian (6b), 2, 2, 2, 4, 3, 2, 1, 3, 0, 0, 0, 0, 3, 3, 2, 0, 2, 2, 2, 4, 3, 3, 0, 0, 2, 2, 2, 2, 3, 3, 3, 2, 2, 3, 2, 3, 2, 2, 1, 1, 78
F# locrian (6#), 1, 1, 1, 2, 2, 1, 1, 2, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 48
Cb major (7b), 2, 2, 2, 4, 4, 4, 2, 4, 2, 2, 2, 2, 4, 6, 2, 0, 2, 2, 2, 4, 4, 4, 2, 0, 4, 2, 4, 4, 5, 5, 3, 4, 4, 3, 2, 3, 2, 2, 2, 2, 115
C# major (7#), 4, 4, 4, 4, 2, 3, 0, 1, 2, 2, 2, 2, 2, 2, 1, 0, 4, 4, 4, 4, 2, 2, 1, 1, 2, 3, 4, 4, 3, 3, 4, 4, 2, 2, 4, 2, 4, 4, 0, 0, 102
Ab minor (7b), 0, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 4, 1, 0, 0, 0, 0, 1, 2, 2, 2, 0, 4, 1, 2, 2, 3, 3, 1, 2, 4, 1, 0, 1, 0, 0, 1, 1, 56
A# minor (7#), 5, 5, 5, 6, 4, 2, 0, 2, 2, 2, 2, 1, 4, 2, 2, 0, 5, 5, 5, 6, 4, 4, 0, 1, 1, 3, 3, 3, 2, 2, 4, 3, 1, 2, 5, 2, 5, 5, 0, 0, 115
Ab minor mel (7b), 1, 1, 1, 2, 3, 2, 1, 2, 3, 3, 3, 2, 3, 4, 1, 0, 1, 1, 1, 2, 3, 3, 2, 0, 4, 1, 2, 2, 2, 2, 2, 2, 4, 0, 1, 0, 1, 1, 1, 1, 71
A# minor mel (7#), 3, 3, 3, 4, 4, 0, 0, 2, 2, 2, 2, 1, 4, 2, 2, 0, 3, 3, 3, 4, 4, 4, 0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 0, 3, 0, 3, 3, 0, 0, 73
Cb major blues (7b), 3, 3, 3, 5, 5, 4, 2, 4, 3, 3, 3, 2, 5, 6, 2, 1, 3, 3, 3, 5, 5, 5, 2, 0, 4, 2, 4, 4, 5, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 2, 135
C# major blues (7#), 4, 4, 4, 5, 3, 4, 0, 2, 3, 3, 3, 3, 3, 4, 2, 0, 4, 4, 4, 5, 3, 3, 2, 1, 3, 2, 5, 5, 4, 4, 4, 5, 3, 2, 4, 2, 4, 4, 0, 0, 124
Ab minor blues (7b), 3, 3, 3, 3, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 1, 0, 3, 3, 3, 3, 2, 2, 1, 1, 2, 1, 3, 3, 2, 2, 3, 3, 2, 1, 3, 1, 3, 3, 0, 0, 80
A# minor blues (7#), 2, 2, 2, 4, 3, 4, 1, 3, 2, 2, 2, 2, 3, 5, 2, 0, 2, 2, 2, 4, 3, 3, 2, 0, 4, 2, 4, 4, 5, 5, 3, 4, 4, 3, 2, 3, 2, 2, 1, 1, 106
Cb dorian (7b), 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 3, 1, 0, 1, 1, 1, 2, 2, 2, 1, 0, 3, 1, 2, 2, 3, 3, 2, 2, 3, 2, 1, 2, 1, 1, 1, 1, 62
C# dorian (7#), 3, 3, 3, 5, 4, 4, 1, 3, 3, 3, 3, 2, 4, 5, 2, 0, 3, 3, 3, 5, 4, 4, 2, 0, 4, 2, 4, 4, 4, 4, 4, 4, 4, 2, 3, 2, 3, 3, 1, 1, 121
Cb phrygian (7b), 2, 2, 2, 3, 3, 2, 1, 2, 2, 2, 2, 1, 3, 3, 1, 0, 2, 2, 2, 3, 3, 3, 1, 0, 3, 1, 2, 2, 2, 2, 3, 2, 3, 1, 2, 1, 2, 2, 1, 1, 77
C# phrygian (7#), 2, 2, 2, 4, 3, 2, 1, 3, 0, 0, 0, 0, 3, 3, 2, 0, 2, 2, 2, 4, 3, 3, 0, 0, 2, 2, 2, 2, 3, 3, 3, 2, 2, 3, 2, 3, 2, 2, 1, 1, 78
Cb lydian (7b), 1, 1, 1, 2, 2, 1, 1, 2, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 48
C# lydian (7#), 2, 2, 2, 4, 4, 4, 2, 4, 2, 2, 2, 2, 4, 6, 2, 0, 2, 2, 2, 4, 4, 4, 2, 0, 4, 2, 4, 4, 5, 5, 3, 4, 4, 3, 2, 3, 2, 2, 2, 2, 115
Cb mixolydian (7b), 4, 4, 4, 4, 2, 3, 0, 1, 2, 2, 2, 2, 2, 2, 1, 0, 4, 4, 4, 4, 2, 2, 1, 1, 2, 3, 4, 4, 3, 3, 4, 4, 2, 2, 4, 2, 4, 4, 0, 0, 102
C# mixolydian (7#), 0, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 4, 1, 0, 0, 0, 0, 1, 2, 2, 2, 0, 4, 1, 2, 2, 3, 3, 1, 2, 4, 1, 0, 1, 0, 0, 1, 1, 56
Cb aeolian (7b), 5, 5, 5, 6, 4, 2, 0, 2, 2, 2, 2, 1, 4, 2, 2, 0, 5, 5, 5, 6, 4, 4, 0, 1, 1, 3, 3, 3, 2, 2, 4, 3, 1, 2, 5, 2, 5, 5, 0, 0, 115
C# aeolian (7#), 1, 1, 1, 2, 3, 2, 1, 2, 3, 3, 3, 2, 3, 4, 1, 0, 1, 1, 1, 2, 3, 3, 2, 0, 4, 1, 2, 2, 2, 2, 2, 2, 4, 0, 1, 0, 1, 1, 1, 1, 71
Cb locrian (7b), 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 3, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 70
C# locrian (7#), 3, 3, 3, 5, 5, 4, 2, 4, 3, 3, 3, 2, 5, 6, 2, 1, 3, 3, 3, 5, 5, 5, 2, 0, 4, 2, 4, 4, 5, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 2, 135
