 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, rowcost
D major (2#), 3, 3, 2,  , 3, 3, 4, 3, 2, 4, 2, 2, 3, 4, 5, 4, 5, 3, 2,  , 4, 7, 1,  , 4, 3, 2, 1, 5, 3, 3,  , 1, 1,  ,  , 0, 1, 1, 1, 1, 1, 2, 2, 6, 2, 4, 4, 3, 1, 3, 5, 4, 1, 2, 2, 3, 3, 3, 0, 2, 1, 1,  , 3, 2, 5, 2, 4, 3, 3, 5, 4, 3, 3, 0, 2, 4, 3,  , 5, 2, 4, 2, 4, 4, 3,  , 4, 2, 1,  , 2, 4, 4, 1, 2, 4, 5, 2, 1, 2, 3, 0, 1, 1, 1, 2, 1, 4, 5, 3, 4, 4, 3,  , 2, 3, 3, 5, 4, 3, 3, 0, 2, 2, 5, 5, 1, 325
G minor (2b), 1, 1, 1,  , 1, 1, 2, 1, 1, 3, 2, 3, 1, 3, 4, 1, 3, 1, 1,  , 1, 3, 2,  , 4, 2, 1, 1, 5, 0, 1,  , 3, 1,  ,  , 1, 4, 4, 5, 1, 3, 3, 2, 4, 2, 3, 2, 1, 1, 1, 2, 1, 0, 1, 2, 0, 1, 4, 0, 1, 1, 1,  , 1, 0, 2, 0, 1, 1, 3, 6, 1, 1, 4, 0, 0, 3, 1,  , 3, 1, 4, 2, 1, 1, 1,  , 3, 1, 1,  , 3, 3, 5, 1, 5, 7, 3, 2, 2, 3, 6, 3, 1, 2, 0, 3, 1, 2, 3, 0, 1, 2, 1,  , 1, 1, 3, 6, 1, 1, 4, 0, 2, 2, 3, 4, 0, 235
B minor (2#), 6, 4, 3,  , 2, 2, 2, 2, 1, 5, 2, 2, 2, 5, 4, 2, 6, 4, 3,  , 4, 5, 1,  , 4, 2, 4, 1, 5, 5, 4,  , 1, 2,  ,  , 1, 1, 1, 2, 2, 1, 2, 3, 7, 4, 5, 3, 4, 1, 2, 7, 3, 1, 1, 2, 4, 5, 4, 0, 2, 1, 1,  , 2, 4, 7, 1, 5, 2, 1, 5, 6, 5, 4, 0, 2, 4, 4,  , 5, 3, 6, 3, 5, 4, 5,  , 3, 3, 2,  , 3, 6, 3, 1, 1, 2, 2, 2, 2, 2, 3, 0, 2, 2, 1, 3, 2, 3, 5, 4, 3, 4, 2,  , 1, 2, 1, 5, 6, 5, 4, 0, 1, 2, 4, 5, 0, 350
G minor mel (2b), 1, 2, 1,  , 1, 1, 2, 1, 1, 4, 1, 2, 1, 4, 5, 2, 3, 2, 1,  , 2, 4, 2,  , 4, 2, 1, 0, 4, 1, 1,  , 2, 2,  ,  , 0, 3, 3, 4, 0, 2, 2, 2, 5, 1, 4, 3, 1, 1, 1, 3, 2, 0, 2, 2, 1, 1, 3, 0, 2, 1, 1,  , 1, 0, 3, 0, 2, 1, 3, 5, 2, 1, 3, 0, 1, 3, 2,  , 4, 1, 4, 3, 1, 2, 2,  , 4, 0, 0,  , 3, 2, 6, 1, 4, 6, 4, 3, 2, 2, 6, 2, 0, 1, 0, 2, 1, 3, 3, 1, 2, 2, 1,  , 1, 1, 3, 5, 2, 1, 3, 0, 2, 2, 3, 3, 0, 241
B minor mel (2#), 6, 5, 2,  , 3, 2, 2, 2, 2, 6, 2, 3, 3, 4, 5, 3, 6, 5, 2,  , 5, 4, 1,  , 4, 3, 5, 2, 4, 6, 4,  , 0, 2,  ,  , 1, 1, 0, 1, 3, 1, 3, 4, 7, 5, 5, 4, 4, 1, 1, 6, 4, 1, 1, 3, 5, 6, 5, 0, 2, 1, 1,  , 3, 5, 6, 1, 6, 3, 1, 5, 7, 6, 5, 0, 3, 3, 5,  , 6, 3, 5, 4, 4, 5, 5,  , 3, 4, 3,  , 2, 5, 3, 1, 0, 1, 1, 1, 1, 2, 2, 0, 3, 3, 2, 4, 2, 4, 6, 5, 4, 5, 1,  , 2, 3, 1, 5, 7, 6, 5, 0, 2, 2, 3, 6, 0, 380
Bb major blues (2b), 2, 4, 3,  , 0, 0, 1, 0, 1, 4, 3, 5, 2, 4, 4, 3, 4, 4, 3,  , 2, 3, 1,  , 4, 4, 1, 3, 4, 3, 2,  , 4, 4,  ,  , 4, 3, 6, 5, 2, 4, 4, 6, 5, 3, 6, 6, 2, 0, 2, 4, 2, 1, 5, 4, 5, 2, 4, 1, 1, 0, 0,  , 1, 2, 4, 2, 2, 1, 2, 5, 3, 2, 4, 1, 1, 3, 2,  , 4, 2, 5, 5, 3, 2, 2,  , 4, 3, 3,  , 3, 4, 7, 1, 4, 6, 4, 3, 5, 4, 5, 4, 2, 8, 3, 7, 1, 5, 3, 3, 3, 3, 3,  , 1, 1, 2, 5, 3, 2, 4, 1, 1, 2, 4, 4, 0, 358
D major blues (2#), 3, 5, 3,  , 4, 3, 5, 3, 3, 5, 2, 3, 5, 4, 7, 6, 5, 5, 3,  , 5, 7, 2,  , 5, 4, 3, 2, 6, 4, 3,  , 2, 3,  ,  , 1, 2, 3, 2, 2, 3, 3, 4, 6, 3, 4, 6, 3, 1, 4, 5, 5, 1, 4, 5, 5, 4, 4, 0, 2, 1, 1,  , 4, 3, 5, 3, 5, 4, 4, 6, 5, 4, 4, 0, 3, 4, 4,  , 6, 2, 4, 5, 4, 5, 3,  , 4, 3, 2,  , 2, 5, 6, 1, 3, 6, 6, 2, 2, 2, 5, 1, 2, 3, 3, 4, 1, 6, 6, 4, 6, 5, 4,  , 3, 4, 4, 6, 5, 4, 4, 0, 4, 3, 5, 6, 1, 434
G minor blues (2b), 2, 4, 3,  , 0, 0, 3, 0, 1, 5, 3, 4, 2, 4, 5, 3, 4, 4, 3,  , 2, 3, 2,  , 5, 3, 1, 3, 6, 3, 2,  , 4, 4,  ,  , 4, 4, 6, 5, 2, 5, 4, 5, 5, 3, 5, 6, 2, 0, 2, 4, 2, 1, 4, 4, 4, 2, 4, 1, 1, 0, 0,  , 1, 2, 4, 2, 2, 1, 2, 6, 3, 2, 4, 1, 1, 3, 2,  , 4, 2, 5, 5, 3, 2, 2,  , 4, 3, 3,  , 3, 5, 8, 1, 5, 8, 5, 3, 5, 4, 7, 4, 2, 5, 2, 5, 1, 5, 4, 3, 3, 4, 3,  , 1, 1, 2, 6, 3, 2, 4, 1, 1, 3, 4, 4, 0, 369
B minor blues (2#), 5, 6, 5,  , 4, 3, 4, 3, 3, 7, 2, 3, 5, 5, 7, 5, 5, 6, 5,  , 6, 7, 2,  , 4, 5, 4, 3, 7, 7, 5,  , 2, 4,  ,  , 1, 2, 3, 2, 2, 3, 3, 4, 7, 6, 5, 6, 5, 1, 4, 8, 5, 1, 4, 6, 7, 7, 6, 0, 2, 1, 1,  , 4, 6, 8, 3, 7, 4, 4, 8, 6, 7, 6, 0, 3, 4, 6,  , 7, 2, 5, 6, 6, 6, 5,  , 3, 5, 2,  , 2, 8, 6, 1, 3, 5, 4, 2, 2, 2, 6, 1, 2, 3, 3, 5, 1, 6, 7, 6, 6, 6, 4,  , 3, 4, 4, 8, 6, 5, 6, 0, 4, 4, 6, 8, 1, 514
Bb dorian (2b), 0, 3, 2,  , 0, 0, 1, 0, 0, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2,  , 1, 3, 1,  , 3, 2, 0, 0, 3, 1, 0,  , 3, 3,  ,  , 1, 2, 4, 4, 0, 2, 2, 4, 4, 0, 5, 4, 0, 0, 2, 2, 1, 0, 5, 3, 3, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 3, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 5, 1, 1, 1,  , 3, 0, 0,  , 3, 2, 6, 0, 3, 5, 4, 3, 3, 2, 5, 2, 0, 5, 2, 5, 0, 4, 2, 1, 3, 1, 2,  , 0, 0, 2, 3, 1, 0, 2, 0, 1, 1, 2, 2, 0, 212
D dorian (2#), 3, 4, 1,  , 4, 3, 4, 3, 3, 5, 2, 3, 4, 3, 6, 5, 5, 4, 1,  , 5, 6, 1,  , 4, 4, 3, 2, 4, 4, 3,  , 0, 1,  ,  , 0, 1, 0, 0, 2, 1, 3, 3, 6, 3, 4, 5, 3, 1, 2, 4, 5, 1, 2, 3, 4, 4, 4, 0, 2, 1, 1,  , 4, 3, 4, 2, 5, 4, 3, 5, 5, 4, 4, 0, 3, 3, 4,  , 6, 2, 3, 3, 3, 5, 3,  , 4, 3, 2,  , 1, 3, 4, 1, 1, 3, 4, 1, 0, 2, 2, 0, 2, 2, 2, 3, 1, 5, 6, 4, 5, 5, 2,  , 3, 4, 3, 5, 5, 4, 4, 0, 3, 2, 4, 6, 1, 355
Bb phrygian (2b), 1, 5, 2,  , 2, 1, 4, 1, 2, 4, 1, 2, 5, 2, 7, 5, 3, 5, 2,  , 4, 4, 2,  , 4, 3, 2, 2, 4, 4, 1,  , 1, 4,  ,  , 1, 2, 2, 1, 1, 3, 2, 3, 4, 2, 4, 7, 1, 0, 3, 3, 3, 0, 4, 5, 5, 2, 2, 0, 1, 0, 0,  , 2, 2, 3, 2, 5, 2, 3, 6, 4, 2, 2, 0, 2, 1, 5,  , 4, 1, 1, 6, 2, 4, 3,  , 1, 2, 1,  , 0, 4, 5, 0, 2, 5, 5, 1, 1, 2, 4, 1, 1, 2, 2, 4, 0, 5, 4, 4, 5, 4, 2,  , 2, 2, 3, 6, 4, 2, 2, 0, 3, 3, 3, 5, 1, 315
D phrygian (2#), 2, 4, 1,  , 3, 2, 3, 2, 3, 5, 1, 3, 4, 3, 8, 4, 4, 4, 1,  , 5, 5, 2,  , 5, 4, 3, 2, 3, 4, 2,  , 0, 3,  ,  , 0, 2, 1, 1, 1, 2, 2, 2, 5, 3, 4, 6, 2, 1, 2, 4, 4, 0, 3, 4, 4, 3, 3, 0, 2, 1, 1,  , 3, 2, 4, 1, 6, 3, 4, 7, 5, 3, 3, 0, 2, 2, 6,  , 5, 1, 2, 5, 2, 5, 4,  , 2, 2, 1,  , 0, 3, 4, 1, 2, 4, 4, 1, 0, 2, 3, 1, 1, 1, 1, 3, 1, 4, 5, 4, 4, 4, 1,  , 3, 3, 4, 7, 5, 3, 3, 0, 4, 3, 4, 6, 1, 338
Bb lydian (2b), 2, 3, 3,  , 2, 2, 4, 2, 2, 4, 3, 3, 3, 4, 5, 4, 4, 3, 3,  , 3, 5, 1,  , 5, 3, 2, 2, 6, 2, 2,  , 4, 3,  ,  , 2, 3, 5, 5, 1, 3, 3, 3, 5, 3, 3, 5, 2, 1, 3, 4, 3, 0, 6, 3, 3, 2, 4, 0, 2, 1, 1,  , 2, 1, 4, 2, 3, 2, 4, 6, 3, 2, 4, 0, 1, 3, 3,  , 5, 1, 4, 6, 2, 3, 2,  , 4, 2, 1,  , 3, 5, 6, 1, 5, 8, 6, 3, 3, 3, 6, 3, 1, 3, 1, 4, 1, 5, 4, 2, 4, 3, 3,  , 2, 2, 4, 6, 3, 2, 4, 0, 3, 2, 4, 5, 1, 361
D lydian (2#), 2, 4, 3,  , 2, 2, 4, 2, 2, 5, 2, 3, 4, 5, 7, 4, 4, 4, 3,  , 4, 6, 2,  , 5, 3, 2, 2, 7, 3, 2,  , 4, 4,  ,  , 2, 4, 5, 4, 1, 4, 3, 3, 6, 3, 5, 6, 2, 1, 4, 5, 3, 0, 4, 4, 4, 2, 4, 0, 2, 1, 1,  , 2, 1, 5, 2, 5, 2, 4, 8, 4, 2, 4, 0, 1, 4, 5,  , 5, 1, 4, 5, 3, 4, 4,  , 3, 2, 1,  , 2, 6, 7, 1, 5, 8, 6, 3, 3, 3, 6, 3, 1, 3, 1, 5, 1, 5, 4, 3, 4, 3, 3,  , 2, 2, 4, 8, 4, 2, 4, 0, 3, 3, 5, 6, 1, 400
Bb mixolydian (2b), 2, 2, 2,  , 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 5, 3, 4, 2, 2,  , 3, 5, 1,  , 5, 3, 2, 1, 3, 2, 2,  , 1, 2,  ,  , 0, 1, 2, 3, 0, 1, 1, 1, 5, 2, 2, 4, 2, 1, 2, 4, 3, 0, 5, 2, 2, 2, 2, 0, 2, 1, 1,  , 2, 1, 4, 1, 3, 2, 4, 5, 3, 2, 2, 0, 1, 2, 3,  , 5, 1, 3, 5, 2, 3, 2,  , 4, 1, 0,  , 2, 3, 4, 1, 3, 5, 5, 2, 1, 2, 4, 1, 0, 0, 0, 1, 1, 4, 4, 2, 3, 3, 2,  , 2, 2, 4, 5, 3, 2, 2, 0, 3, 2, 4, 4, 1, 274
D mixolydian (2#), 0, 3, 2,  , 0, 0, 3, 0, 0, 3, 2, 1, 2, 3, 3, 3, 2, 3, 2,  , 1, 3, 1,  , 3, 1, 0, 0, 5, 1, 0,  , 3, 3,  ,  , 1, 2, 4, 4, 0, 2, 2, 3, 4, 0, 3, 4, 0, 0, 2, 2, 1, 0, 5, 2, 2, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 3, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 6, 1, 1, 1,  , 3, 0, 0,  , 3, 3, 6, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 2, 1, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 3, 1, 0, 2, 0, 1, 1, 2, 2, 0, 212
Bb aeolian (2b), 2, 2, 2,  , 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 5, 3, 4, 2, 2,  , 3, 5, 1,  , 5, 3, 2, 1, 3, 2, 2,  , 1, 2,  ,  , 0, 1, 2, 3, 0, 1, 1, 1, 5, 2, 2, 4, 2, 1, 2, 4, 3, 0, 5, 2, 2, 2, 2, 0, 2, 1, 1,  , 2, 1, 4, 1, 3, 2, 4, 5, 3, 2, 2, 0, 1, 2, 3,  , 5, 1, 3, 5, 2, 3, 2,  , 4, 1, 0,  , 2, 3, 4, 1, 3, 5, 5, 2, 1, 2, 4, 1, 0, 0, 0, 1, 1, 4, 4, 2, 3, 3, 2,  , 2, 2, 4, 5, 3, 2, 2, 0, 3, 2, 4, 4, 1, 274
D aeolian (2#), 0, 3, 2,  , 0, 0, 3, 0, 0, 3, 2, 1, 2, 3, 3, 3, 2, 3, 2,  , 1, 3, 1,  , 3, 1, 0, 0, 5, 1, 0,  , 3, 3,  ,  , 1, 2, 4, 4, 0, 2, 2, 3, 4, 0, 3, 4, 0, 0, 2, 2, 1, 0, 5, 2, 2, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 3, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 6, 1, 1, 1,  , 3, 0, 0,  , 3, 3, 6, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 2, 1, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 3, 1, 0, 2, 0, 1, 1, 2, 2, 0, 212
Bb locrian (2b), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
D locrian (2#), 0, 2, 2,  , 0, 0, 3, 0, 0, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2,  , 0, 2, 1,  , 3, 1, 0, 1, 6, 0, 0,  , 4, 2,  ,  , 2, 3, 5, 5, 1, 3, 3, 3, 3, 1, 2, 3, 0, 0, 2, 1, 0, 0, 4, 2, 1, 0, 3, 0, 0, 0, 0,  , 0, 0, 1, 1, 0, 0, 2, 4, 0, 0, 3, 0, 0, 2, 0,  , 2, 1, 3, 5, 1, 0, 0,  , 2, 1, 1,  , 3, 4, 5, 0, 5, 8, 4, 2, 3, 3, 6, 3, 1, 3, 1, 4, 0, 3, 2, 0, 2, 2, 2,  , 0, 0, 2, 4, 0, 0, 3, 0, 1, 1, 2, 3, 0, 206
Eb major (3b), 0, 3, 2,  , 0, 0, 1, 0, 0, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2,  , 1, 3, 1,  , 3, 2, 0, 0, 4, 1, 0,  , 3, 3,  ,  , 1, 2, 4, 4, 0, 2, 2, 4, 4, 0, 3, 5, 0, 0, 2, 2, 1, 0, 5, 3, 3, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 3, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 5, 1, 1, 1,  , 3, 0, 0,  , 3, 2, 6, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 4, 2, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 3, 1, 0, 2, 0, 1, 1, 2, 2, 0, 216
A major (3#), 2, 2, 2,  , 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 6, 3, 4, 2, 2,  , 3, 5, 2,  , 5, 3, 2, 1, 3, 2, 2,  , 1, 2,  ,  , 0, 2, 2, 3, 0, 2, 1, 1, 5, 2, 3, 4, 2, 1, 2, 4, 3, 0, 3, 3, 2, 2, 2, 0, 2, 1, 1,  , 2, 1, 4, 1, 3, 2, 4, 6, 3, 2, 2, 0, 1, 2, 3,  , 5, 1, 3, 3, 2, 3, 2,  , 4, 1, 0,  , 2, 3, 5, 1, 3, 5, 5, 2, 1, 2, 5, 1, 0, 0, 0, 1, 1, 4, 4, 2, 3, 3, 2,  , 2, 2, 4, 6, 3, 2, 2, 0, 3, 3, 4, 4, 1, 280
C minor (3b), 1, 4, 2,  , 1, 1, 4, 1, 0, 4, 2, 1, 3, 4, 3, 4, 3, 4, 2,  , 2, 5, 1,  , 2, 1, 0, 0, 7, 2, 1,  , 3, 2,  ,  , 1, 2, 3, 2, 1, 2, 3, 4, 5, 0, 5, 4, 1, 0, 3, 3, 2, 1, 2, 2, 3, 1, 3, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 1, 3, 2, 1, 3, 0, 2, 4, 1,  , 3, 2, 4, 3, 3, 2, 2,  , 3, 1, 1,  , 3, 4, 6, 0, 3, 6, 5, 3, 3, 2, 5, 1, 1, 3, 2, 4, 0, 4, 3, 2, 4, 3, 3,  , 0, 1, 1, 3, 2, 1, 3, 0, 0, 1, 3, 3, 0, 263
F# minor (3#), 5, 2, 4,  , 2, 2, 3, 2, 3, 4, 2, 3, 3, 3, 5, 1, 5, 2, 4,  , 5, 5, 2,  , 5, 5, 3, 3, 4, 4, 5,  , 1, 2,  ,  , 1, 2, 3, 2, 0, 3, 2, 2, 6, 5, 5, 3, 5, 1, 3, 6, 4, 1, 4, 4, 3, 6, 3, 1, 1, 1, 1,  , 3, 5, 6, 2, 6, 3, 4, 6, 3, 6, 3, 1, 0, 4, 4,  , 5, 1, 5, 5, 6, 3, 3,  , 3, 4, 1,  , 1, 6, 4, 2, 3, 3, 2, 1, 2, 1, 5, 2, 0, 1, 1, 1, 1, 4, 6, 3, 2, 5, 3,  , 3, 3, 4, 6, 3, 4, 3, 1, 3, 4, 7, 4, 1, 374
C minor mel (3b), 1, 2, 3,  , 1, 1, 4, 1, 1, 1, 3, 2, 3, 1, 3, 3, 3, 2, 3,  , 1, 3, 1,  , 4, 2, 1, 2, 5, 1, 1,  , 3, 2,  ,  , 2, 2, 4, 4, 1, 3, 2, 2, 3, 2, 1, 4, 1, 0, 3, 2, 1, 0, 5, 3, 2, 1, 2, 0, 0, 0, 0,  , 1, 1, 2, 2, 1, 1, 3, 5, 1, 1, 2, 0, 0, 1, 1,  , 3, 1, 2, 5, 2, 1, 0,  , 2, 2, 1,  , 2, 5, 4, 0, 4, 7, 5, 1, 2, 3, 5, 2, 1, 2, 1, 3, 0, 4, 3, 1, 3, 3, 3,  , 1, 1, 3, 5, 1, 1, 2, 0, 2, 2, 3, 4, 1, 245
F# minor mel (3#), 5, 3, 3,  , 3, 2, 2, 2, 3, 6, 3, 4, 4, 3, 5, 4, 5, 3, 3,  , 6, 3, 1,  , 4, 4, 3, 5, 5, 6, 5,  , 1, 1,  ,  , 2, 3, 2, 1, 3, 3, 6, 4, 5, 6, 7, 4, 5, 0, 2, 5, 5, 2, 3, 4, 5, 7, 7, 1, 0, 0, 0,  , 4, 7, 5, 3, 7, 4, 1, 4, 4, 7, 7, 1, 2, 4, 4,  , 9, 1, 6, 4, 6, 4, 3,  , 5, 7, 4,  , 2, 5, 4, 1, 2, 2, 1, 0, 1, 2, 4, 2, 3, 4, 3, 5, 0, 5, 5, 5, 3, 8, 3,  , 3, 4, 1, 4, 4, 5, 7, 1, 2, 3, 4, 5, 1, 426
Eb major blues (3b), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
A major blues (3#), 1, 5, 2,  , 2, 1, 4, 1, 2, 4, 1, 2, 5, 2, 7, 5, 3, 5, 2,  , 4, 4, 2,  , 4, 3, 2, 2, 4, 4, 1,  , 1, 4,  ,  , 1, 2, 2, 1, 1, 3, 2, 3, 4, 2, 4, 7, 1, 0, 3, 3, 3, 0, 4, 5, 5, 2, 2, 0, 1, 0, 0,  , 2, 2, 3, 2, 5, 2, 3, 6, 4, 2, 2, 0, 2, 1, 5,  , 4, 1, 1, 6, 2, 4, 3,  , 1, 2, 1,  , 0, 4, 5, 0, 2, 5, 5, 1, 1, 2, 4, 1, 1, 2, 2, 4, 0, 5, 4, 4, 5, 4, 2,  , 2, 2, 3, 6, 4, 2, 2, 0, 3, 3, 3, 5, 1, 315
C minor blues (3b), 2, 4, 1,  , 3, 2, 3, 2, 3, 5, 1, 3, 4, 3, 8, 4, 4, 4, 1,  , 5, 5, 2,  , 5, 4, 3, 2, 3, 4, 2,  , 0, 3,  ,  , 0, 2, 1, 1, 1, 2, 2, 2, 5, 3, 4, 6, 2, 1, 2, 4, 4, 0, 3, 4, 4, 3, 3, 0, 2, 1, 1,  , 3, 2, 4, 1, 6, 3, 4, 7, 5, 3, 3, 0, 2, 2, 6,  , 5, 1, 2, 5, 2, 5, 4,  , 2, 2, 1,  , 0, 3, 4, 1, 2, 4, 4, 1, 0, 2, 3, 1, 1, 1, 1, 3, 1, 4, 5, 4, 4, 4, 1,  , 3, 3, 4, 7, 5, 3, 3, 0, 4, 3, 4, 6, 1, 338
F# minor blues (3#), 2, 3, 3,  , 2, 2, 4, 2, 2, 4, 3, 3, 3, 4, 5, 4, 4, 3, 3,  , 3, 5, 1,  , 5, 3, 2, 2, 6, 2, 2,  , 4, 3,  ,  , 2, 3, 5, 5, 1, 3, 3, 3, 5, 3, 3, 5, 2, 1, 3, 4, 3, 0, 6, 3, 3, 2, 4, 0, 2, 1, 1,  , 2, 1, 4, 2, 3, 2, 4, 6, 3, 2, 4, 0, 1, 3, 3,  , 5, 1, 4, 6, 2, 3, 2,  , 4, 2, 1,  , 3, 5, 6, 1, 5, 8, 6, 3, 3, 3, 6, 3, 1, 3, 1, 4, 1, 5, 4, 2, 4, 3, 3,  , 2, 2, 4, 6, 3, 2, 4, 0, 3, 2, 4, 5, 1, 361
Eb dorian (3b), 2, 4, 3,  , 2, 2, 4, 2, 2, 5, 2, 3, 4, 5, 7, 4, 4, 4, 3,  , 4, 6, 2,  , 5, 3, 2, 2, 7, 3, 2,  , 4, 4,  ,  , 2, 4, 5, 4, 1, 4, 3, 3, 6, 3, 5, 6, 2, 1, 4, 5, 3, 0, 4, 4, 4, 2, 4, 0, 2, 1, 1,  , 2, 1, 5, 2, 5, 2, 4, 8, 4, 2, 4, 0, 1, 4, 5,  , 5, 1, 4, 5, 3, 4, 4,  , 3, 2, 1,  , 2, 6, 7, 1, 5, 8, 6, 3, 3, 3, 6, 3, 1, 3, 1, 5, 1, 5, 4, 3, 4, 3, 3,  , 2, 2, 4, 8, 4, 2, 4, 0, 3, 3, 5, 6, 1, 400
A dorian (3#), 2, 2, 2,  , 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 5, 3, 4, 2, 2,  , 3, 5, 1,  , 5, 3, 2, 1, 3, 2, 2,  , 1, 2,  ,  , 0, 1, 2, 3, 0, 1, 1, 1, 5, 2, 2, 4, 2, 1, 2, 4, 3, 0, 5, 2, 2, 2, 2, 0, 2, 1, 1,  , 2, 1, 4, 1, 3, 2, 4, 5, 3, 2, 2, 0, 1, 2, 3,  , 5, 1, 3, 5, 2, 3, 2,  , 4, 1, 0,  , 2, 3, 4, 1, 3, 5, 5, 2, 1, 2, 4, 1, 0, 0, 0, 1, 1, 4, 4, 2, 3, 3, 2,  , 2, 2, 4, 5, 3, 2, 2, 0, 3, 2, 4, 4, 1, 274
Eb phrygian (3b), 0, 3, 2,  , 0, 0, 3, 0, 0, 3, 2, 1, 2, 3, 3, 3, 2, 3, 2,  , 1, 3, 1,  , 3, 1, 0, 0, 5, 1, 0,  , 3, 3,  ,  , 1, 2, 4, 4, 0, 2, 2, 3, 4, 0, 3, 4, 0, 0, 2, 2, 1, 0, 5, 2, 2, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 3, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 6, 1, 1, 1,  , 3, 0, 0,  , 3, 3, 6, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 2, 1, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 3, 1, 0, 2, 0, 1, 1, 2, 2, 0, 212
