 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C locrian (0), 1, 1, 1, 3, 3, 3, 0, 4, 1, 2, 1, 3, 1, 4, 0,  , 5, 1, 3, 2, 1, 2, 2, 1, 5, 2, 1, 4, 3, 1, 2, 3, 3, 1, 2, 1, 3, 2, 3, 4, 2, 3, 1, 0, 1, 2, 3, 0, 2, 1, 1, 3, 3, 3, 5, 2, 1, 2, 0,  , 2, 1, 3, 4, 6, 0, 136
F major (1b), 2, 2, 2, 4, 2, 3, 0, 2, 2, 2, 1, 3, 2, 4, 1,  , 3, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 4, 2, 2, 3, 2, 2, 1, 3, 1, 3, 1, 3, 3, 1, 3, 1, 0, 2, 3, 2, 0, 3, 2, 2, 4, 2, 3, 5, 2, 1, 3, 1,  , 3, 1, 4, 4, 4, 0, 139
G major (1#), 3, 3, 1, 5, 4, 3, 2, 1, 4, 0, 3, 5, 4, 5, 1,  , 3, 4, 4, 4, 2, 5, 4, 2, 3, 3, 4, 3, 2, 4, 4, 4, 4, 2, 7, 2, 3, 3, 3, 5, 2, 5, 3, 1, 3, 5, 3, 1, 3, 3, 1, 5, 4, 3, 5, 3, 4, 5, 2,  , 3, 2, 4, 6, 3, 0, 207
D minor (1b), 2, 5, 1, 5, 2, 4, 0, 3, 2, 2, 2, 2, 2, 4, 2,  , 3, 4, 4, 1, 2, 2, 1, 5, 5, 4, 4, 3, 3, 4, 3, 2, 4, 1, 4, 1, 2, 3, 5, 3, 3, 5, 4, 0, 3, 5, 1, 1, 4, 5, 1, 5, 2, 4, 6, 4, 1, 4, 2,  , 4, 2, 6, 5, 4, 1, 193
E minor (1#), 2, 4, 2, 6, 5, 4, 3, 1, 3, 1, 3, 4, 3, 4, 0,  , 2, 4, 4, 4, 2, 5, 4, 3, 2, 3, 3, 4, 1, 3, 3, 5, 5, 2, 6, 2, 3, 3, 4, 4, 3, 5, 5, 1, 2, 6, 3, 1, 2, 4, 2, 6, 5, 4, 3, 3, 6, 4, 1,  , 2, 2, 4, 6, 2, 0, 208
D minor mel (1b), 2, 6, 2, 5, 3, 3, 1, 2, 3, 1, 3, 3, 2, 5, 2,  , 3, 5, 5, 2, 2, 3, 2, 5, 5, 5, 5, 4, 3, 5, 3, 3, 5, 1, 5, 1, 2, 4, 4, 4, 3, 6, 5, 0, 3, 6, 1, 2, 3, 6, 2, 5, 3, 3, 6, 5, 2, 5, 3,  , 4, 3, 5, 6, 3, 1, 220
E minor mel (1#), 2, 5, 2, 7, 4, 5, 3, 1, 2, 1, 4, 3, 2, 3, 1,  , 1, 5, 5, 3, 3, 4, 3, 4, 3, 4, 4, 3, 2, 4, 2, 4, 6, 2, 5, 1, 3, 4, 5, 3, 4, 6, 6, 1, 3, 7, 2, 2, 3, 5, 2, 7, 4, 5, 4, 4, 5, 5, 2,  , 3, 3, 5, 5, 1, 1, 223
F major blues (1b), 2, 3, 3, 4, 4, 4, 1, 3, 4, 3, 2, 4, 2, 5, 1,  , 4, 3, 4, 3, 1, 3, 3, 2, 4, 4, 3, 6, 3, 3, 3, 4, 4, 1, 4, 1, 4, 3, 3, 6, 2, 4, 2, 0, 2, 4, 3, 1, 3, 3, 3, 4, 4, 4, 5, 4, 3, 5, 2,  , 3, 2, 4, 6, 5, 0, 202
G major blues (1#), 3, 4, 2, 6, 4, 5, 2, 3, 4, 2, 4, 5, 4, 6, 2,  , 4, 5, 5, 4, 3, 5, 4, 3, 5, 5, 5, 4, 3, 5, 4, 4, 5, 2, 7, 2, 3, 4, 5, 5, 3, 6, 4, 1, 4, 6, 3, 2, 5, 4, 2, 6, 4, 5, 7, 5, 4, 6, 3,  , 4, 3, 6, 6, 5, 1, 262
D minor blues (1b), 2, 5, 2, 4, 5, 4, 1, 4, 5, 3, 2, 4, 3, 6, 1,  , 5, 4, 5, 4, 1, 4, 4, 4, 5, 5, 4, 6, 3, 4, 4, 5, 5, 1, 6, 2, 3, 4, 4, 7, 3, 5, 4, 0, 2, 5, 3, 1, 3, 5, 2, 4, 5, 4, 6, 5, 4, 5, 2,  , 3, 2, 5, 8, 6, 0, 242
E minor blues (1#), 3, 6, 2, 6, 5, 6, 2, 3, 4, 2, 4, 5, 4, 6, 2,  , 4, 6, 5, 4, 3, 5, 4, 5, 5, 6, 5, 5, 3, 5, 4, 5, 6, 2, 7, 2, 3, 4, 6, 5, 4, 7, 6, 1, 4, 7, 3, 2, 5, 6, 2, 6, 5, 6, 6, 6, 6, 6, 3,  , 4, 3, 7, 7, 5, 1, 287
F dorian (1b), 2, 3, 3, 4, 3, 2, 1, 1, 3, 1, 2, 4, 2, 5, 1,  , 3, 3, 3, 2, 1, 3, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 3, 1, 4, 1, 3, 2, 2, 4, 1, 4, 2, 0, 2, 4, 2, 1, 2, 3, 3, 4, 3, 2, 5, 3, 2, 4, 2,  , 3, 2, 3, 5, 3, 0, 166
G dorian (1#), 3, 4, 1, 6, 3, 4, 2, 1, 3, 0, 4, 4, 3, 4, 2,  , 2, 5, 5, 3, 3, 4, 3, 3, 4, 4, 5, 2, 3, 5, 3, 3, 5, 2, 6, 1, 3, 4, 4, 4, 3, 6, 4, 1, 4, 6, 2, 2, 4, 4, 1, 6, 3, 4, 6, 4, 3, 6, 3,  , 4, 3, 5, 5, 2, 1, 222
F phrygian (1b), 1, 1, 2, 3, 3, 3, 0, 3, 1, 2, 1, 3, 1, 3, 0,  , 4, 1, 3, 2, 1, 2, 2, 1, 4, 1, 1, 5, 3, 1, 2, 3, 3, 1, 2, 1, 4, 2, 3, 4, 2, 3, 1, 0, 1, 2, 3, 0, 2, 1, 2, 3, 3, 3, 4, 1, 1, 2, 0,  , 2, 1, 3, 4, 5, 0, 132
G phrygian (1#), 2, 3, 2, 4, 3, 2, 1, 2, 4, 1, 2, 4, 3, 6, 1,  , 4, 3, 4, 3, 1, 4, 3, 2, 4, 4, 4, 4, 2, 4, 4, 3, 3, 1, 6, 2, 2, 3, 2, 5, 1, 4, 2, 0, 2, 4, 2, 1, 2, 3, 2, 4, 3, 2, 6, 4, 3, 4, 2,  , 3, 2, 3, 6, 4, 0, 186
F lydian (1b), 2, 3, 3, 4, 3, 2, 1, 1, 3, 1, 2, 4, 2, 5, 1,  , 3, 3, 3, 2, 1, 3, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 3, 1, 4, 1, 3, 2, 2, 4, 1, 4, 2, 0, 2, 4, 2, 1, 2, 3, 3, 4, 3, 2, 5, 3, 2, 4, 2,  , 3, 2, 3, 5, 3, 0, 166
G lydian (1#), 3, 4, 1, 6, 3, 4, 2, 1, 3, 0, 4, 4, 3, 4, 2,  , 2, 5, 5, 3, 3, 4, 3, 3, 4, 4, 5, 2, 3, 5, 3, 3, 5, 2, 6, 1, 3, 4, 4, 4, 3, 6, 4, 1, 4, 6, 2, 2, 4, 4, 1, 6, 3, 4, 6, 4, 3, 6, 3,  , 4, 3, 5, 5, 2, 1, 222
F mixolydian (1b), 1, 1, 2, 3, 3, 3, 0, 3, 1, 2, 1, 3, 1, 3, 0,  , 4, 1, 3, 2, 1, 2, 2, 1, 4, 1, 1, 5, 3, 1, 2, 3, 3, 1, 2, 1, 4, 2, 3, 4, 2, 3, 1, 0, 1, 2, 3, 0, 2, 1, 2, 3, 3, 3, 4, 1, 1, 2, 0,  , 2, 1, 3, 4, 5, 0, 132
G mixolydian (1#), 2, 3, 2, 4, 3, 2, 1, 2, 4, 1, 2, 4, 3, 6, 1,  , 4, 3, 4, 3, 1, 4, 3, 2, 4, 4, 4, 4, 2, 4, 4, 3, 3, 1, 6, 2, 2, 3, 2, 5, 1, 4, 2, 0, 2, 4, 2, 1, 2, 3, 2, 4, 3, 2, 6, 4, 3, 4, 2,  , 3, 2, 3, 6, 4, 0, 186
F aeolian (1b), 2, 2, 2, 4, 2, 3, 0, 2, 2, 2, 1, 3, 2, 4, 1,  , 3, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 4, 2, 2, 3, 2, 2, 1, 3, 1, 3, 1, 3, 3, 1, 3, 1, 0, 2, 3, 2, 0, 3, 2, 2, 4, 2, 3, 5, 2, 1, 3, 1,  , 3, 1, 4, 4, 4, 0, 139
G aeolian (1#), 3, 3, 1, 5, 4, 3, 2, 1, 4, 0, 3, 5, 4, 5, 1,  , 3, 4, 4, 4, 2, 5, 4, 2, 3, 3, 4, 3, 2, 4, 4, 4, 4, 2, 7, 2, 3, 3, 3, 5, 2, 5, 3, 1, 3, 5, 3, 1, 3, 3, 1, 5, 4, 3, 5, 3, 4, 5, 2,  , 3, 2, 4, 6, 3, 0, 207
F locrian (1b), 0, 0, 2, 3, 2, 4, 0, 3, 2, 3, 0, 2, 1, 2, 0,  , 4, 0, 2, 2, 0, 1, 2, 0, 4, 2, 1, 4, 3, 1, 1, 2, 2, 0, 1, 1, 4, 2, 2, 5, 1, 2, 0, 0, 0, 1, 2, 0, 1, 0, 2, 3, 2, 4, 3, 2, 2, 3, 0,  , 1, 0, 2, 5, 5, 0, 111
G locrian (1#), 2, 2, 1, 4, 2, 3, 0, 3, 3, 2, 1, 3, 3, 5, 1,  , 4, 2, 3, 2, 1, 3, 2, 2, 4, 3, 3, 3, 2, 3, 4, 2, 2, 1, 5, 2, 2, 2, 3, 4, 1, 3, 1, 0, 2, 3, 2, 0, 3, 2, 1, 4, 2, 3, 6, 3, 2, 3, 1,  , 3, 1, 4, 5, 5, 0, 159
Bb major (2b), 1, 1, 2, 3, 3, 2, 0, 3, 1, 2, 1, 3, 1, 3, 0,  , 4, 1, 3, 2, 1, 2, 2, 1, 4, 1, 1, 5, 3, 1, 2, 3, 3, 1, 2, 1, 4, 2, 4, 3, 2, 3, 1, 0, 1, 3, 3, 0, 3, 1, 2, 3, 3, 2, 4, 1, 1, 2, 0,  , 2, 1, 3, 3, 5, 0, 131
D major (2#), 3, 6, 1, 6, 4, 4, 2, 1, 3, 0, 4, 4, 3, 4, 2,  , 2, 6, 5, 3, 3, 4, 3, 5, 4, 4, 5, 3, 3, 5, 3, 4, 6, 2, 6, 1, 3, 4, 5, 4, 4, 7, 6, 1, 4, 7, 2, 2, 4, 6, 1, 6, 4, 4, 5, 4, 3, 6, 3,  , 4, 3, 6, 6, 2, 1, 241
G minor (2b), 2, 1, 0, 4, 4, 4, 1, 3, 2, 1, 2, 4, 3, 3, 0,  , 4, 2, 4, 4, 2, 4, 4, 1, 4, 1, 2, 3, 3, 2, 3, 4, 4, 2, 5, 2, 4, 3, 4, 5, 3, 4, 2, 1, 2, 3, 4, 0, 3, 1, 0, 4, 4, 4, 4, 1, 3, 3, 0,  , 2, 1, 4, 5, 5, 0, 173
B minor (2#), 3, 5, 0, 7, 4, 4, 1, 2, 4, 1, 3, 2, 3, 3, 2,  , 3, 5, 4, 3, 3, 3, 3, 5, 5, 4, 4, 2, 3, 4, 3, 4, 6, 2, 5, 1, 1, 3, 4, 2, 5, 5, 5, 1, 4, 5, 2, 1, 4, 5, 0, 7, 4, 4, 6, 4, 4, 7, 2,  , 4, 2, 7, 4, 3, 1, 222
G minor mel (2b), 3, 2, 0, 5, 3, 4, 1, 2, 3, 1, 2, 4, 4, 4, 1,  , 3, 3, 3, 3, 2, 4, 3, 2, 3, 2, 3, 2, 2, 3, 4, 3, 3, 2, 6, 2, 3, 2, 4, 4, 2, 4, 2, 1, 3, 4, 3, 0, 4, 2, 0, 5, 3, 4, 5, 2, 3, 4, 1,  , 3, 1, 5, 5, 4, 0, 180
B minor mel (2#), 4, 4, 1, 7, 3, 3, 2, 3, 5, 1, 2, 1, 4, 2, 2,  , 4, 6, 5, 4, 2, 4, 4, 4, 6, 4, 5, 1, 3, 4, 4, 3, 5, 1, 4, 1, 2, 4, 3, 3, 4, 4, 4, 2, 3, 4, 1, 1, 5, 4, 1, 7, 3, 3, 5, 4, 4, 6, 2,  , 3, 3, 6, 3, 3, 1, 216
Bb major blues (2b), 2, 2, 3, 5, 3, 3, 1, 3, 3, 4, 1, 3, 2, 4, 1,  , 4, 2, 3, 2, 1, 2, 2, 2, 4, 3, 2, 5, 3, 2, 3, 3, 3, 1, 3, 1, 4, 2, 4, 4, 2, 3, 1, 0, 2, 5, 3, 0, 4, 2, 3, 5, 3, 3, 5, 3, 2, 4, 1,  , 3, 1, 5, 4, 5, 0, 174
D major blues (2#), 4, 6, 3, 6, 5, 4, 3, 3, 5, 1, 4, 5, 5, 6, 2,  , 5, 7, 6, 5, 3, 6, 5, 5, 6, 5, 6, 5, 3, 5, 5, 5, 6, 2, 7, 2, 4, 5, 5, 6, 4, 7, 6, 2, 4, 7, 3, 2, 5, 6, 3, 6, 5, 4, 6, 5, 4, 6, 3,  , 4, 4, 6, 7, 4, 1, 295
G minor blues (2b), 2, 2, 2, 5, 3, 4, 1, 4, 4, 4, 1, 3, 3, 5, 1,  , 5, 2, 4, 3, 1, 3, 3, 2, 5, 4, 3, 4, 3, 3, 4, 3, 3, 1, 5, 2, 3, 3, 3, 6, 2, 3, 1, 0, 2, 4, 3, 0, 3, 2, 2, 5, 3, 4, 6, 4, 3, 4, 1,  , 3, 1, 5, 6, 6, 0, 195
B minor blues (2#), 4, 6, 3, 7, 6, 5, 3, 4, 5, 1, 4, 4, 5, 6, 2,  , 6, 7, 6, 6, 3, 6, 6, 5, 7, 6, 6, 5, 3, 5, 5, 6, 7, 2, 7, 2, 3, 5, 5, 5, 5, 6, 6, 2, 4, 6, 3, 2, 5, 6, 3, 7, 6, 5, 6, 6, 6, 6, 3,  , 4, 4, 7, 6, 5, 1, 309
Bb dorian (2b), 2, 2, 2, 4, 2, 2, 0, 2, 2, 2, 1, 3, 2, 4, 1,  , 3, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 4, 2, 2, 3, 2, 2, 1, 3, 1, 3, 1, 4, 2, 1, 3, 1, 0, 2, 4, 2, 0, 4, 2, 2, 4, 2, 2, 5, 2, 1, 3, 1,  , 3, 1, 4, 3, 4, 0, 138
D dorian (2#), 4, 5, 2, 6, 3, 3, 3, 2, 4, 0, 3, 3, 4, 3, 2,  , 3, 7, 6, 4, 2, 5, 4, 4, 5, 4, 6, 2, 3, 5, 4, 3, 5, 1, 5, 1, 4, 5, 4, 5, 3, 6, 5, 2, 3, 6, 1, 2, 5, 5, 2, 6, 3, 3, 4, 4, 3, 5, 3,  , 3, 4, 5, 5, 2, 1, 235
Bb phrygian (2b), 3, 4, 3, 4, 3, 1, 2, 3, 5, 1, 1, 3, 4, 5, 1,  , 5, 5, 5, 4, 0, 5, 4, 3, 5, 4, 5, 4, 2, 4, 5, 3, 3, 0, 5, 2, 3, 4, 2, 6, 1, 4, 3, 1, 1, 4, 1, 1, 3, 4, 3, 4, 3, 1, 4, 4, 3, 3, 2,  , 2, 3, 3, 6, 4, 0, 199
D phrygian (2#), 4, 4, 2, 5, 4, 2, 3, 2, 5, 0, 2, 4, 5, 4, 1,  , 4, 6, 5, 5, 1, 6, 5, 3, 4, 3, 5, 3, 2, 4, 5, 4, 4, 1, 6, 2, 4, 4, 3, 6, 2, 5, 4, 2, 2, 5, 2, 1, 4, 4, 2, 5, 4, 2, 3, 3, 4, 4, 2,  , 2, 3, 4, 6, 3, 0, 220
Bb lydian (2b), 3, 3, 2, 5, 5, 4, 2, 4, 3, 2, 3, 5, 3, 6, 1,  , 5, 4, 4, 4, 2, 4, 4, 2, 5, 4, 3, 5, 3, 3, 3, 5, 5, 2, 5, 1, 4, 3, 4, 5, 3, 5, 3, 1, 3, 5, 4, 1, 4, 3, 2, 5, 5, 4, 6, 4, 3, 5, 2,  , 3, 2, 5, 5, 6, 0, 229
D lydian (2#), 3, 5, 2, 6, 6, 4, 2, 4, 4, 2, 3, 5, 4, 6, 1,  , 5, 5, 5, 5, 2, 5, 5, 4, 5, 4, 4, 6, 3, 4, 4, 6, 6, 2, 7, 2, 4, 4, 5, 6, 4, 6, 5, 1, 3, 6, 4, 1, 4, 5, 2, 6, 6, 4, 5, 4, 4, 5, 2,  , 3, 2, 7, 7, 6, 0, 267
Bb mixolydian (2b), 3, 3, 1, 5, 4, 3, 2, 1, 3, 0, 3, 5, 3, 5, 1,  , 3, 4, 3, 3, 2, 4, 3, 2, 3, 3, 3, 3, 2, 3, 3, 4, 4, 2, 5, 1, 3, 2, 3, 4, 2, 5, 3, 1, 3, 5, 3, 1, 3, 3, 1, 5, 4, 3, 5, 3, 3, 5, 2,  , 3, 2, 4, 5, 3, 0, 191
D mixolydian (2#), 2, 2, 1, 4, 2, 3, 0, 3, 2, 2, 1, 3, 2, 5, 1,  , 4, 2, 2, 1, 1, 2, 1, 2, 4, 3, 2, 3, 2, 2, 3, 2, 2, 1, 3, 1, 2, 1, 3, 3, 1, 3, 1, 0, 2, 3, 2, 0, 3, 2, 1, 4, 2, 3, 6, 3, 1, 3, 1,  , 3, 1, 4, 4, 5, 0, 143
Bb aeolian (2b), 3, 3, 1, 5, 4, 3, 2, 1, 3, 0, 3, 5, 3, 5, 1,  , 3, 4, 3, 3, 2, 4, 3, 2, 3, 3, 3, 3, 2, 3, 3, 4, 4, 2, 5, 1, 3, 2, 3, 4, 2, 5, 3, 1, 3, 5, 3, 1, 3, 3, 1, 5, 4, 3, 5, 3, 3, 5, 2,  , 3, 2, 4, 5, 3, 0, 191
D aeolian (2#), 2, 2, 1, 4, 2, 3, 0, 3, 2, 2, 1, 3, 2, 5, 1,  , 4, 2, 2, 1, 1, 2, 1, 2, 4, 3, 2, 3, 2, 2, 3, 2, 2, 1, 3, 1, 2, 1, 3, 3, 1, 3, 1, 0, 2, 3, 2, 0, 3, 2, 1, 4, 2, 3, 6, 3, 1, 3, 1,  , 3, 1, 4, 4, 5, 0, 143
Bb locrian (2b), 2, 3, 2, 4, 3, 2, 1, 2, 3, 1, 2, 4, 2, 6, 1,  , 4, 3, 3, 2, 1, 3, 2, 2, 4, 4, 3, 4, 2, 3, 3, 3, 3, 1, 4, 1, 2, 2, 2, 4, 1, 4, 2, 0, 2, 4, 2, 1, 2, 3, 2, 4, 3, 2, 6, 4, 2, 4, 2,  , 3, 2, 3, 5, 4, 0, 170
D locrian (2#), 1, 1, 1, 3, 3, 3, 0, 4, 1, 2, 1, 3, 1, 4, 0,  , 5, 1, 3, 2, 1, 2, 2, 1, 5, 2, 1, 4, 3, 1, 2, 3, 3, 1, 2, 1, 3, 2, 3, 4, 2, 3, 1, 0, 1, 2, 3, 0, 2, 1, 1, 3, 3, 3, 5, 2, 1, 2, 0,  , 2, 1, 3, 4, 6, 0, 136
Eb major (3b), 2, 2, 2, 4, 2, 3, 0, 2, 2, 2, 1, 3, 2, 4, 1,  , 3, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 4, 2, 2, 3, 2, 2, 1, 3, 1, 3, 1, 3, 3, 1, 3, 1, 0, 2, 3, 2, 0, 3, 2, 2, 4, 2, 3, 5, 2, 1, 3, 1,  , 3, 1, 4, 4, 4, 0, 139
A major (3#), 3, 3, 1, 5, 4, 3, 2, 1, 4, 0, 3, 5, 4, 5, 1,  , 3, 4, 4, 4, 2, 5, 4, 2, 3, 3, 4, 3, 2, 4, 4, 4, 4, 2, 7, 2, 3, 3, 3, 5, 2, 5, 3, 1, 3, 5, 3, 1, 3, 3, 1, 5, 4, 3, 5, 3, 4, 5, 2,  , 3, 2, 4, 6, 3, 0, 207
C minor (3b), 2, 5, 1, 5, 2, 4, 0, 3, 2, 2, 2, 2, 2, 4, 2,  , 3, 4, 4, 1, 2, 2, 1, 5, 5, 4, 4, 3, 3, 4, 3, 2, 4, 1, 4, 1, 2, 3, 5, 3, 3, 5, 4, 0, 3, 5, 1, 1, 4, 5, 1, 5, 2, 4, 6, 4, 1, 4, 2,  , 4, 2, 6, 5, 4, 1, 193
F# minor (3#), 2, 4, 2, 6, 5, 4, 3, 1, 3, 1, 3, 4, 3, 4, 0,  , 2, 4, 4, 4, 2, 5, 4, 3, 2, 3, 3, 4, 1, 3, 3, 5, 5, 2, 6, 2, 3, 3, 4, 4, 3, 5, 5, 1, 2, 6, 3, 1, 2, 4, 2, 6, 5, 4, 3, 3, 6, 4, 1,  , 2, 2, 4, 6, 2, 0, 208
C minor mel (3b), 1, 2, 2, 3, 4, 2, 1, 3, 2, 1, 2, 4, 1, 5, 0,  , 5, 2, 4, 3, 1, 3, 3, 1, 5, 3, 2, 5, 3, 2, 2, 4, 4, 1, 3, 1, 3, 3, 2, 5, 2, 4, 2, 0, 1, 3, 3, 1, 1, 2, 2, 3, 4, 2, 5, 3, 2, 3, 1,  , 2, 2, 2, 5, 5, 0, 163
F# minor mel (3#), 2, 4, 3, 5, 3, 4, 3, 2, 3, 1, 2, 1, 2, 1, 1,  , 2, 5, 5, 4, 1, 4, 4, 3, 3, 3, 3, 3, 2, 2, 3, 3, 4, 0, 2, 1, 3, 4, 4, 6, 3, 4, 4, 1, 1, 5, 2, 2, 3, 4, 3, 5, 3, 4, 1, 3, 4, 2, 2,  , 1, 4, 5, 5, 1, 1, 184
Eb major blues (3b), 2, 3, 2, 4, 3, 2, 1, 2, 3, 1, 2, 4, 2, 6, 1,  , 4, 3, 3, 2, 1, 3, 2, 2, 4, 4, 3, 4, 2, 3, 3, 3, 3, 1, 4, 1, 2, 2, 2, 4, 1, 4, 2, 0, 2, 4, 2, 1, 2, 3, 2, 4, 3, 2, 6, 4, 2, 4, 2,  , 3, 2, 3, 5, 4, 0, 170
A major blues (3#), 3, 4, 3, 4, 3, 1, 2, 3, 5, 1, 1, 3, 4, 5, 1,  , 5, 5, 5, 4, 0, 5, 4, 3, 5, 4, 5, 4, 2, 4, 5, 3, 3, 0, 5, 2, 3, 4, 2, 6, 1, 4, 3, 1, 1, 4, 1, 1, 3, 4, 3, 4, 3, 1, 4, 4, 3, 3, 2,  , 2, 3, 3, 6, 4, 0, 199
C minor blues (3b), 4, 4, 2, 5, 4, 2, 3, 2, 5, 0, 2, 4, 5, 4, 1,  , 4, 6, 5, 5, 1, 6, 5, 3, 4, 3, 5, 3, 2, 4, 5, 4, 4, 1, 6, 2, 4, 4, 3, 6, 2, 5, 4, 2, 2, 5, 2, 1, 4, 4, 2, 5, 4, 2, 3, 3, 4, 4, 2,  , 2, 3, 4, 6, 3, 0, 220
F# minor blues (3#), 3, 3, 2, 5, 5, 4, 2, 4, 3, 2, 3, 5, 3, 6, 1,  , 5, 4, 4, 4, 2, 4, 4, 2, 5, 4, 3, 5, 3, 3, 3, 5, 5, 2, 5, 1, 4, 3, 4, 5, 3, 5, 3, 1, 3, 5, 4, 1, 4, 3, 2, 5, 5, 4, 6, 4, 3, 5, 2,  , 3, 2, 5, 5, 6, 0, 229
