 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, rowcost
Eb phrygian (3b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
A phrygian (3#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 3, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 4, 2, 2, 2, 1, 3, 5, 3, 4, 5, 2, 126
Eb lydian (3b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
A lydian (3#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Eb mixolydian (3b), 2, 0, 1, 0, 0, 2, 2, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 4, 2, 3, 4, 2, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 0, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 0, 2, 0,  , 3, 6, 4, 0, 1, 4, 1, 1, 0, 0, 4, 4, 2, 2, 3, 1, 98
A mixolydian (3#), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
Eb aeolian (3b), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
A aeolian (3#), 2, 1, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 1, 2, 1, 1, 2, 1, 3, 3, 1, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1, 3, 1, 0, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1,  , 1, 4, 2, 0, 1, 0, 0, 1, 1, 0, 5, 6, 2, 3, 3, 3, 91
Eb locrian (3b), 4, 2, 3, 1, 1, 2, 1, 1, 4, 2, 3, 1, 1, 2, 1, 0, 3, 3, 1, 4, 2, 3, 2, 2, 4, 2, 3, 1, 1, 2, 1, 0, 4, 1, 1, 4, 4, 3, 2, 1, 3, 2, 4, 3, 0, 4, 2,  , 2, 5, 3, 0, 1, 2, 2, 2, 2, 1, 5, 6, 3, 3, 4, 5, 147
A locrian (3#), 3, 2, 4, 1, 2, 2, 1, 1, 3, 2, 4, 1, 2, 2, 1, 1, 2, 2, 1, 3, 3, 2, 3, 2, 3, 2, 4, 1, 2, 2, 1, 1, 3, 2, 2, 5, 5, 4, 3, 2, 2, 3, 5, 4, 0, 4, 3,  , 2, 4, 3, 0, 2, 3, 3, 3, 3, 1, 4, 5, 4, 4, 5, 4, 163
Ab major (4b), 3, 1, 3, 1, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 2, 3, 4, 2, 3, 5, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 2, 4, 2, 2, 5, 4, 3, 2, 3, 2, 3, 4, 3, 0, 3, 2,  , 3, 6, 4, 0, 2, 5, 3, 3, 2, 1, 5, 6, 4, 4, 5, 3, 172
E major (4#), 3, 1, 3, 1, 1, 3, 2, 1, 3, 1, 3, 1, 1, 3, 2, 2, 3, 4, 2, 4, 4, 3, 3, 1, 3, 1, 3, 1, 1, 3, 2, 2, 4, 2, 2, 5, 5, 3, 4, 3, 2, 3, 5, 4, 0, 3, 2,  , 3, 6, 4, 0, 2, 3, 3, 3, 2, 1, 6, 8, 4, 4, 4, 4, 175
F minor (4b), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 3, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 4, 2, 2, 2, 1, 3, 5, 3, 4, 5, 2, 126
C# minor (4#), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
F minor mel (4b), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 3, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 4, 2, 2, 2, 1, 3, 5, 3, 4, 5, 2, 126
C# minor mel (4#), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
Ab major blues (4b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
E major blues (4#), 2, 0, 1, 0, 0, 2, 2, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 4, 2, 3, 4, 2, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 0, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 0, 2, 0,  , 3, 6, 4, 0, 1, 4, 1, 1, 0, 0, 4, 4, 2, 2, 3, 1, 98
F minor blues (4b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
C# minor blues (4#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
Ab dorian (4b), 2, 1, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 1, 2, 1, 1, 2, 1, 3, 3, 1, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1, 3, 1, 0, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1,  , 1, 4, 2, 0, 1, 0, 0, 1, 1, 0, 5, 6, 2, 3, 3, 3, 91
E dorian (4#), 4, 2, 5, 2, 1, 2, 3, 1, 4, 2, 5, 2, 1, 2, 3, 1, 2, 2, 0, 3, 3, 2, 5, 2, 4, 2, 5, 2, 1, 2, 3, 1, 3, 4, 2, 5, 6, 3, 4, 3, 2, 5, 5, 2, 0, 3, 4,  , 2, 2, 3, 1, 2, 3, 5, 4, 2, 1, 3, 5, 4, 4, 6, 5, 182
Ab phrygian (4b), 3, 1, 2, 1, 0, 3, 3, 1, 3, 1, 2, 1, 0, 3, 3, 1, 3, 3, 1, 2, 3, 3, 2, 1, 3, 1, 2, 1, 0, 3, 3, 1, 4, 1, 1, 4, 3, 2, 1, 2, 2, 2, 3, 2, 0, 3, 1,  , 2, 5, 3, 0, 1, 4, 2, 2, 1, 1, 3, 5, 3, 3, 4, 2, 132
E phrygian (4#), 4, 4, 4, 2, 2, 3, 3, 2, 4, 4, 4, 2, 2, 3, 3, 3, 3, 3, 2, 4, 6, 4, 9, 4, 4, 4, 4, 2, 2, 3, 3, 3, 5, 4, 5, 5, 5, 3, 2, 1, 3, 9, 6, 5, 1, 4, 5,  , 3, 4, 5, 1, 5, 5, 6, 6, 3, 1, 3, 6, 6, 4, 6, 7, 243
Ab lydian (4b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
E lydian (4#), 4, 2, 3, 1, 1, 2, 1, 1, 4, 2, 3, 1, 1, 2, 1, 0, 3, 3, 1, 4, 2, 3, 2, 2, 4, 2, 3, 1, 1, 2, 1, 0, 4, 1, 1, 4, 4, 3, 2, 1, 3, 2, 4, 3, 0, 4, 2,  , 2, 5, 3, 0, 1, 2, 2, 2, 2, 1, 5, 6, 3, 3, 4, 5, 147
Ab mixolydian (4b), 3, 2, 4, 1, 2, 2, 1, 1, 3, 2, 4, 1, 2, 2, 1, 1, 2, 2, 1, 3, 3, 2, 3, 2, 3, 2, 4, 1, 2, 2, 1, 1, 3, 2, 2, 5, 5, 4, 3, 2, 2, 3, 5, 4, 0, 4, 3,  , 2, 4, 3, 0, 2, 3, 3, 3, 3, 1, 4, 5, 4, 4, 5, 4, 163
E mixolydian (4#), 3, 1, 3, 1, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 2, 3, 4, 2, 3, 5, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 2, 4, 2, 2, 5, 4, 3, 2, 3, 2, 3, 4, 3, 0, 3, 2,  , 3, 6, 4, 0, 2, 5, 3, 3, 2, 1, 5, 6, 4, 4, 5, 3, 172
Ab aeolian (4b), 3, 1, 3, 1, 1, 3, 2, 1, 3, 1, 3, 1, 1, 3, 2, 2, 3, 4, 2, 4, 4, 3, 3, 1, 3, 1, 3, 1, 1, 3, 2, 2, 4, 2, 2, 5, 5, 3, 4, 3, 2, 3, 5, 4, 0, 3, 2,  , 3, 6, 4, 0, 2, 3, 3, 3, 2, 1, 6, 8, 4, 4, 4, 4, 175
E aeolian (4#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 3, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 4, 2, 2, 2, 1, 3, 5, 3, 4, 5, 2, 126
Ab locrian (4b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
E locrian (4#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 3, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 4, 2, 2, 2, 1, 3, 5, 3, 4, 5, 2, 126
Db major (5b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
B major (5#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Bb minor (5b), 2, 0, 1, 0, 0, 2, 2, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 4, 2, 3, 4, 2, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 0, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 0, 2, 0,  , 3, 6, 4, 0, 1, 4, 1, 1, 0, 0, 4, 4, 2, 2, 3, 1, 98
G# minor (5#), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
Bb minor mel (5b), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
G# minor mel (5#), 2, 1, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 1, 2, 1, 1, 2, 1, 3, 3, 1, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1, 3, 1, 0, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1,  , 1, 4, 2, 0, 1, 0, 0, 1, 1, 0, 5, 6, 2, 3, 3, 3, 91
Db major blues (5b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
B major blues (5#), 4, 2, 3, 1, 1, 2, 1, 1, 4, 2, 3, 1, 1, 2, 1, 0, 3, 3, 1, 4, 2, 3, 2, 2, 4, 2, 3, 1, 1, 2, 1, 0, 4, 1, 1, 4, 4, 3, 2, 1, 3, 2, 4, 3, 0, 4, 2,  , 2, 5, 3, 0, 1, 2, 2, 2, 2, 1, 5, 6, 3, 3, 4, 5, 147
Bb minor blues (5b), 3, 2, 4, 1, 2, 2, 1, 1, 3, 2, 4, 1, 2, 2, 1, 1, 2, 2, 1, 3, 3, 2, 3, 2, 3, 2, 4, 1, 2, 2, 1, 1, 3, 2, 2, 5, 5, 4, 3, 2, 2, 3, 5, 4, 0, 4, 3,  , 2, 4, 3, 0, 2, 3, 3, 3, 3, 1, 4, 5, 4, 4, 5, 4, 163
G# minor blues (5#), 3, 1, 3, 1, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 2, 3, 4, 2, 3, 5, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 2, 4, 2, 2, 5, 4, 3, 2, 3, 2, 3, 4, 3, 0, 3, 2,  , 3, 6, 4, 0, 2, 5, 3, 3, 2, 1, 5, 6, 4, 4, 5, 3, 172
Db dorian (5b), 3, 1, 3, 1, 1, 3, 2, 1, 3, 1, 3, 1, 1, 3, 2, 2, 3, 4, 2, 4, 4, 3, 3, 1, 3, 1, 3, 1, 1, 3, 2, 2, 4, 2, 2, 5, 5, 3, 4, 3, 2, 3, 5, 4, 0, 3, 2,  , 3, 6, 4, 0, 2, 3, 3, 3, 2, 1, 6, 8, 4, 4, 4, 4, 175
B dorian (5#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 3, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 4, 2, 2, 2, 1, 3, 5, 3, 4, 5, 2, 126
Db phrygian (5b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
B phrygian (5#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 3, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 4, 2, 2, 2, 1, 3, 5, 3, 4, 5, 2, 126
Db lydian (5b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
B lydian (5#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Db mixolydian (5b), 2, 0, 1, 0, 0, 2, 2, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 4, 2, 3, 4, 2, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 0, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 0, 2, 0,  , 3, 6, 4, 0, 1, 4, 1, 1, 0, 0, 4, 4, 2, 2, 3, 1, 98
B mixolydian (5#), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
Db aeolian (5b), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
B aeolian (5#), 2, 1, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 1, 2, 1, 1, 2, 1, 3, 3, 1, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1, 3, 1, 0, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1,  , 1, 4, 2, 0, 1, 0, 0, 1, 1, 0, 5, 6, 2, 3, 3, 3, 91
Db locrian (5b), 4, 2, 5, 2, 1, 2, 3, 1, 4, 2, 5, 2, 1, 2, 3, 1, 2, 2, 0, 3, 3, 2, 5, 2, 4, 2, 5, 2, 1, 2, 3, 1, 3, 4, 2, 5, 6, 3, 4, 3, 2, 5, 5, 2, 0, 3, 4,  , 2, 2, 3, 1, 2, 3, 5, 4, 2, 1, 3, 5, 4, 4, 6, 5, 182
B locrian (5#), 4, 4, 4, 2, 3, 1, 3, 2, 4, 4, 4, 2, 3, 1, 3, 4, 1, 1, 1, 2, 5, 2, 9, 3, 4, 4, 4, 2, 3, 1, 3, 4, 5, 4, 3, 5, 6, 4, 3, 2, 2, 9, 5, 7, 1, 3, 5,  , 1, 4, 2, 0, 3, 3, 6, 6, 4, 1, 3, 6, 6, 4, 7, 6, 223
Gb major (6b), 4, 4, 4, 2, 2, 3, 3, 2, 4, 4, 4, 2, 2, 3, 3, 3, 3, 3, 2, 4, 6, 4, 9, 4, 4, 4, 4, 2, 2, 3, 3, 3, 5, 4, 5, 5, 5, 3, 2, 1, 3, 9, 6, 5, 1, 4, 5,  , 3, 4, 5, 1, 5, 5, 6, 6, 3, 1, 3, 6, 6, 4, 6, 7, 243
F# major (6#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Eb minor (6b), 4, 2, 3, 1, 1, 2, 1, 1, 4, 2, 3, 1, 1, 2, 1, 0, 3, 3, 1, 4, 2, 3, 2, 2, 4, 2, 3, 1, 1, 2, 1, 0, 4, 1, 1, 4, 4, 3, 2, 1, 3, 2, 4, 3, 0, 4, 2,  , 2, 5, 3, 0, 1, 2, 2, 2, 2, 1, 5, 6, 3, 3, 4, 5, 147
D# minor (6#), 3, 2, 4, 1, 2, 2, 1, 1, 3, 2, 4, 1, 2, 2, 1, 1, 2, 2, 1, 3, 3, 2, 3, 2, 3, 2, 4, 1, 2, 2, 1, 1, 3, 2, 2, 5, 5, 4, 3, 2, 2, 3, 5, 4, 0, 4, 3,  , 2, 4, 3, 0, 2, 3, 3, 3, 3, 1, 4, 5, 4, 4, 5, 4, 163
Eb minor mel (6b), 3, 1, 3, 1, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 2, 3, 4, 2, 3, 5, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 2, 4, 2, 2, 5, 4, 3, 2, 3, 2, 3, 4, 3, 0, 3, 2,  , 3, 6, 4, 0, 2, 5, 3, 3, 2, 1, 5, 6, 4, 4, 5, 3, 172
D# minor mel (6#), 3, 1, 3, 1, 1, 3, 2, 1, 3, 1, 3, 1, 1, 3, 2, 2, 3, 4, 2, 4, 4, 3, 3, 1, 3, 1, 3, 1, 1, 3, 2, 2, 4, 2, 2, 5, 5, 3, 4, 3, 2, 3, 5, 4, 0, 3, 2,  , 3, 6, 4, 0, 2, 3, 3, 3, 2, 1, 6, 8, 4, 4, 4, 4, 175
Gb major blues (6b), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 3, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 4, 2, 2, 2, 1, 3, 5, 3, 4, 5, 2, 126
F# major blues (6#), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
Eb minor blues (6b), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 3, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 4, 2, 2, 2, 1, 3, 5, 3, 4, 5, 2, 126
D# minor blues (6#), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 76
Gb dorian (6b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
F# dorian (6#), 2, 0, 1, 0, 0, 2, 2, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 4, 2, 3, 4, 2, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 0, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 0, 2, 0,  , 3, 6, 4, 0, 1, 4, 1, 1, 0, 0, 4, 4, 2, 2, 3, 1, 98
Gb phrygian (6b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
