 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, rowcost
G mixolydian (1#), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 4, 1, 3, 4, 2, 1, 3, 3, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 55
F aeolian (1b), 0, 1, 1, 2, 1, 2, 5, 1, 1, 1, 2, 2, 1, 0, 2, 0, 8, 3, 3, 2, 2, 2, 1, 4, 0, 0, 2, 1, 1, 2, 0, 0, 3, 1, 2, 0, 0, 0, 59
G aeolian (1#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
F locrian (1b), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
G locrian (1#), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
Bb major (2b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
D major (2#), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
G minor (2b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
B minor (2#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
G minor mel (2b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
B minor mel (2#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Bb major blues (2b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
D major blues (2#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
G minor blues (2b), 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 4, 0, 0, 0, 3, 0, 2, 1, 4, 4, 4, 5, 2, 3, 1, 1, 3, 0, 0, 1, 1, 1, 5, 0, 2, 0, 1, 0, 55
B minor blues (2#), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 6, 3, 4, 2, 4, 2, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 64
Bb dorian (2b), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 4, 1, 3, 4, 2, 1, 3, 3, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 55
D dorian (2#), 0, 1, 1, 2, 1, 2, 5, 1, 1, 1, 2, 2, 1, 0, 2, 0, 8, 3, 3, 2, 2, 2, 1, 4, 0, 0, 2, 1, 1, 2, 0, 0, 3, 1, 2, 0, 0, 0, 59
Bb phrygian (2b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
D phrygian (2#), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
Bb lydian (2b), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
D lydian (2#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Bb mixolydian (2b), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
D mixolydian (2#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Bb aeolian (2b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
D aeolian (2#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Bb locrian (2b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
D locrian (2#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Eb major (3b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
A major (3#), 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 4, 0, 0, 0, 3, 0, 2, 1, 4, 4, 4, 5, 2, 3, 1, 1, 3, 0, 0, 1, 1, 1, 5, 0, 2, 0, 1, 0, 55
C minor (3b), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 6, 3, 4, 2, 4, 2, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 64
F# minor (3#), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 4, 1, 3, 4, 2, 1, 3, 3, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 55
C minor mel (3b), 0, 1, 1, 2, 1, 2, 5, 1, 1, 1, 2, 2, 1, 0, 2, 0, 8, 3, 3, 2, 2, 2, 1, 4, 0, 0, 2, 1, 1, 2, 0, 0, 3, 1, 2, 0, 0, 0, 59
F# minor mel (3#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Eb major blues (3b), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
A major blues (3#), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
C minor blues (3b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
F# minor blues (3#), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
Eb dorian (3b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
A dorian (3#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Eb phrygian (3b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
A phrygian (3#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Eb lydian (3b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
A lydian (3#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Eb mixolydian (3b), 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 4, 0, 0, 0, 3, 0, 2, 1, 4, 4, 4, 5, 2, 3, 1, 1, 3, 0, 0, 1, 1, 1, 5, 0, 2, 0, 1, 0, 55
A mixolydian (3#), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 6, 3, 4, 2, 4, 2, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 64
Eb aeolian (3b), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 4, 1, 3, 4, 2, 1, 3, 3, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 55
A aeolian (3#), 0, 1, 1, 2, 1, 2, 5, 1, 1, 1, 2, 2, 1, 0, 2, 0, 8, 3, 3, 2, 2, 2, 1, 4, 0, 0, 2, 1, 1, 2, 0, 0, 3, 1, 2, 0, 0, 0, 59
Eb locrian (3b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
A locrian (3#), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
Ab major (4b), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
E major (4#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
F minor (4b), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
C# minor (4#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
F minor mel (4b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
C# minor mel (4#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Ab major blues (4b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
E major blues (4#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
F minor blues (4b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
C# minor blues (4#), 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 4, 0, 0, 0, 3, 0, 2, 1, 4, 4, 4, 5, 2, 3, 1, 1, 3, 0, 0, 1, 1, 1, 5, 0, 2, 0, 1, 0, 55
Ab dorian (4b), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 6, 3, 4, 2, 4, 2, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 64
E dorian (4#), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 4, 1, 3, 4, 2, 1, 3, 3, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 55
Ab phrygian (4b), 0, 1, 1, 2, 1, 2, 5, 1, 1, 1, 2, 2, 1, 0, 2, 0, 8, 3, 3, 2, 2, 2, 1, 4, 0, 0, 2, 1, 1, 2, 0, 0, 3, 1, 2, 0, 0, 0, 59
E phrygian (4#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Ab lydian (4b), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
E lydian (4#), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
Ab mixolydian (4b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
E mixolydian (4#), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
Ab aeolian (4b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
E aeolian (4#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Ab locrian (4b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
E locrian (4#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Db major (5b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
B major (5#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Bb minor (5b), 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 4, 0, 0, 0, 3, 0, 2, 1, 4, 4, 4, 5, 2, 3, 1, 1, 3, 0, 0, 1, 1, 1, 5, 0, 2, 0, 1, 0, 55
G# minor (5#), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 6, 3, 4, 2, 4, 2, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 64
Bb minor mel (5b), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 4, 1, 3, 4, 2, 1, 3, 3, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 55
G# minor mel (5#), 0, 1, 1, 2, 1, 2, 5, 1, 1, 1, 2, 2, 1, 0, 2, 0, 8, 3, 3, 2, 2, 2, 1, 4, 0, 0, 2, 1, 1, 2, 0, 0, 3, 1, 2, 0, 0, 0, 59
Db major blues (5b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
B major blues (5#), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
Bb minor blues (5b), 0, 0, 0, 1, 1, 1, 4, 0, 1, 0, 3, 1, 0, 0, 3, 0, 5, 2, 2, 3, 1, 1, 2, 3, 0, 0, 3, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 44
G# minor blues (5#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
