 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
C locrian (0), 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 4, 4, 3, 4, 2, 0, 2, 2, 1, 4, 1, 3, 2, 8, 1, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 3, 1, 2, 0, 0, 1, 2, 2, 3, 1, 1, 0, 4, 0, 4, 1, 3, 101
F major (1b), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
G major (1#), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
D minor (1b), 0, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 1, 2, 2, 2, 3, 0, 1, 3, 3, 6, 3, 0, 3, 1, 2, 4, 3, 7, 4, 8, 3, 2, 1, 0, 2, 2, 0, 1, 4, 1, 0, 6, 3, 4, 2, 0, 1, 2, 1, 6, 1, 1, 1, 1, 2, 5, 1, 5, 152
E minor (1#), 1, 4, 2, 5, 1, 2, 5, 1, 7, 2, 2, 6, 5, 4, 2, 5, 1, 2, 5, 1, 7, 2, 2, 6, 5, 2, 2, 2, 2, 5, 1, 4, 6, 5, 6, 4, 3, 6, 4, 4, 3, 2, 9, 7, 9, 2, 2, 4, 2, 4, 4, 3, 3, 4, 1, 2, 5, 1, 4, 3, 1, 3, 4, 4, 4, 3, 3, 3, 6, 2, 2, 4, 4, 258
D minor mel (1b), 1, 3, 3, 6, 1, 2, 3, 1, 2, 1, 1, 3, 2, 3, 3, 6, 1, 2, 3, 1, 2, 1, 1, 3, 2, 2, 3, 2, 3, 4, 1, 2, 4, 4, 7, 4, 1, 4, 2, 2, 4, 4, 8, 5, 9, 4, 2, 1, 0, 3, 3, 1, 2, 5, 2, 0, 5, 4, 5, 3, 1, 2, 3, 2, 7, 2, 2, 2, 2, 3, 5, 2, 6, 211
E minor mel (1#), 1, 5, 1, 6, 1, 3, 5, 2, 7, 2, 2, 6, 5, 5, 1, 6, 1, 3, 5, 2, 7, 2, 2, 6, 5, 3, 3, 3, 3, 4, 1, 3, 5, 6, 7, 5, 3, 5, 3, 4, 3, 3, 10, 8, 10, 3, 3, 3, 2, 5, 5, 3, 3, 5, 2, 2, 6, 2, 5, 4, 1, 3, 3, 3, 5, 2, 2, 4, 5, 3, 2, 4, 5, 278
F major blues (1b), 1, 4, 4, 4, 1, 1, 4, 1, 2, 1, 1, 3, 3, 4, 4, 4, 1, 1, 4, 1, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 2, 5, 6, 6, 6, 3, 1, 3, 4, 2, 3, 4, 4, 5, 9, 4, 2, 3, 1, 3, 2, 1, 2, 3, 1, 0, 5, 4, 5, 3, 1, 2, 3, 4, 5, 3, 2, 2, 6, 2, 5, 4, 5, 215
G major blues (1#), 1, 3, 4, 7, 2, 3, 4, 2, 3, 1, 1, 4, 4, 3, 4, 7, 2, 3, 4, 2, 3, 1, 1, 4, 4, 3, 3, 3, 3, 6, 1, 4, 6, 5, 7, 4, 2, 4, 4, 3, 3, 4, 9, 5, 10, 4, 3, 3, 1, 4, 4, 2, 2, 5, 2, 1, 6, 4, 5, 4, 1, 3, 4, 4, 6, 4, 3, 3, 4, 3, 5, 3, 6, 265
D minor blues (1b), 1, 3, 4, 5, 1, 1, 4, 1, 2, 1, 1, 4, 3, 3, 4, 5, 1, 1, 4, 1, 2, 1, 1, 4, 3, 1, 2, 1, 2, 5, 2, 4, 6, 5, 7, 3, 1, 5, 3, 2, 5, 4, 8, 5, 10, 3, 2, 2, 1, 2, 2, 1, 2, 4, 1, 0, 6, 3, 5, 3, 1, 2, 4, 3, 6, 3, 3, 2, 5, 2, 6, 3, 6, 225
E minor blues (1#), 1, 5, 4, 7, 2, 3, 6, 2, 6, 1, 1, 5, 5, 5, 4, 7, 2, 3, 6, 2, 6, 1, 1, 5, 5, 3, 4, 3, 3, 6, 1, 5, 6, 7, 7, 4, 2, 6, 5, 3, 4, 4, 10, 10, 10, 5, 3, 3, 1, 4, 4, 2, 2, 6, 2, 1, 8, 4, 5, 5, 1, 3, 4, 5, 7, 4, 3, 3, 5, 4, 4, 4, 7, 307
F dorian (1b), 1, 3, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 3, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 4, 5, 3, 1, 3, 4, 2, 2, 3, 4, 4, 7, 4, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 4, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 4, 3, 4, 186
G dorian (1#), 1, 2, 2, 7, 2, 3, 4, 2, 3, 1, 1, 4, 4, 2, 2, 7, 2, 3, 4, 2, 3, 1, 1, 4, 4, 3, 3, 3, 3, 5, 1, 3, 5, 5, 6, 4, 2, 3, 3, 3, 2, 4, 9, 4, 10, 3, 3, 2, 1, 4, 4, 2, 2, 5, 2, 1, 5, 3, 4, 4, 1, 3, 3, 3, 5, 3, 2, 3, 3, 3, 4, 3, 5, 238
F phrygian (1b), 0, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 4, 4, 4, 3, 2, 0, 2, 2, 1, 3, 1, 3, 2, 7, 2, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 3, 2, 2, 0, 0, 1, 2, 2, 3, 1, 1, 0, 4, 0, 3, 2, 2, 102
G phrygian (1#), 1, 2, 4, 5, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 5, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 5, 1, 3, 5, 3, 6, 3, 1, 3, 3, 2, 3, 3, 7, 4, 8, 3, 1, 2, 0, 2, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 4, 3, 5, 3, 3, 1, 3, 2, 5, 2, 5, 187
F lydian (1b), 1, 3, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 3, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 4, 5, 3, 1, 3, 4, 2, 2, 3, 4, 4, 7, 4, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 4, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 4, 3, 4, 186
G lydian (1#), 1, 2, 2, 7, 2, 3, 4, 2, 3, 1, 1, 4, 4, 2, 2, 7, 2, 3, 4, 2, 3, 1, 1, 4, 4, 3, 3, 3, 3, 5, 1, 3, 5, 5, 6, 4, 2, 3, 3, 3, 2, 4, 9, 4, 10, 3, 3, 2, 1, 4, 4, 2, 2, 5, 2, 1, 5, 3, 4, 4, 1, 3, 3, 3, 5, 3, 2, 3, 3, 3, 4, 3, 5, 238
F mixolydian (1b), 0, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 4, 4, 4, 3, 2, 0, 2, 2, 1, 3, 1, 3, 2, 7, 2, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 3, 2, 2, 0, 0, 1, 2, 2, 3, 1, 1, 0, 4, 0, 3, 2, 2, 102
G mixolydian (1#), 1, 2, 4, 5, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 5, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 5, 1, 3, 5, 3, 6, 3, 1, 3, 3, 2, 3, 3, 7, 4, 8, 3, 1, 2, 0, 2, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 4, 3, 5, 3, 3, 1, 3, 2, 5, 2, 5, 187
F aeolian (1b), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
G aeolian (1#), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
F locrian (1b), 0, 3, 2, 1, 0, 0, 2, 1, 0, 0, 0, 1, 1, 3, 2, 1, 0, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 4, 5, 5, 4, 2, 0, 1, 2, 0, 2, 2, 2, 3, 8, 2, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 4, 2, 3, 1, 0, 0, 1, 2, 2, 1, 1, 1, 5, 0, 4, 3, 3, 107
G locrian (1#), 0, 1, 3, 4, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 4, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 4, 0, 2, 4, 2, 5, 2, 0, 2, 2, 2, 3, 2, 6, 3, 7, 2, 1, 2, 0, 1, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 3, 2, 4, 2, 2, 0, 2, 1, 5, 1, 4, 128
Bb major (2b), 0, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 4, 4, 4, 3, 2, 0, 2, 2, 1, 3, 1, 3, 2, 6, 2, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 2, 2, 2, 0, 0, 1, 2, 2, 3, 1, 1, 0, 4, 0, 3, 2, 2, 100
D major (2#), 1, 2, 2, 7, 2, 3, 4, 2, 3, 1, 1, 4, 3, 2, 2, 7, 2, 3, 4, 2, 3, 1, 1, 4, 3, 3, 3, 3, 3, 5, 1, 3, 5, 5, 6, 4, 2, 5, 3, 3, 3, 4, 9, 4, 10, 3, 3, 2, 1, 4, 4, 2, 2, 6, 2, 1, 6, 3, 4, 4, 1, 3, 3, 3, 6, 3, 2, 3, 3, 3, 4, 3, 5, 242
G minor (2b), 0, 0, 1, 4, 1, 1, 2, 1, 1, 0, 0, 3, 3, 0, 1, 4, 1, 1, 2, 1, 1, 0, 0, 3, 3, 1, 0, 2, 1, 4, 1, 4, 5, 4, 3, 2, 1, 3, 2, 2, 3, 1, 7, 1, 9, 0, 2, 2, 1, 2, 1, 1, 1, 2, 0, 1, 4, 0, 1, 1, 0, 2, 3, 2, 2, 2, 2, 1, 4, 0, 3, 2, 2, 134
B minor (2#), 0, 3, 1, 6, 2, 2, 4, 3, 5, 0, 0, 4, 4, 3, 1, 6, 2, 2, 4, 3, 5, 0, 0, 4, 4, 2, 3, 3, 2, 4, 0, 3, 5, 6, 5, 3, 1, 4, 3, 3, 4, 5, 9, 8, 11, 3, 4, 2, 2, 3, 3, 1, 1, 5, 1, 1, 8, 2, 3, 6, 0, 2, 2, 3, 5, 2, 1, 4, 6, 3, 4, 2, 5, 236
G minor mel (2b), 0, 0, 2, 5, 2, 1, 3, 1, 2, 0, 0, 3, 3, 0, 2, 5, 2, 1, 3, 1, 2, 0, 0, 3, 3, 1, 1, 2, 1, 5, 0, 3, 5, 3, 4, 2, 1, 3, 3, 3, 2, 2, 7, 2, 8, 1, 2, 3, 1, 2, 2, 1, 1, 3, 0, 1, 5, 1, 2, 2, 0, 2, 3, 3, 3, 3, 2, 1, 3, 1, 4, 2, 3, 159
B minor mel (2#), 0, 4, 1, 7, 3, 2, 4, 3, 5, 1, 1, 3, 3, 4, 1, 7, 3, 2, 4, 3, 5, 1, 1, 3, 3, 3, 4, 4, 3, 3, 0, 3, 6, 7, 6, 3, 1, 3, 4, 4, 3, 5, 8, 9, 12, 4, 4, 2, 2, 3, 3, 1, 0, 4, 2, 1, 9, 3, 4, 6, 0, 1, 1, 3, 6, 2, 1, 4, 5, 4, 4, 3, 6, 253
Bb major blues (2b), 0, 4, 3, 3, 1, 0, 4, 1, 2, 1, 1, 3, 2, 4, 3, 3, 1, 0, 4, 1, 2, 1, 1, 3, 2, 0, 2, 1, 1, 3, 1, 4, 5, 5, 6, 2, 1, 2, 3, 3, 3, 3, 3, 5, 8, 4, 2, 3, 2, 2, 2, 1, 2, 2, 0, 1, 5, 3, 5, 3, 0, 1, 2, 3, 4, 2, 1, 2, 6, 2, 6, 3, 4, 184
D major blues (2#), 1, 4, 4, 8, 3, 3, 4, 2, 3, 2, 2, 4, 3, 4, 4, 8, 3, 3, 4, 2, 3, 2, 2, 4, 3, 4, 4, 4, 4, 6, 1, 4, 7, 6, 8, 4, 2, 6, 5, 4, 4, 4, 9, 6, 11, 5, 3, 3, 1, 4, 4, 2, 2, 6, 3, 1, 7, 5, 6, 4, 1, 3, 4, 4, 8, 4, 3, 3, 4, 4, 5, 4, 7, 298
G minor blues (2b), 0, 3, 3, 4, 1, 0, 4, 1, 2, 1, 1, 3, 2, 3, 3, 4, 1, 0, 4, 1, 2, 1, 1, 3, 2, 0, 2, 1, 1, 4, 1, 4, 6, 4, 7, 3, 1, 2, 3, 3, 4, 3, 6, 5, 10, 3, 2, 3, 2, 2, 2, 1, 2, 2, 0, 1, 6, 2, 5, 3, 0, 1, 3, 3, 4, 2, 2, 2, 5, 2, 7, 2, 5, 194
B minor blues (2#), 1, 6, 4, 8, 3, 3, 6, 2, 6, 2, 2, 5, 5, 6, 4, 8, 3, 3, 6, 2, 6, 2, 2, 5, 5, 4, 5, 4, 4, 6, 1, 5, 6, 9, 8, 4, 2, 6, 6, 4, 5, 4, 10, 11, 12, 6, 3, 3, 1, 4, 4, 2, 2, 6, 3, 1, 8, 5, 6, 5, 1, 3, 4, 5, 8, 4, 3, 3, 6, 5, 4, 5, 8, 339
Bb dorian (2b), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 5, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 3, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 125
D dorian (2#), 1, 3, 2, 8, 3, 3, 4, 2, 3, 2, 2, 3, 2, 3, 2, 8, 3, 3, 4, 2, 3, 2, 2, 3, 2, 4, 4, 4, 4, 4, 1, 3, 6, 6, 7, 4, 2, 4, 4, 4, 2, 4, 8, 5, 11, 4, 3, 2, 1, 4, 4, 2, 1, 5, 3, 1, 7, 4, 5, 4, 1, 2, 2, 3, 7, 3, 2, 3, 2, 4, 4, 4, 6, 259
Bb phrygian (2b), 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 2, 4, 2, 3, 4, 1, 4, 6, 4, 5, 3, 1, 4, 5, 3, 3, 3, 6, 6, 9, 5, 1, 2, 0, 2, 2, 1, 1, 3, 2, 0, 6, 4, 4, 3, 1, 1, 3, 4, 7, 3, 3, 1, 2, 4, 4, 3, 6, 221
D phrygian (2#), 1, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 3, 4, 3, 3, 5, 1, 5, 7, 5, 4, 3, 2, 5, 6, 4, 2, 3, 7, 5, 10, 4, 2, 3, 1, 3, 3, 2, 1, 4, 2, 1, 7, 3, 3, 4, 1, 2, 3, 5, 6, 4, 3, 2, 3, 4, 3, 4, 5, 252
Bb lydian (2b), 1, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 2, 6, 6, 5, 6, 3, 2, 4, 5, 3, 4, 3, 5, 4, 10, 3, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 5, 3, 4, 3, 1, 3, 3, 5, 5, 4, 2, 2, 6, 2, 5, 3, 5, 236
D lydian (2#), 1, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 3, 2, 2, 6, 2, 6, 6, 5, 5, 3, 2, 6, 5, 3, 5, 3, 8, 5, 10, 4, 2, 3, 1, 3, 3, 2, 2, 5, 1, 1, 7, 3, 4, 4, 1, 3, 4, 5, 6, 4, 3, 2, 5, 3, 5, 3, 5, 258
Bb mixolydian (2b), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
D mixolydian (2#), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
Bb aeolian (2b), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
D aeolian (2#), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
Bb locrian (2b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
D locrian (2#), 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 4, 4, 3, 4, 2, 0, 2, 2, 1, 4, 1, 3, 2, 8, 1, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 3, 1, 2, 0, 0, 1, 2, 2, 3, 1, 1, 0, 4, 0, 4, 1, 3, 101
Eb major (3b), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
A major (3#), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
C minor (3b), 0, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 1, 2, 2, 2, 3, 0, 1, 3, 3, 6, 3, 0, 3, 1, 2, 4, 3, 7, 4, 8, 3, 2, 1, 0, 2, 2, 0, 1, 4, 1, 0, 6, 3, 4, 2, 0, 1, 2, 1, 6, 1, 1, 1, 1, 2, 5, 1, 5, 152
