 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
C# minor blues (4#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 5:1:1:0:2, 5:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:1:1:0:2, 4:0:0:0:0, 2:0:0:0:0, 5:0:1:0:1, 4:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:1:2, 4:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 7:0:1:0:1, 5:1:0:0:1, 6:1:0:0:1, 1:0:0:0:0, 3:0:1:0:1, 3:1:0:0:1, 3:0:0:0:0, 4:0:0:1:1, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 193:12:13:2:27
Ab dorian (4b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 5:0:0:0:3, 4:0:0:0:3, 3:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:0:0:0:2, 4:0:0:0:3, 4:0:0:0:2, 4:1:0:0:3, 3:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 3:0:0:0:2, 3:0:1:0:1, 2:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 2:0:1:0:1, 3:0:0:0:1, 5:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 142:2:4:0:73
E dorian (4#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 5:1:1:0:2, 5:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:1:1:0:2, 4:0:0:0:0, 2:0:0:0:0, 5:0:1:0:1, 4:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:1:2, 4:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 7:0:1:0:1, 5:1:0:0:1, 6:1:0:0:1, 1:0:0:0:0, 3:0:1:0:1, 3:1:0:0:1, 3:0:0:0:0, 4:0:0:1:1, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 193:12:13:2:27
Ab phrygian (4b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 5:0:0:0:3, 4:0:0:0:3, 3:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:0:0:0:2, 4:0:0:0:3, 4:0:0:0:2, 4:1:0:0:3, 3:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 3:0:0:0:2, 3:0:1:0:1, 2:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 2:0:1:0:1, 3:0:0:0:1, 5:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 142:2:4:0:73
E phrygian (4#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 5:1:1:0:2, 5:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:1:1:0:2, 4:0:0:0:0, 2:0:0:0:0, 5:0:1:0:1, 4:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:1:2, 4:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 7:0:1:0:1, 5:1:0:0:1, 6:1:0:0:1, 1:0:0:0:0, 3:0:1:0:1, 3:1:0:0:1, 3:0:0:0:0, 4:0:0:1:1, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 193:12:13:2:27
Ab lydian (4b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 5:0:0:0:3, 4:0:0:0:3, 3:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:0:0:0:2, 4:0:0:0:3, 4:0:0:0:2, 4:1:0:0:3, 3:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 3:0:0:0:2, 3:0:1:0:1, 2:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 2:0:1:0:1, 3:0:0:0:1, 5:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 142:2:4:0:73
E lydian (4#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 5:1:1:0:2, 5:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:1:1:0:2, 4:0:0:0:0, 2:0:0:0:0, 5:0:1:0:1, 4:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:1:2, 4:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 7:0:1:0:1, 5:1:0:0:1, 6:1:0:0:1, 1:0:0:0:0, 3:0:1:0:1, 3:1:0:0:1, 3:0:0:0:0, 4:0:0:1:1, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 193:12:13:2:27
Ab mixolydian (4b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 5:0:0:0:3, 4:0:0:0:3, 3:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:0:0:0:2, 4:0:0:0:3, 4:0:0:0:2, 4:1:0:0:3, 3:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 3:0:0:0:2, 3:0:1:0:1, 2:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 2:0:1:0:1, 3:0:0:0:1, 5:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 142:2:4:0:73
E mixolydian (4#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 5:1:1:0:2, 5:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:1:1:0:2, 4:0:0:0:0, 2:0:0:0:0, 5:0:1:0:1, 4:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:1:2, 4:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 7:0:1:0:1, 5:1:0:0:1, 6:1:0:0:1, 1:0:0:0:0, 3:0:1:0:1, 3:1:0:0:1, 3:0:0:0:0, 4:0:0:1:1, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 193:12:13:2:27
Ab aeolian (4b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 5:0:0:0:3, 4:0:0:0:3, 3:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:0:0:0:2, 4:0:0:0:3, 4:0:0:0:2, 4:1:0:0:3, 3:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 3:0:0:0:2, 3:0:1:0:1, 2:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 2:0:1:0:1, 3:0:0:0:1, 5:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 142:2:4:0:73
E aeolian (4#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 5:1:1:0:2, 5:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:1:1:0:2, 4:0:0:0:0, 2:0:0:0:0, 5:0:1:0:1, 4:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:1:2, 4:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 7:0:1:0:1, 5:1:0:0:1, 6:1:0:0:1, 1:0:0:0:0, 3:0:1:0:1, 3:1:0:0:1, 3:0:0:0:0, 4:0:0:1:1, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 193:12:13:2:27
Ab locrian (4b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 1:0:0:0:0, 2:0:0:0:2, 5:0:0:0:3, 4:0:0:0:3, 3:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:0:0:0:2, 4:0:0:0:3, 4:0:0:0:2, 4:1:0:0:3, 3:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 3:0:0:0:2, 3:0:1:0:1, 2:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 2:0:1:0:1, 3:0:0:0:1, 5:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 142:2:4:0:73
E locrian (4#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 4:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 5:1:1:0:2, 5:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:1:1:0:2, 4:0:0:0:0, 2:0:0:0:0, 5:0:1:0:1, 4:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:1:2, 4:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 7:0:1:0:1, 5:1:0:0:1, 6:1:0:0:1, 1:0:0:0:0, 3:0:1:0:1, 3:1:0:0:1, 3:0:0:0:0, 4:0:0:1:1, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 193:12:13:2:27
Db major (5b), 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:1:0:1, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 3:0:0:0:3, 0:0:0:0:0, 2:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:1:0:1, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 3:0:0:0:3, 0:0:0:0:0, 2:0:0:0:2, 5:0:0:0:4, 5:0:0:0:4, 4:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 8:0:0:0:3, 5:0:0:0:4, 3:0:0:0:3, 4:0:0:0:3, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:3, 3:0:1:0:2, 2:0:0:0:1, 4:0:0:0:3, 1:0:0:0:1, 3:0:1:0:1, 2:0:0:0:1, 6:1:0:0:4, 4:0:0:0:3, 3:0:0:0:2, 1:0:0:0:1, 3:0:0:0:2, 5:0:0:0:3, 4:0:0:0:4, 3:0:0:0:2, 4:0:0:0:3, 2:0:0:0:1, 3:0:0:0:2, 165:1:4:0:108
B major (5#), 1:0:0:0:0, 3:0:0:0:1, 4:1:0:0:2, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 4:1:0:0:2, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:1, 4:0:0:0:1, 5:0:1:0:0, 4:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 4:0:1:0:0, 4:0:0:0:1, 2:0:0:0:0, 5:0:1:0:0, 5:0:0:0:1, 2:0:0:0:0, 6:0:1:0:0, 5:1:0:0:2, 4:0:0:0:1, 0:0:0:0:0, 3:0:1:1:2, 3:0:0:0:1, 3:0:1:0:0, 2:0:0:0:0, 5:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:0:1:0:0, 6:0:1:0:2, 6:0:0:0:1, 7:0:0:1:2, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 206:3:13:3:39
Bb minor (5b), 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:1:0:1, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 3:0:0:0:3, 0:0:0:0:0, 2:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:1:0:1, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 3:0:0:0:3, 0:0:0:0:0, 2:0:0:0:2, 5:0:0:0:4, 5:0:0:0:4, 4:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 8:0:0:0:3, 5:0:0:0:4, 3:0:0:0:3, 4:0:0:0:3, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:3, 3:0:1:0:2, 2:0:0:0:1, 4:0:0:0:3, 1:0:0:0:1, 3:0:1:0:1, 2:0:0:0:1, 6:1:0:0:4, 4:0:0:0:3, 3:0:0:0:2, 1:0:0:0:1, 3:0:0:0:2, 5:0:0:0:3, 4:0:0:0:4, 3:0:0:0:2, 4:0:0:0:3, 2:0:0:0:1, 3:0:0:0:2, 165:1:4:0:108
G# minor (5#), 1:0:0:0:0, 3:0:0:0:1, 4:1:0:0:2, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 4:1:0:0:2, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:1, 4:0:0:0:1, 5:0:1:0:0, 4:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 4:0:1:0:0, 4:0:0:0:1, 2:0:0:0:0, 5:0:1:0:0, 5:0:0:0:1, 2:0:0:0:0, 6:0:1:0:0, 5:1:0:0:2, 4:0:0:0:1, 0:0:0:0:0, 3:0:1:1:2, 3:0:0:0:1, 3:0:1:0:0, 2:0:0:0:0, 5:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:0:1:0:0, 6:0:1:0:2, 6:0:0:0:1, 7:0:0:1:2, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 206:3:13:3:39
Bb minor mel (5b), 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:1:0:1, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 3:0:0:0:3, 0:0:0:0:0, 2:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:1:0:1, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 3:0:0:0:3, 0:0:0:0:0, 2:0:0:0:2, 5:0:0:0:4, 5:0:0:0:4, 4:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 8:0:0:0:3, 5:0:0:0:4, 3:0:0:0:3, 4:0:0:0:3, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:3, 3:0:1:0:2, 2:0:0:0:1, 4:0:0:0:3, 1:0:0:0:1, 3:0:1:0:1, 2:0:0:0:1, 6:1:0:0:4, 4:0:0:0:3, 3:0:0:0:2, 1:0:0:0:1, 3:0:0:0:2, 5:0:0:0:3, 4:0:0:0:4, 3:0:0:0:2, 4:0:0:0:3, 2:0:0:0:1, 3:0:0:0:2, 165:1:4:0:108
G# minor mel (5#), 1:0:0:0:0, 3:0:0:0:1, 4:1:0:0:2, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 4:1:0:0:2, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:1, 4:0:0:0:1, 5:0:1:0:0, 4:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 4:0:1:0:0, 4:0:0:0:1, 2:0:0:0:0, 5:0:1:0:0, 5:0:0:0:1, 2:0:0:0:0, 6:0:1:0:0, 5:1:0:0:2, 4:0:0:0:1, 0:0:0:0:0, 3:0:1:1:2, 3:0:0:0:1, 3:0:1:0:0, 2:0:0:0:0, 5:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:0:1:0:0, 6:0:1:0:2, 6:0:0:0:1, 7:0:0:1:2, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 206:3:13:3:39
