 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, rowcost
C locrian (0), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
F major (1b), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
G major (1#), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
D minor (1b), 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 1, 4, 3, 3, 6, 3, 2, 2, 5, 2, 4, 4, 1, 2, 3, 7, 2, 6, 4, 5,  , 2, 5, 4, 1, 2, 3, 5, 6, 2, 1, 5, 4, 3, 3, 4, 2, 3, 5, 5, 6, 4, 1, 3, 1, 6, 4, 4, 5, 2, 1, 4, 6, 2, 8, 5, 2, 2, 3, 4, 1, 2, 2, 5, 3, 6, 0, 1, 4, 5, 5, 4, 3, 4, 302
E minor (1#), 3, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 5, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 3, 3, 7, 4, 6, 3, 2, 1, 7, 6, 5, 4, 0, 2, 4, 6, 5, 5, 3, 5,  , 5, 7, 5, 1, 3, 3, 4, 5, 3, 1, 6, 3, 5, 4, 5, 1, 2, 3, 4, 5, 5, 0, 4, 1, 9, 4, 2, 4, 2, 2, 4, 5, 4, 9, 6, 4, 4, 2, 5, 2, 2, 2, 4, 5, 7, 0, 2, 3, 4, 4, 5, 5, 5, 348
D minor mel (1b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
E minor mel (1#), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
F major blues (1b), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
G major blues (1#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
D minor blues (1b), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
E minor blues (1#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
F dorian (1b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
G dorian (1#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
F phrygian (1b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
G phrygian (1#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
F lydian (1b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
G lydian (1#), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
F mixolydian (1b), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
G mixolydian (1#), 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 1, 4, 3, 3, 6, 3, 2, 2, 5, 2, 4, 4, 1, 2, 3, 7, 2, 6, 4, 5,  , 2, 5, 4, 1, 2, 3, 5, 6, 2, 1, 5, 4, 3, 3, 4, 2, 3, 5, 5, 6, 4, 1, 3, 1, 6, 4, 4, 5, 2, 1, 4, 6, 2, 8, 5, 2, 2, 3, 4, 1, 2, 2, 5, 3, 6, 0, 1, 4, 5, 5, 4, 3, 4, 302
F aeolian (1b), 3, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 5, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 3, 3, 7, 4, 6, 3, 2, 1, 7, 6, 5, 4, 0, 2, 4, 6, 5, 5, 3, 5,  , 5, 7, 5, 1, 3, 3, 4, 5, 3, 1, 6, 3, 5, 4, 5, 1, 2, 3, 4, 5, 5, 0, 4, 1, 9, 4, 2, 4, 2, 2, 4, 5, 4, 9, 6, 4, 4, 2, 5, 2, 2, 2, 4, 5, 7, 0, 2, 3, 4, 4, 5, 5, 5, 348
G aeolian (1#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
F locrian (1b), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
G locrian (1#), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
Bb major (2b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
D major (2#), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
G minor (2b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
B minor (2#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
G minor mel (2b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
B minor mel (2#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Bb major blues (2b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
D major blues (2#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
G minor blues (2b), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
B minor blues (2#), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
Bb dorian (2b), 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 1, 4, 3, 3, 6, 3, 2, 2, 5, 2, 4, 4, 1, 2, 3, 7, 2, 6, 4, 5,  , 2, 5, 4, 1, 2, 3, 5, 6, 2, 1, 5, 4, 3, 3, 4, 2, 3, 5, 5, 6, 4, 1, 3, 1, 6, 4, 4, 5, 2, 1, 4, 6, 2, 8, 5, 2, 2, 3, 4, 1, 2, 2, 5, 3, 6, 0, 1, 4, 5, 5, 4, 3, 4, 302
