 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
Eb lydian (3b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
A lydian (3#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Eb mixolydian (3b), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 3, 6, 1, 1, 2, 1, 6, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 85
A mixolydian (3#), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 4, 3, 1, 5, 5, 5, 5, 3, 3, 0, 1, 2, 5, 2, 3, 0, 143
Eb aeolian (3b), 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 4, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 4, 2,  , 2, 6, 2, 2, 3, 1, 6, 4, 4, 4, 2, 2, 0, 1, 0, 3, 0, 2, 0, 92
A aeolian (3#), 0, 3, 3, 1, 1, 1, 5, 4, 1, 0, 6, 4, 0, 1, 9, 3, 3, 5, 1, 3, 2, 4, 5, 3,  , 1, 1, 1, 2, 4, 2, 8, 3, 3, 1, 3, 0, 3, 3, 3, 6, 4,  , 3, 4, 2, 5, 3, 1, 1, 7, 6, 4, 4, 3, 0, 1, 3, 5, 3, 2, 0, 173
Eb locrian (3b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
A locrian (3#), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
Ab major (4b), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
E major (4#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
F minor (4b), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
C# minor (4#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
F minor mel (4b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
C# minor mel (4#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Ab major blues (4b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
E major blues (4#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
F minor blues (4b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
C# minor blues (4#), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 3, 6, 1, 1, 2, 1, 6, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 85
Ab dorian (4b), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 4, 3, 1, 5, 5, 5, 5, 3, 3, 0, 1, 2, 5, 2, 3, 0, 143
E dorian (4#), 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 4, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 4, 2,  , 2, 6, 2, 2, 3, 1, 6, 4, 4, 4, 2, 2, 0, 1, 0, 3, 0, 2, 0, 92
Ab phrygian (4b), 0, 3, 3, 1, 1, 1, 5, 4, 1, 0, 6, 4, 0, 1, 9, 3, 3, 5, 1, 3, 2, 4, 5, 3,  , 1, 1, 1, 2, 4, 2, 8, 3, 3, 1, 3, 0, 3, 3, 3, 6, 4,  , 3, 4, 2, 5, 3, 1, 1, 7, 6, 4, 4, 3, 0, 1, 3, 5, 3, 2, 0, 173
E phrygian (4#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Ab lydian (4b), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
E lydian (4#), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
Ab mixolydian (4b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
E mixolydian (4#), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
Ab aeolian (4b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
E aeolian (4#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Ab locrian (4b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
E locrian (4#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Db major (5b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
B major (5#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Bb minor (5b), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 3, 6, 1, 1, 2, 1, 6, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 85
G# minor (5#), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 4, 3, 1, 5, 5, 5, 5, 3, 3, 0, 1, 2, 5, 2, 3, 0, 143
Bb minor mel (5b), 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 4, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 4, 2,  , 2, 6, 2, 2, 3, 1, 6, 4, 4, 4, 2, 2, 0, 1, 0, 3, 0, 2, 0, 92
G# minor mel (5#), 0, 3, 3, 1, 1, 1, 5, 4, 1, 0, 6, 4, 0, 1, 9, 3, 3, 5, 1, 3, 2, 4, 5, 3,  , 1, 1, 1, 2, 4, 2, 8, 3, 3, 1, 3, 0, 3, 3, 3, 6, 4,  , 3, 4, 2, 5, 3, 1, 1, 7, 6, 4, 4, 3, 0, 1, 3, 5, 3, 2, 0, 173
Db major blues (5b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
B major blues (5#), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
Bb minor blues (5b), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
G# minor blues (5#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Db dorian (5b), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
B dorian (5#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Db phrygian (5b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
B phrygian (5#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Db lydian (5b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
B lydian (5#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Db mixolydian (5b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
B mixolydian (5#), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 3, 6, 1, 1, 2, 1, 6, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 85
Db aeolian (5b), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 4, 3, 1, 5, 5, 5, 5, 3, 3, 0, 1, 2, 5, 2, 3, 0, 143
B aeolian (5#), 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 4, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 4, 2,  , 2, 6, 2, 2, 3, 1, 6, 4, 4, 4, 2, 2, 0, 1, 0, 3, 0, 2, 0, 92
Db locrian (5b), 0, 3, 3, 1, 1, 1, 5, 4, 1, 0, 6, 4, 0, 1, 9, 3, 3, 5, 1, 3, 2, 4, 5, 3,  , 1, 1, 1, 2, 4, 2, 8, 3, 3, 1, 3, 0, 3, 3, 3, 6, 4,  , 3, 4, 2, 5, 3, 1, 1, 7, 6, 4, 4, 3, 0, 1, 3, 5, 3, 2, 0, 173
B locrian (5#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Gb major (6b), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
F# major (6#), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
Eb minor (6b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
D# minor (6#), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
Eb minor mel (6b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
D# minor mel (6#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Gb major blues (6b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
F# major blues (6#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Eb minor blues (6b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
D# minor blues (6#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Gb dorian (6b), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 3, 6, 1, 1, 2, 1, 6, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 85
F# dorian (6#), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 4, 3, 1, 5, 5, 5, 5, 3, 3, 0, 1, 2, 5, 2, 3, 0, 143
Gb phrygian (6b), 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 4, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 4, 2,  , 2, 6, 2, 2, 3, 1, 6, 4, 4, 4, 2, 2, 0, 1, 0, 3, 0, 2, 0, 92
F# phrygian (6#), 0, 3, 3, 1, 1, 1, 5, 4, 1, 0, 6, 4, 0, 1, 9, 3, 3, 5, 1, 3, 2, 4, 5, 3,  , 1, 1, 1, 2, 4, 2, 8, 3, 3, 1, 3, 0, 3, 3, 3, 6, 4,  , 3, 4, 2, 5, 3, 1, 1, 7, 6, 4, 4, 3, 0, 1, 3, 5, 3, 2, 0, 173
Gb lydian (6b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
F# lydian (6#), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
Gb mixolydian (6b), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
F# mixolydian (6#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
