 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
E minor blues (1#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
F dorian (1b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
G dorian (1#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
F phrygian (1b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
G phrygian (1#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
F lydian (1b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
G lydian (1#), 2, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 6, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 1, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
F mixolydian (1b), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 4, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 2, 3, 7, 4, 2, 0, 83
G mixolydian (1#), 3, 1, 0,  , 0, 2, 0, 0, 0, 3, 0,  , 4, 1, 5, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 2, 2, 0, 1, 3, 3, 4, 3, 6, 5, 2, 0, 67
F aeolian (1b), 3, 2, 2,  , 5, 3, 0, 0, 1, 3, 0,  , 6, 2, 4, 9, 5,  , 0, 1, 5, 2, 4,  , 2, 3, 3, 0, 2, 9, 3, 3, 3, 10, 3, 2, 0, 100
G aeolian (1#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
F locrian (1b), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
G locrian (1#), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
Bb major (2b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
D major (2#), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
G minor (2b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
B minor (2#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
G minor mel (2b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
B minor mel (2#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Bb major blues (2b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
D major blues (2#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
G minor blues (2b), 2, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 6, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 1, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
B minor blues (2#), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 4, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 2, 3, 7, 4, 2, 0, 83
Bb dorian (2b), 3, 1, 0,  , 0, 2, 0, 0, 0, 3, 0,  , 4, 1, 5, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 2, 2, 0, 1, 3, 3, 4, 3, 6, 5, 2, 0, 67
D dorian (2#), 3, 2, 2,  , 5, 3, 0, 0, 1, 3, 0,  , 6, 2, 4, 9, 5,  , 0, 1, 5, 2, 4,  , 2, 3, 3, 0, 2, 9, 3, 3, 3, 10, 3, 2, 0, 100
Bb phrygian (2b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
D phrygian (2#), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
Bb lydian (2b), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
D lydian (2#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Bb mixolydian (2b), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
D mixolydian (2#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Bb aeolian (2b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
D aeolian (2#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Bb locrian (2b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
D locrian (2#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Eb major (3b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
A major (3#), 2, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 6, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 1, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
C minor (3b), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 4, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 2, 3, 7, 4, 2, 0, 83
F# minor (3#), 3, 1, 0,  , 0, 2, 0, 0, 0, 3, 0,  , 4, 1, 5, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 2, 2, 0, 1, 3, 3, 4, 3, 6, 5, 2, 0, 67
C minor mel (3b), 3, 2, 2,  , 5, 3, 0, 0, 1, 3, 0,  , 6, 2, 4, 9, 5,  , 0, 1, 5, 2, 4,  , 2, 3, 3, 0, 2, 9, 3, 3, 3, 10, 3, 2, 0, 100
F# minor mel (3#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Eb major blues (3b), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
A major blues (3#), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
C minor blues (3b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
F# minor blues (3#), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
Eb dorian (3b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
A dorian (3#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Eb phrygian (3b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
A phrygian (3#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Eb lydian (3b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
A lydian (3#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Eb mixolydian (3b), 2, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 6, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 1, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
A mixolydian (3#), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 4, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 2, 3, 7, 4, 2, 0, 83
Eb aeolian (3b), 3, 1, 0,  , 0, 2, 0, 0, 0, 3, 0,  , 4, 1, 5, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 2, 2, 0, 1, 3, 3, 4, 3, 6, 5, 2, 0, 67
A aeolian (3#), 3, 2, 2,  , 5, 3, 0, 0, 1, 3, 0,  , 6, 2, 4, 9, 5,  , 0, 1, 5, 2, 4,  , 2, 3, 3, 0, 2, 9, 3, 3, 3, 10, 3, 2, 0, 100
Eb locrian (3b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
A locrian (3#), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
Ab major (4b), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
E major (4#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
F minor (4b), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
C# minor (4#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
F minor mel (4b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
C# minor mel (4#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Ab major blues (4b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
E major blues (4#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
F minor blues (4b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
C# minor blues (4#), 2, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 6, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 1, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
Ab dorian (4b), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 4, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 2, 3, 7, 4, 2, 0, 83
E dorian (4#), 3, 1, 0,  , 0, 2, 0, 0, 0, 3, 0,  , 4, 1, 5, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 2, 2, 0, 1, 3, 3, 4, 3, 6, 5, 2, 0, 67
Ab phrygian (4b), 3, 2, 2,  , 5, 3, 0, 0, 1, 3, 0,  , 6, 2, 4, 9, 5,  , 0, 1, 5, 2, 4,  , 2, 3, 3, 0, 2, 9, 3, 3, 3, 10, 3, 2, 0, 100
E phrygian (4#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Ab lydian (4b), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
E lydian (4#), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
Ab mixolydian (4b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
E mixolydian (4#), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
Ab aeolian (4b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
E aeolian (4#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Ab locrian (4b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
E locrian (4#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Db major (5b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
B major (5#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Bb minor (5b), 2, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 6, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 1, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
G# minor (5#), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 4, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 2, 3, 7, 4, 2, 0, 83
Bb minor mel (5b), 3, 1, 0,  , 0, 2, 0, 0, 0, 3, 0,  , 4, 1, 5, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 2, 2, 0, 1, 3, 3, 4, 3, 6, 5, 2, 0, 67
G# minor mel (5#), 3, 2, 2,  , 5, 3, 0, 0, 1, 3, 0,  , 6, 2, 4, 9, 5,  , 0, 1, 5, 2, 4,  , 2, 3, 3, 0, 2, 9, 3, 3, 3, 10, 3, 2, 0, 100
Db major blues (5b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
B major blues (5#), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
Bb minor blues (5b), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
G# minor blues (5#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Db dorian (5b), 2, 1, 1,  , 1, 2, 0, 0, 0, 2, 0,  , 5, 1, 3, 7, 3,  , 0, 1, 3, 1, 3,  , 1, 2, 3, 0, 1, 6, 2, 3, 2, 9, 3, 1, 0, 69
B dorian (5#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Db phrygian (5b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
B phrygian (5#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Db lydian (5b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
B lydian (5#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
