 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
C locrian (0), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F major (1b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
G major (1#), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
D minor (1b), 2, 2, 3,  , 7, 0, 1, 6, 2, 3, 0, 0, 2, 2, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 4, 1, 3, 2, 2,  , 2, 6, 2, 2, 0,  , 3, 4, 0, 1, 6, 6, 2, 6, 2, 1, 0, 0, 1, 3, 0, 1, 2, 4, 0, 3, 1, 5, 1, 1, 0, 122
E minor (1#), 5, 6, 4,  , 11, 2, 4, 7, 4, 5, 1, 1, 5, 6, 4, 3, 5,  ,  ,  , 1, 5, 1, 2, 8, 2, 5, 2, 4,  , 7, 7, 4, 5, 4,  , 4, 6, 2, 2, 10, 5, 8, 7, 4, 6, 1, 1, 2, 5, 2, 2, 3, 6, 1, 2, 2, 3, 1, 3, 2, 220
D minor mel (1b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
E minor mel (1#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
F major blues (1b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
G major blues (1#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
D minor blues (1b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
E minor blues (1#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F dorian (1b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
G dorian (1#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F phrygian (1b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
G phrygian (1#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F lydian (1b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
G lydian (1#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
F mixolydian (1b), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
G mixolydian (1#), 2, 2, 3,  , 7, 0, 1, 6, 2, 3, 0, 0, 2, 2, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 4, 1, 3, 2, 2,  , 2, 6, 2, 2, 0,  , 3, 4, 0, 1, 6, 6, 2, 6, 2, 1, 0, 0, 1, 3, 0, 1, 2, 4, 0, 3, 1, 5, 1, 1, 0, 122
F aeolian (1b), 5, 6, 4,  , 11, 2, 4, 7, 4, 5, 1, 1, 5, 6, 4, 3, 5,  ,  ,  , 1, 5, 1, 2, 8, 2, 5, 2, 4,  , 7, 7, 4, 5, 4,  , 4, 6, 2, 2, 10, 5, 8, 7, 4, 6, 1, 1, 2, 5, 2, 2, 3, 6, 1, 2, 2, 3, 1, 3, 2, 220
G aeolian (1#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F locrian (1b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
G locrian (1#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Bb major (2b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
D major (2#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
G minor (2b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
B minor (2#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
G minor mel (2b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
B minor mel (2#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Bb major blues (2b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
D major blues (2#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
G minor blues (2b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
B minor blues (2#), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
Bb dorian (2b), 2, 2, 3,  , 7, 0, 1, 6, 2, 3, 0, 0, 2, 2, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 4, 1, 3, 2, 2,  , 2, 6, 2, 2, 0,  , 3, 4, 0, 1, 6, 6, 2, 6, 2, 1, 0, 0, 1, 3, 0, 1, 2, 4, 0, 3, 1, 5, 1, 1, 0, 122
D dorian (2#), 5, 6, 4,  , 11, 2, 4, 7, 4, 5, 1, 1, 5, 6, 4, 3, 5,  ,  ,  , 1, 5, 1, 2, 8, 2, 5, 2, 4,  , 7, 7, 4, 5, 4,  , 4, 6, 2, 2, 10, 5, 8, 7, 4, 6, 1, 1, 2, 5, 2, 2, 3, 6, 1, 2, 2, 3, 1, 3, 2, 220
Bb phrygian (2b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
D phrygian (2#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Bb lydian (2b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
D lydian (2#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Bb mixolydian (2b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
D mixolydian (2#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Bb aeolian (2b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
D aeolian (2#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Bb locrian (2b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
D locrian (2#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Eb major (3b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
A major (3#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
C minor (3b), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
F# minor (3#), 2, 2, 3,  , 7, 0, 1, 6, 2, 3, 0, 0, 2, 2, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 4, 1, 3, 2, 2,  , 2, 6, 2, 2, 0,  , 3, 4, 0, 1, 6, 6, 2, 6, 2, 1, 0, 0, 1, 3, 0, 1, 2, 4, 0, 3, 1, 5, 1, 1, 0, 122
C minor mel (3b), 5, 6, 4,  , 11, 2, 4, 7, 4, 5, 1, 1, 5, 6, 4, 3, 5,  ,  ,  , 1, 5, 1, 2, 8, 2, 5, 2, 4,  , 7, 7, 4, 5, 4,  , 4, 6, 2, 2, 10, 5, 8, 7, 4, 6, 1, 1, 2, 5, 2, 2, 3, 6, 1, 2, 2, 3, 1, 3, 2, 220
F# minor mel (3#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Eb major blues (3b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
A major blues (3#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
C minor blues (3b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F# minor blues (3#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Eb dorian (3b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
A dorian (3#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Eb phrygian (3b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
A phrygian (3#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Eb lydian (3b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
A lydian (3#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
