 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
Bb mixolydian (2b), 0, 1, 1,  , 2, 0, 2, 4, 2, 5, 0, 0, 1, 1, 2, 6, 3, 4, 1, 1, 1, 3, 3, 0, 1, 1, 0, 0, 1, 5, 1, 2, 3, 1, 1, 0, 4, 2, 5, 3, 1, 1, 1, 3, 1, 3, 7, 3, 0, 93
D mixolydian (2#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
Bb aeolian (2b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
D aeolian (2#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
Bb locrian (2b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
D locrian (2#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
Eb major (3b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
A major (3#), 0, 0, 1,  , 1, 0, 1, 3, 1, 3, 0, 0, 0, 0, 1, 3, 2, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 0, 1, 3, 1, 2, 1, 2, 0, 0, 2, 0, 1, 4, 1, 0, 46
C minor (3b), 1, 2, 1,  , 2, 1, 3, 3, 3, 6, 1, 1, 2, 1, 2, 3, 4, 5, 1, 0, 1, 4, 4, 0, 2, 2, 1, 1, 2, 4, 1, 1, 2, 2, 1, 0, 3, 3, 4, 2, 2, 1, 2, 1, 1, 4, 8, 2, 1, 104
F# minor (3#), 0, 0, 1,  , 2, 0, 1, 3, 1, 4, 0, 0, 0, 0, 1, 4, 3, 3, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 0, 1, 2, 0, 0, 1, 4, 1, 3, 1, 2, 0, 0, 2, 0, 2, 6, 2, 0, 59
C minor mel (3b), 1, 5, 1,  , 3, 1, 5, 4, 5, 5, 1, 1, 2, 2, 3, 5, 4, 4, 2, 0, 1, 5, 7, 0, 2, 3, 1, 1, 2, 6, 2, 1, 2, 4, 2, 0, 4, 3, 6, 4, 2, 1, 2, 2, 1, 5, 9, 3, 1, 136
F# minor mel (3#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
Eb major blues (3b), 0, 1, 1,  , 2, 0, 2, 4, 2, 5, 0, 0, 1, 1, 2, 6, 3, 4, 1, 1, 1, 3, 3, 0, 1, 1, 0, 0, 1, 5, 1, 2, 3, 1, 1, 0, 4, 2, 5, 3, 1, 1, 1, 3, 1, 3, 7, 3, 0, 93
A major blues (3#), 0, 1, 1,  , 2, 0, 2, 4, 2, 5, 0, 0, 1, 1, 2, 6, 3, 4, 1, 1, 1, 3, 3, 0, 1, 1, 0, 0, 1, 5, 1, 2, 3, 1, 1, 0, 4, 2, 5, 3, 1, 1, 1, 3, 1, 3, 7, 3, 0, 93
C minor blues (3b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
F# minor blues (3#), 0, 1, 1,  , 2, 0, 2, 4, 2, 5, 0, 0, 1, 1, 2, 6, 3, 4, 1, 1, 1, 3, 3, 0, 1, 1, 0, 0, 1, 5, 1, 2, 3, 1, 1, 0, 4, 2, 5, 3, 1, 1, 1, 3, 1, 3, 7, 3, 0, 93
Eb dorian (3b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
A dorian (3#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
Eb phrygian (3b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
A phrygian (3#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
Eb lydian (3b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
A lydian (3#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
Eb mixolydian (3b), 0, 0, 1,  , 1, 0, 1, 3, 1, 3, 0, 0, 0, 0, 1, 3, 2, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 0, 1, 3, 1, 2, 1, 2, 0, 0, 2, 0, 1, 4, 1, 0, 46
A mixolydian (3#), 1, 2, 1,  , 2, 1, 3, 3, 3, 6, 1, 1, 2, 1, 2, 3, 4, 5, 1, 0, 1, 4, 4, 0, 2, 2, 1, 1, 2, 4, 1, 1, 2, 2, 1, 0, 3, 3, 4, 2, 2, 1, 2, 1, 1, 4, 8, 2, 1, 104
Eb aeolian (3b), 0, 0, 1,  , 2, 0, 1, 3, 1, 4, 0, 0, 0, 0, 1, 4, 3, 3, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 0, 1, 2, 0, 0, 1, 4, 1, 3, 1, 2, 0, 0, 2, 0, 2, 6, 2, 0, 59
A aeolian (3#), 1, 5, 1,  , 3, 1, 5, 4, 5, 5, 1, 1, 2, 2, 3, 5, 4, 4, 2, 0, 1, 5, 7, 0, 2, 3, 1, 1, 2, 6, 2, 1, 2, 4, 2, 0, 4, 3, 6, 4, 2, 1, 2, 2, 1, 5, 9, 3, 1, 136
Eb locrian (3b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
A locrian (3#), 0, 1, 1,  , 2, 0, 2, 4, 2, 5, 0, 0, 1, 1, 2, 6, 3, 4, 1, 1, 1, 3, 3, 0, 1, 1, 0, 0, 1, 5, 1, 2, 3, 1, 1, 0, 4, 2, 5, 3, 1, 1, 1, 3, 1, 3, 7, 3, 0, 93
Ab major (4b), 0, 1, 1,  , 2, 0, 2, 4, 2, 5, 0, 0, 1, 1, 2, 6, 3, 4, 1, 1, 1, 3, 3, 0, 1, 1, 0, 0, 1, 5, 1, 2, 3, 1, 1, 0, 4, 2, 5, 3, 1, 1, 1, 3, 1, 3, 7, 3, 0, 93
E major (4#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
F minor (4b), 0, 1, 1,  , 2, 0, 2, 4, 2, 5, 0, 0, 1, 1, 2, 6, 3, 4, 1, 1, 1, 3, 3, 0, 1, 1, 0, 0, 1, 5, 1, 2, 3, 1, 1, 0, 4, 2, 5, 3, 1, 1, 1, 3, 1, 3, 7, 3, 0, 93
C# minor (4#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
F minor mel (4b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
C# minor mel (4#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
Ab major blues (4b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
E major blues (4#), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
F minor blues (4b), 0, 1, 1,  , 1, 0, 2, 4, 2, 4, 0, 0, 1, 1, 1, 4, 3, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 3, 1, 2, 3, 1, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 5, 2, 0, 73
