 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, rowcost
Bb phrygian (2b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
D phrygian (2#), 3, 4, 5, 3, 3, 4, 1,  , 1, 2, 4, 3, 3, 3, 5, 2, 0, 3, 3, 0, 4, 3, 1, 5, 3, 2, 4, 5, 5, 3, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 5, 4, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1,  , 3, 3, 1, 4, 4, 2, 3,  , 5, 4, 4, 2, 5, 3, 3, 1, 179
Bb lydian (2b), 3, 4, 5, 3, 3, 4, 1,  , 1, 2, 4, 3, 3, 3, 5, 2, 0, 3, 3, 0, 4, 3, 1, 5, 3, 2, 4, 5, 5, 3, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 5, 4, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1,  , 3, 3, 1, 4, 4, 2, 3,  , 5, 4, 4, 2, 5, 3, 3, 1, 179
D lydian (2#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
Bb mixolydian (2b), 3, 4, 5, 3, 3, 4, 1,  , 1, 2, 4, 3, 3, 3, 5, 2, 0, 3, 3, 0, 4, 3, 1, 5, 3, 2, 4, 5, 5, 3, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 5, 4, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1,  , 3, 3, 1, 4, 4, 2, 3,  , 5, 4, 4, 2, 5, 3, 3, 1, 179
D mixolydian (2#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
Bb aeolian (2b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
D aeolian (2#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
Bb locrian (2b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
D locrian (2#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
Eb major (3b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
A major (3#), 1, 3, 2, 2, 1, 3, 0,  , 0, 1, 5, 1, 1, 2, 2, 2, 1, 2, 4, 1, 3, 2, 2, 2, 1, 1, 3, 2, 4, 2, 0, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 5, 3, 4, 1, 0, 1, 2, 1, 2, 3, 5, 1, 0,  , 4, 2, 2, 2, 4, 2, 1,  , 1, 2, 3, 1, 1, 1, 1, 0, 115
C minor (3b), 2, 3, 3, 2, 3, 4, 1,  , 2, 1, 5, 3, 3, 3, 2, 2, 0, 2, 2, 1, 5, 4, 2, 2, 3, 1, 3, 2, 6, 3, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 5, 3, 4, 1, 2, 2, 4, 2, 1, 3, 5, 3, 2,  , 2, 2, 1, 3, 3, 3, 2,  , 2, 3, 5, 2, 2, 2, 2, 1, 158
F# minor (3#), 1, 3, 2, 2, 2, 2, 0,  , 0, 1, 5, 1, 2, 2, 3, 2, 1, 2, 4, 1, 4, 2, 2, 2, 1, 1, 4, 2, 4, 2, 0, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 5, 3, 4, 1, 0, 1, 2, 1, 2, 3, 5, 1, 0,  , 4, 3, 1, 3, 3, 1, 1,  , 1, 2, 3, 1, 1, 1, 1, 0, 118
C minor mel (3b), 3, 4, 6, 3, 4, 5, 1,  , 2, 2, 5, 5, 6, 4, 4, 2, 0, 2, 2, 1, 5, 7, 3, 4, 5, 1, 5, 5, 4, 4, 4, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 5, 5, 1, 2, 2, 4, 2, 2, 3, 5, 4, 4,  , 2, 2, 1, 5, 4, 4, 5,  , 5, 4, 4, 2, 5, 3, 4, 2, 217
F# minor mel (3#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
Eb major blues (3b), 3, 4, 5, 3, 3, 4, 1,  , 1, 2, 4, 3, 3, 3, 5, 2, 0, 3, 3, 0, 4, 3, 1, 5, 3, 2, 4, 5, 5, 3, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 5, 4, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1,  , 3, 3, 1, 4, 4, 2, 3,  , 5, 4, 4, 2, 5, 3, 3, 1, 179
A major blues (3#), 3, 4, 5, 3, 3, 4, 1,  , 1, 2, 4, 3, 3, 3, 5, 2, 0, 3, 3, 0, 4, 3, 1, 5, 3, 2, 4, 5, 5, 3, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 5, 4, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1,  , 3, 3, 1, 4, 4, 2, 3,  , 5, 4, 4, 2, 5, 3, 3, 1, 179
C minor blues (3b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
F# minor blues (3#), 3, 4, 5, 3, 3, 4, 1,  , 1, 2, 4, 3, 3, 3, 5, 2, 0, 3, 3, 0, 4, 3, 1, 5, 3, 2, 4, 5, 5, 3, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 5, 4, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1,  , 3, 3, 1, 4, 4, 2, 3,  , 5, 4, 4, 2, 5, 3, 3, 1, 179
Eb dorian (3b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
A dorian (3#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
Eb phrygian (3b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
A phrygian (3#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
Eb lydian (3b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
A lydian (3#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
Eb mixolydian (3b), 1, 3, 2, 2, 1, 3, 0,  , 0, 1, 5, 1, 1, 2, 2, 2, 1, 2, 4, 1, 3, 2, 2, 2, 1, 1, 3, 2, 4, 2, 0, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 5, 3, 4, 1, 0, 1, 2, 1, 2, 3, 5, 1, 0,  , 4, 2, 2, 2, 4, 2, 1,  , 1, 2, 3, 1, 1, 1, 1, 0, 115
A mixolydian (3#), 2, 3, 3, 2, 3, 4, 1,  , 2, 1, 5, 3, 3, 3, 2, 2, 0, 2, 2, 1, 5, 4, 2, 2, 3, 1, 3, 2, 6, 3, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 5, 3, 4, 1, 2, 2, 4, 2, 1, 3, 5, 3, 2,  , 2, 2, 1, 3, 3, 3, 2,  , 2, 3, 5, 2, 2, 2, 2, 1, 158
Eb aeolian (3b), 1, 3, 2, 2, 2, 2, 0,  , 0, 1, 5, 1, 2, 2, 3, 2, 1, 2, 4, 1, 4, 2, 2, 2, 1, 1, 4, 2, 4, 2, 0, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 5, 3, 4, 1, 0, 1, 2, 1, 2, 3, 5, 1, 0,  , 4, 3, 1, 3, 3, 1, 1,  , 1, 2, 3, 1, 1, 1, 1, 0, 118
A aeolian (3#), 3, 4, 6, 3, 4, 5, 1,  , 2, 2, 5, 5, 6, 4, 4, 2, 0, 2, 2, 1, 5, 7, 3, 4, 5, 1, 5, 5, 4, 4, 4, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 5, 5, 1, 2, 2, 4, 2, 2, 3, 5, 4, 4,  , 2, 2, 1, 5, 4, 4, 5,  , 5, 4, 4, 2, 5, 3, 4, 2, 217
Eb locrian (3b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
A locrian (3#), 3, 4, 5, 3, 3, 4, 1,  , 1, 2, 4, 3, 3, 3, 5, 2, 0, 3, 3, 0, 4, 3, 1, 5, 3, 2, 4, 5, 5, 3, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 5, 4, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1,  , 3, 3, 1, 4, 4, 2, 3,  , 5, 4, 4, 2, 5, 3, 3, 1, 179
Ab major (4b), 3, 4, 5, 3, 3, 4, 1,  , 1, 2, 4, 3, 3, 3, 5, 2, 0, 3, 3, 0, 4, 3, 1, 5, 3, 2, 4, 5, 5, 3, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 5, 4, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1,  , 3, 3, 1, 4, 4, 2, 3,  , 5, 4, 4, 2, 5, 3, 3, 1, 179
E major (4#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
F minor (4b), 3, 4, 5, 3, 3, 4, 1,  , 1, 2, 4, 3, 3, 3, 5, 2, 0, 3, 3, 0, 4, 3, 1, 5, 3, 2, 4, 5, 5, 3, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 5, 4, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1,  , 3, 3, 1, 4, 4, 2, 3,  , 5, 4, 4, 2, 5, 3, 3, 1, 179
C# minor (4#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
F minor mel (4b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
C# minor mel (4#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
Ab major blues (4b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
E major blues (4#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
F minor blues (4b), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
C# minor blues (4#), 1, 3, 2, 2, 1, 3, 0,  , 0, 1, 5, 1, 1, 2, 2, 2, 1, 2, 4, 1, 3, 2, 2, 2, 1, 1, 3, 2, 4, 2, 0, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 5, 3, 4, 1, 0, 1, 2, 1, 2, 3, 5, 1, 0,  , 4, 2, 2, 2, 4, 2, 1,  , 1, 2, 3, 1, 1, 1, 1, 0, 115
Ab dorian (4b), 2, 3, 3, 2, 3, 4, 1,  , 2, 1, 5, 3, 3, 3, 2, 2, 0, 2, 2, 1, 5, 4, 2, 2, 3, 1, 3, 2, 6, 3, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 5, 3, 4, 1, 2, 2, 4, 2, 1, 3, 5, 3, 2,  , 2, 2, 1, 3, 3, 3, 2,  , 2, 3, 5, 2, 2, 2, 2, 1, 158
E dorian (4#), 1, 3, 2, 2, 2, 2, 0,  , 0, 1, 5, 1, 2, 2, 3, 2, 1, 2, 4, 1, 4, 2, 2, 2, 1, 1, 4, 2, 4, 2, 0, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 5, 3, 4, 1, 0, 1, 2, 1, 2, 3, 5, 1, 0,  , 4, 3, 1, 3, 3, 1, 1,  , 1, 2, 3, 1, 1, 1, 1, 0, 118
Ab phrygian (4b), 3, 4, 6, 3, 4, 5, 1,  , 2, 2, 5, 5, 6, 4, 4, 2, 0, 2, 2, 1, 5, 7, 3, 4, 5, 1, 5, 5, 4, 4, 4, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 5, 5, 1, 2, 2, 4, 2, 2, 3, 5, 4, 4,  , 2, 2, 1, 5, 4, 4, 5,  , 5, 4, 4, 2, 5, 3, 4, 2, 217
E phrygian (4#), 2, 4, 2, 3, 2, 4, 1,  , 1, 1, 4, 2, 2, 3, 3, 2, 0, 3, 3, 0, 4, 3, 1, 3, 2, 2, 2, 3, 5, 2, 1, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 4, 3, 2, 1, 2, 3, 1, 1, 4, 4, 2, 1,  , 3, 3, 2, 2, 4, 3, 2,  , 2, 3, 4, 2, 2, 2, 2, 1, 146
