 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
Eb lydian (3b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
A lydian (3#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Eb mixolydian (3b), 1, 0, 1, 0, 1, 0, 1, 1, 4, 0, 1, 3, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 4, 1,  , 0, 5, 2, 0, 0, 1, 1, 1, 1, 3, 0, 0, 0, 1, 3, 2, 3, 1, 1, 5, 0, 0, 0, 2, 0, 4, 4, 0, 1, 1, 1, 1, 0, 0, 1, 3, 2, 83
A mixolydian (3#), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 3, 1, 2, 2, 2, 0, 4, 4, 8, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3, 3, 4, 1, 0, 3, 1, 1, 0, 0, 1, 2, 3, 2, 1, 0, 1, 3, 1, 1, 0, 3, 2, 90
Eb aeolian (3b), 1, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 2, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 6, 1,  , 0, 4, 2, 0, 0, 1, 1, 1, 1, 5, 0, 0, 0, 1, 4, 1, 3, 1, 1, 5, 0, 0, 0, 1, 0, 4, 3, 0, 1, 1, 1, 2, 0, 0, 1, 4, 1, 83
A aeolian (3#), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 2, 1, 3, 2, 2, 0, 3, 4, 10, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 6, 0, 0, 1, 4, 4, 3, 4, 2, 0, 2, 1, 1, 0, 0, 1, 3, 2, 3, 1, 0, 1, 4, 1, 1, 0, 4, 1, 98
Eb locrian (3b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
A locrian (3#), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
Ab major (4b), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
E major (4#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
F minor (4b), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
C# minor (4#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
F minor mel (4b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
C# minor mel (4#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Ab major blues (4b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
E major blues (4#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
F minor blues (4b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
C# minor blues (4#), 1, 0, 1, 0, 1, 0, 1, 1, 4, 0, 1, 3, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 4, 1,  , 0, 5, 2, 0, 0, 1, 1, 1, 1, 3, 0, 0, 0, 1, 3, 2, 3, 1, 1, 5, 0, 0, 0, 2, 0, 4, 4, 0, 1, 1, 1, 1, 0, 0, 1, 3, 2, 83
Ab dorian (4b), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 3, 1, 2, 2, 2, 0, 4, 4, 8, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3, 3, 4, 1, 0, 3, 1, 1, 0, 0, 1, 2, 3, 2, 1, 0, 1, 3, 1, 1, 0, 3, 2, 90
E dorian (4#), 1, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 2, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 6, 1,  , 0, 4, 2, 0, 0, 1, 1, 1, 1, 5, 0, 0, 0, 1, 4, 1, 3, 1, 1, 5, 0, 0, 0, 1, 0, 4, 3, 0, 1, 1, 1, 2, 0, 0, 1, 4, 1, 83
Ab phrygian (4b), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 2, 1, 3, 2, 2, 0, 3, 4, 10, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 6, 0, 0, 1, 4, 4, 3, 4, 2, 0, 2, 1, 1, 0, 0, 1, 3, 2, 3, 1, 0, 1, 4, 1, 1, 0, 4, 1, 98
E phrygian (4#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Ab lydian (4b), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
E lydian (4#), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
Ab mixolydian (4b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
E mixolydian (4#), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
Ab aeolian (4b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
E aeolian (4#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Ab locrian (4b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
E locrian (4#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Db major (5b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
B major (5#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Bb minor (5b), 1, 0, 1, 0, 1, 0, 1, 1, 4, 0, 1, 3, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 4, 1,  , 0, 5, 2, 0, 0, 1, 1, 1, 1, 3, 0, 0, 0, 1, 3, 2, 3, 1, 1, 5, 0, 0, 0, 2, 0, 4, 4, 0, 1, 1, 1, 1, 0, 0, 1, 3, 2, 83
G# minor (5#), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 3, 1, 2, 2, 2, 0, 4, 4, 8, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3, 3, 4, 1, 0, 3, 1, 1, 0, 0, 1, 2, 3, 2, 1, 0, 1, 3, 1, 1, 0, 3, 2, 90
Bb minor mel (5b), 1, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 2, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 6, 1,  , 0, 4, 2, 0, 0, 1, 1, 1, 1, 5, 0, 0, 0, 1, 4, 1, 3, 1, 1, 5, 0, 0, 0, 1, 0, 4, 3, 0, 1, 1, 1, 2, 0, 0, 1, 4, 1, 83
G# minor mel (5#), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 2, 1, 3, 2, 2, 0, 3, 4, 10, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 6, 0, 0, 1, 4, 4, 3, 4, 2, 0, 2, 1, 1, 0, 0, 1, 3, 2, 3, 1, 0, 1, 4, 1, 1, 0, 4, 1, 98
Db major blues (5b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
B major blues (5#), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
Bb minor blues (5b), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
G# minor blues (5#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Db dorian (5b), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
B dorian (5#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Db phrygian (5b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
B phrygian (5#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Db lydian (5b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
B lydian (5#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Db mixolydian (5b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
B mixolydian (5#), 1, 0, 1, 0, 1, 0, 1, 1, 4, 0, 1, 3, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 4, 1,  , 0, 5, 2, 0, 0, 1, 1, 1, 1, 3, 0, 0, 0, 1, 3, 2, 3, 1, 1, 5, 0, 0, 0, 2, 0, 4, 4, 0, 1, 1, 1, 1, 0, 0, 1, 3, 2, 83
Db aeolian (5b), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 3, 1, 2, 2, 2, 0, 4, 4, 8, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3, 3, 4, 1, 0, 3, 1, 1, 0, 0, 1, 2, 3, 2, 1, 0, 1, 3, 1, 1, 0, 3, 2, 90
B aeolian (5#), 1, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 2, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 6, 1,  , 0, 4, 2, 0, 0, 1, 1, 1, 1, 5, 0, 0, 0, 1, 4, 1, 3, 1, 1, 5, 0, 0, 0, 1, 0, 4, 3, 0, 1, 1, 1, 2, 0, 0, 1, 4, 1, 83
Db locrian (5b), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 2, 1, 3, 2, 2, 0, 3, 4, 10, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 6, 0, 0, 1, 4, 4, 3, 4, 2, 0, 2, 1, 1, 0, 0, 1, 3, 2, 3, 1, 0, 1, 4, 1, 1, 0, 4, 1, 98
B locrian (5#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Gb major (6b), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
F# major (6#), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
Eb minor (6b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
D# minor (6#), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
Eb minor mel (6b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
D# minor mel (6#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Gb major blues (6b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
F# major blues (6#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Eb minor blues (6b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
D# minor blues (6#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Gb dorian (6b), 1, 0, 1, 0, 1, 0, 1, 1, 4, 0, 1, 3, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 4, 1,  , 0, 5, 2, 0, 0, 1, 1, 1, 1, 3, 0, 0, 0, 1, 3, 2, 3, 1, 1, 5, 0, 0, 0, 2, 0, 4, 4, 0, 1, 1, 1, 1, 0, 0, 1, 3, 2, 83
F# dorian (6#), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 3, 1, 2, 2, 2, 0, 4, 4, 8, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3, 3, 4, 1, 0, 3, 1, 1, 0, 0, 1, 2, 3, 2, 1, 0, 1, 3, 1, 1, 0, 3, 2, 90
Gb phrygian (6b), 1, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 2, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 6, 1,  , 0, 4, 2, 0, 0, 1, 1, 1, 1, 5, 0, 0, 0, 1, 4, 1, 3, 1, 1, 5, 0, 0, 0, 1, 0, 4, 3, 0, 1, 1, 1, 2, 0, 0, 1, 4, 1, 83
F# phrygian (6#), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 2, 1, 3, 2, 2, 0, 3, 4, 10, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 6, 0, 0, 1, 4, 4, 3, 4, 2, 0, 2, 1, 1, 0, 0, 1, 3, 2, 3, 1, 0, 1, 4, 1, 1, 0, 4, 1, 98
Gb lydian (6b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
F# lydian (6#), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
Gb mixolydian (6b), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
