 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
Bb major (2b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
D major (2#), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
G minor (2b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
B minor (2#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
G minor mel (2b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
B minor mel (2#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Bb major blues (2b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
D major blues (2#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
G minor blues (2b), 0, 0, 1,  , 1, 0, 1,  , 0, 0, 1, 3, 3, 3, 2, 3, 2, 2, 1, 3, 1, 1, 2, 0, 1, 1, 2, 1, 2,  , 3, 3, 1, 2, 1, 2, 3, 3, 3, 3, 5, 2, 4, 1, 3, 1, 0, 2, 1, 80
B minor blues (2#), 1, 2, 3,  , 3, 2, 3,  , 1, 2, 3, 3, 3, 3, 4, 2, 4, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 1, 3,  , 3, 3, 3, 3, 3, 2, 4, 5, 3, 1, 5, 2, 3, 1, 5, 3, 1, 2, 2, 121
Bb dorian (2b), 0, 0, 1,  , 2, 0, 1,  , 0, 0, 1, 5, 2, 5, 3, 3, 2, 2, 1, 4, 1, 1, 3, 0, 1, 1, 2, 2, 2,  , 3, 4, 1, 3, 1, 1, 3, 3, 2, 4, 6, 2, 3, 1, 4, 1, 0, 3, 1, 91
D dorian (2#), 4, 2, 5,  , 6, 2, 5,  , 4, 2, 5, 4, 4, 5, 6, 3, 4, 1, 4, 5, 2, 4, 3, 1, 8, 2, 4, 1, 3,  , 4, 4, 4, 6, 3, 2, 2, 4, 4, 2, 6, 2, 3, 1, 5, 7, 3, 2, 3, 166
Bb phrygian (2b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
D phrygian (2#), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
Bb lydian (2b), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
D lydian (2#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Bb mixolydian (2b), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
D mixolydian (2#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Bb aeolian (2b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
D aeolian (2#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Bb locrian (2b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
D locrian (2#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Eb major (3b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
A major (3#), 0, 0, 1,  , 1, 0, 1,  , 0, 0, 1, 3, 3, 3, 2, 3, 2, 2, 1, 3, 1, 1, 2, 0, 1, 1, 2, 1, 2,  , 3, 3, 1, 2, 1, 2, 3, 3, 3, 3, 5, 2, 4, 1, 3, 1, 0, 2, 1, 80
C minor (3b), 1, 2, 3,  , 3, 2, 3,  , 1, 2, 3, 3, 3, 3, 4, 2, 4, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 1, 3,  , 3, 3, 3, 3, 3, 2, 4, 5, 3, 1, 5, 2, 3, 1, 5, 3, 1, 2, 2, 121
F# minor (3#), 0, 0, 1,  , 2, 0, 1,  , 0, 0, 1, 5, 2, 5, 3, 3, 2, 2, 1, 4, 1, 1, 3, 0, 1, 1, 2, 2, 2,  , 3, 4, 1, 3, 1, 1, 3, 3, 2, 4, 6, 2, 3, 1, 4, 1, 0, 3, 1, 91
C minor mel (3b), 4, 2, 5,  , 6, 2, 5,  , 4, 2, 5, 4, 4, 5, 6, 3, 4, 1, 4, 5, 2, 4, 3, 1, 8, 2, 4, 1, 3,  , 4, 4, 4, 6, 3, 2, 2, 4, 4, 2, 6, 2, 3, 1, 5, 7, 3, 2, 3, 166
F# minor mel (3#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Eb major blues (3b), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
A major blues (3#), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
C minor blues (3b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
F# minor blues (3#), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
Eb dorian (3b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
A dorian (3#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Eb phrygian (3b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
A phrygian (3#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Eb lydian (3b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
A lydian (3#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Eb mixolydian (3b), 0, 0, 1,  , 1, 0, 1,  , 0, 0, 1, 3, 3, 3, 2, 3, 2, 2, 1, 3, 1, 1, 2, 0, 1, 1, 2, 1, 2,  , 3, 3, 1, 2, 1, 2, 3, 3, 3, 3, 5, 2, 4, 1, 3, 1, 0, 2, 1, 80
A mixolydian (3#), 1, 2, 3,  , 3, 2, 3,  , 1, 2, 3, 3, 3, 3, 4, 2, 4, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 1, 3,  , 3, 3, 3, 3, 3, 2, 4, 5, 3, 1, 5, 2, 3, 1, 5, 3, 1, 2, 2, 121
Eb aeolian (3b), 0, 0, 1,  , 2, 0, 1,  , 0, 0, 1, 5, 2, 5, 3, 3, 2, 2, 1, 4, 1, 1, 3, 0, 1, 1, 2, 2, 2,  , 3, 4, 1, 3, 1, 1, 3, 3, 2, 4, 6, 2, 3, 1, 4, 1, 0, 3, 1, 91
A aeolian (3#), 4, 2, 5,  , 6, 2, 5,  , 4, 2, 5, 4, 4, 5, 6, 3, 4, 1, 4, 5, 2, 4, 3, 1, 8, 2, 4, 1, 3,  , 4, 4, 4, 6, 3, 2, 2, 4, 4, 2, 6, 2, 3, 1, 5, 7, 3, 2, 3, 166
Eb locrian (3b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
A locrian (3#), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
Ab major (4b), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
E major (4#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
F minor (4b), 1, 1, 2,  , 3, 1, 2,  , 1, 1, 2, 5, 4, 6, 5, 2, 3, 1, 2, 4, 1, 3, 4, 1, 8, 2, 4, 2, 3,  , 5, 3, 3, 6, 2, 1, 4, 4, 4, 3, 7, 2, 4, 1, 6, 5, 1, 3, 3, 141
C# minor (4#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
F minor mel (4b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
C# minor mel (4#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
Ab major blues (4b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
E major blues (4#), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
F minor blues (4b), 1, 1, 2,  , 2, 1, 2,  , 1, 1, 2, 4, 4, 4, 3, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 3,  , 4, 2, 2, 4, 2, 2, 4, 4, 4, 2, 6, 2, 4, 1, 4, 2, 1, 3, 2, 114
C# minor blues (4#), 0, 0, 1,  , 1, 0, 1,  , 0, 0, 1, 3, 3, 3, 2, 3, 2, 2, 1, 3, 1, 1, 2, 0, 1, 1, 2, 1, 2,  , 3, 3, 1, 2, 1, 2, 3, 3, 3, 3, 5, 2, 4, 1, 3, 1, 0, 2, 1, 80
Ab dorian (4b), 1, 2, 3,  , 3, 2, 3,  , 1, 2, 3, 3, 3, 3, 4, 2, 4, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 1, 3,  , 3, 3, 3, 3, 3, 2, 4, 5, 3, 1, 5, 2, 3, 1, 5, 3, 1, 2, 2, 121
