 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, rowcost
A locrian (3#), 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 2, 2, 1, 2, 3, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 2, 1,  , 1, 2, 2, 1, 2, 2, 2, 1, 2, 3, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 76
Ab major (4b), 2, 4, 2, 1, 2, 4, 1, 1, 1, 4, 2, 1, 2, 2, 2, 1, 1, 2, 1, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 4, 2, 1, 2, 4, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 4, 1, 1, 98
E major (4#), 2, 3, 2, 1, 2, 3, 1, 1, 1, 4, 2, 1, 4, 3, 2, 1, 1, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 3, 2, 1, 2, 3, 3, 1, 3, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1, 1, 95
F minor (4b), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
C# minor (4#), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
F minor mel (4b), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
C# minor mel (4#), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
Ab major blues (4b), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
E major blues (4#), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
F minor blues (4b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
C# minor blues (4#), 1, 2, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 2, 2, 1, 1, 3, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 65
Ab dorian (4b), 1, 0, 0, 0, 0, 3, 2, 1, 1, 3, 2, 1, 3, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 38
E dorian (4#), 2, 3, 2, 1, 2, 1, 0, 0, 4, 2, 2, 0, 5, 4, 2, 1, 3, 3, 1, 0, 0, 2, 0, 1, 1, 2, 0, 0, 0, 1, 1, 1, 4, 3, 0,  , 2, 3, 2, 1, 2, 1, 3, 3, 3, 3, 0, 1, 1, 2, 2, 2, 1, 1, 1, 1, 89
Ab phrygian (4b), 1, 3, 1, 1, 1, 3, 0, 0, 1, 3, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 3, 1, 2, 4, 2, 2, 1, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 3, 0, 0, 65
E phrygian (4#), 5, 3, 0, 0, 4, 2, 1, 0, 6, 3, 2, 0, 3, 2, 0, 0, 5, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 5, 5, 1,  , 5, 3, 0, 0, 4, 1, 3, 3, 3, 3, 1, 3, 0, 3, 2, 3, 2, 1, 1, 0, 110
Ab lydian (4b), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
E lydian (4#), 0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1,  , 0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 57
Ab mixolydian (4b), 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 2, 2, 1, 2, 3, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 2, 1,  , 1, 2, 2, 1, 2, 2, 2, 1, 2, 3, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 76
E mixolydian (4#), 2, 4, 2, 1, 2, 4, 1, 1, 1, 4, 2, 1, 2, 2, 2, 1, 1, 2, 1, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 4, 2, 1, 2, 4, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 4, 1, 1, 98
Ab aeolian (4b), 2, 3, 2, 1, 2, 3, 1, 1, 1, 4, 2, 1, 4, 3, 2, 1, 1, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 3, 2, 1, 2, 3, 3, 1, 3, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1, 1, 95
E aeolian (4#), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
Ab locrian (4b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
E locrian (4#), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
Db major (5b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
B major (5#), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
Bb minor (5b), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
G# minor (5#), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
Bb minor mel (5b), 1, 2, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 2, 2, 1, 1, 3, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 65
G# minor mel (5#), 1, 0, 0, 0, 0, 3, 2, 1, 1, 3, 2, 1, 3, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 38
Db major blues (5b), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
B major blues (5#), 0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1,  , 0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 57
Bb minor blues (5b), 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 2, 2, 1, 2, 3, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 2, 1,  , 1, 2, 2, 1, 2, 2, 2, 1, 2, 3, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 76
G# minor blues (5#), 2, 4, 2, 1, 2, 4, 1, 1, 1, 4, 2, 1, 2, 2, 2, 1, 1, 2, 1, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 4, 2, 1, 2, 4, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 4, 1, 1, 98
Db dorian (5b), 2, 3, 2, 1, 2, 3, 1, 1, 1, 4, 2, 1, 4, 3, 2, 1, 1, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 3, 2, 1, 2, 3, 3, 1, 3, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1, 1, 95
B dorian (5#), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
Db phrygian (5b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
B phrygian (5#), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
Db lydian (5b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
B lydian (5#), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
Db mixolydian (5b), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
B mixolydian (5#), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
Db aeolian (5b), 1, 2, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 2, 2, 1, 1, 3, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 65
B aeolian (5#), 1, 0, 0, 0, 0, 3, 2, 1, 1, 3, 2, 1, 3, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 38
Db locrian (5b), 2, 3, 2, 1, 2, 1, 0, 0, 4, 2, 2, 0, 5, 4, 2, 1, 3, 3, 1, 0, 0, 2, 0, 1, 1, 2, 0, 0, 0, 1, 1, 1, 4, 3, 0,  , 2, 3, 2, 1, 2, 1, 3, 3, 3, 3, 0, 1, 1, 2, 2, 2, 1, 1, 1, 1, 89
B locrian (5#), 3, 1, 1, 0, 2, 4, 2, 1, 5, 3, 1, 1, 3, 2, 1, 0, 5, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1, 5, 5, 1,  , 3, 1, 1, 0, 2, 3, 1, 2, 1, 4, 0, 1, 1, 1, 3, 1, 3, 3, 2, 1, 94
Gb major (6b), 5, 3, 0, 0, 4, 2, 1, 0, 6, 3, 2, 0, 3, 2, 0, 0, 5, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 5, 5, 1,  , 5, 3, 0, 0, 4, 1, 3, 3, 3, 3, 1, 3, 0, 3, 2, 3, 2, 1, 1, 0, 110
F# major (6#), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
Eb minor (6b), 0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1,  , 0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 57
D# minor (6#), 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 2, 2, 1, 2, 3, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 2, 1,  , 1, 2, 2, 1, 2, 2, 2, 1, 2, 3, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 76
Eb minor mel (6b), 2, 4, 2, 1, 2, 4, 1, 1, 1, 4, 2, 1, 2, 2, 2, 1, 1, 2, 1, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 4, 2, 1, 2, 4, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 4, 1, 1, 98
D# minor mel (6#), 2, 3, 2, 1, 2, 3, 1, 1, 1, 4, 2, 1, 4, 3, 2, 1, 1, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 3, 2, 1, 2, 3, 3, 1, 3, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1, 1, 95
Gb major blues (6b), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
F# major blues (6#), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
Eb minor blues (6b), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
D# minor blues (6#), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
Gb dorian (6b), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
F# dorian (6#), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
Gb phrygian (6b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
F# phrygian (6#), 1, 2, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 2, 2, 1, 1, 3, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 65
Gb lydian (6b), 5, 4, 0, 0, 6, 1, 0, 0, 7, 3, 5, 0, 5, 4, 0, 0, 5, 4, 2, 2, 1, 3, 2, 1, 3, 5, 1, 1, 4, 4, 4, 6, 5, 5, 2,  , 5, 4, 0, 0, 6, 1, 3, 4, 3, 4, 3, 5, 0, 4, 0, 3, 2, 1, 2, 0, 150
F# lydian (6#), 4, 3, 0, 0, 4, 1, 0, 0, 4, 2, 3, 0, 3, 2, 0, 0, 3, 2, 1, 1, 1, 2, 2, 1, 2, 3, 1, 1, 2, 3, 2, 3, 3, 3, 1,  , 4, 3, 0, 0, 4, 1, 2, 2, 2, 2, 2, 3, 0, 3, 0, 2, 2, 1, 1, 0, 97
Gb mixolydian (6b), 5, 3, 1, 0, 5, 3, 1, 0, 8, 2, 5, 0, 6, 5, 1, 0, 6, 5, 3, 2, 0, 2, 0, 0, 2, 4, 0, 0, 4, 5, 4, 6, 6, 6, 2,  , 5, 3, 1, 0, 5, 2, 4, 4, 4, 5, 2, 4, 1, 3, 2, 2, 3, 2, 3, 1, 158
F# mixolydian (6#), 4, 2, 1, 0, 3, 3, 1, 0, 5, 1, 3, 0, 4, 3, 1, 0, 4, 3, 2, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 4, 2, 3, 4, 4, 1,  , 4, 2, 1, 0, 3, 2, 3, 2, 3, 3, 1, 2, 1, 2, 2, 1, 3, 2, 2, 1, 105
Gb aeolian (6b), 6, 4, 0, 0, 6, 2, 1, 0, 8, 3, 5, 0, 5, 4, 0, 0, 6, 4, 2, 2, 1, 3, 1, 1, 3, 4, 1, 1, 4, 4, 4, 6, 6, 6, 2,  , 6, 4, 0, 0, 6, 1, 4, 4, 4, 4, 3, 5, 0, 4, 1, 3, 2, 1, 2, 0, 159
F# aeolian (6#), 5, 3, 0, 0, 4, 2, 1, 0, 5, 2, 3, 0, 3, 2, 0, 0, 4, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 3, 2, 3, 4, 4, 1,  , 5, 3, 0, 0, 4, 1, 3, 2, 3, 2, 2, 3, 0, 3, 1, 2, 2, 1, 1, 0, 106
Gb locrian (6b), 5, 3, 1, 0, 5, 3, 1, 0, 9, 3, 3, 0, 6, 5, 1, 0, 7, 6, 3, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 5, 4, 4, 7, 7, 2,  , 5, 3, 1, 0, 5, 2, 4, 5, 4, 6, 0, 4, 1, 3, 3, 3, 3, 2, 3, 1, 156
F# locrian (6#), 4, 2, 1, 0, 3, 3, 1, 0, 6, 2, 2, 0, 4, 3, 1, 0, 5, 4, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 4, 2, 2, 5, 5, 1,  , 4, 2, 1, 0, 3, 2, 3, 3, 3, 4, 0, 2, 1, 2, 3, 2, 3, 2, 2, 1, 109
Cb major (7b), 6, 3, 1, 0, 5, 4, 2, 0, 9, 2, 5, 0, 6, 5, 1, 0, 7, 5, 3, 2, 0, 2, 0, 0, 2, 4, 0, 0, 4, 5, 4, 6, 7, 7, 2,  , 6, 3, 1, 0, 5, 2, 4, 4, 4, 5, 2, 4, 1, 3, 3, 2, 3, 2, 3, 1, 167
C# major (7#), 4, 3, 0, 0, 5, 1, 0, 0, 5, 2, 3, 0, 3, 3, 0, 0, 4, 3, 2, 2, 1, 2, 2, 1, 2, 3, 1, 1, 3, 4, 3, 4, 3, 4, 2,  , 4, 3, 0, 0, 5, 1, 2, 2, 2, 3, 2, 4, 0, 3, 0, 2, 2, 1, 2, 0, 114
Ab minor (7b), 4, 4, 1, 0, 2, 3, 1, 0, 5, 3, 4, 0, 2, 2, 1, 0, 4, 3, 1, 0, 1, 3, 0, 0, 3, 3, 1, 0, 2, 3, 1, 3, 6, 4, 0,  , 4, 4, 1, 0, 2, 2, 4, 3, 4, 3, 2, 1, 1, 2, 2, 1, 3, 2, 1, 1, 113
A# minor (7#), 4, 7, 0, 0, 6, 5, 0, 0, 4, 2, 2, 0, 5, 5, 0, 0, 2, 2, 2, 2, 2, 7, 3, 2, 5, 3, 2, 2, 2, 4, 4, 4, 0, 2, 2,  , 4, 7, 0, 0, 6, 5, 4, 2, 4, 2, 2, 6, 0, 4, 0, 4, 2, 5, 2, 0, 151
Ab minor mel (7b), 5, 5, 0, 0, 3, 2, 1, 0, 5, 4, 4, 0, 1, 1, 0, 0, 4, 2, 0, 0, 2, 4, 1, 1, 4, 3, 2, 1, 2, 2, 1, 3, 6, 4, 0,  , 5, 5, 0, 0, 3, 1, 4, 3, 4, 2, 3, 2, 0, 3, 1, 2, 2, 1, 0, 0, 114
A# minor mel (7#), 4, 7, 0, 0, 4, 5, 0, 0, 2, 3, 3, 0, 3, 3, 0, 0, 0, 0, 0, 0, 3, 7, 3, 2, 6, 3, 3, 2, 0, 2, 2, 2, 0, 0, 0,  , 4, 7, 0, 0, 4, 5, 4, 2, 4, 0, 2, 4, 0, 4, 0, 4, 2, 5, 0, 0, 120
Cb major blues (7b), 7, 4, 1, 0, 6, 5, 3, 1, 10, 5, 5, 1, 6, 5, 1, 0, 8, 6, 3, 2, 1, 3, 1, 1, 3, 4, 1, 1, 4, 5, 4, 6, 8, 8, 2,  , 7, 4, 1, 0, 6, 3, 4, 5, 4, 6, 3, 5, 1, 4, 4, 4, 3, 3, 3, 1, 202
C# major blues (7#), 5, 4, 0, 0, 6, 1, 0, 0, 7, 3, 5, 0, 5, 4, 0, 0, 5, 4, 2, 2, 1, 3, 2, 1, 3, 5, 1, 1, 4, 4, 4, 6, 5, 5, 2,  , 5, 4, 0, 0, 6, 1, 3, 4, 3, 4, 3, 5, 0, 4, 0, 3, 2, 1, 2, 0, 150
Ab minor blues (7b), 4, 3, 0, 0, 4, 1, 0, 0, 4, 2, 3, 0, 3, 2, 0, 0, 3, 2, 1, 1, 1, 2, 2, 1, 2, 3, 1, 1, 2, 3, 2, 3, 3, 3, 1,  , 4, 3, 0, 0, 4, 1, 2, 2, 2, 2, 2, 3, 0, 3, 0, 2, 2, 1, 1, 0, 97
A# minor blues (7#), 5, 3, 1, 0, 5, 3, 1, 0, 8, 2, 5, 0, 6, 5, 1, 0, 6, 5, 3, 2, 0, 2, 0, 0, 2, 4, 0, 0, 4, 5, 4, 6, 6, 6, 2,  , 5, 3, 1, 0, 5, 2, 4, 4, 4, 5, 2, 4, 1, 3, 2, 2, 3, 2, 3, 1, 158
