 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, rowcost
Eb major blues (3b), 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1,  , 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 5:0:0:0:1, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 1:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 79:3:5:0:20
A major blues (3#), 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 4:1:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0,  , 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:1:0:0:0,  , 6:0:1:0:2, 4:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 5:2:1:0:2, 4:1:1:0:3, 6:1:1:1:2, 2:0:0:0:0, 0:0:0:0:0, 5:0:0:0:1, 2:0:0:0:1, 4:2:0:0:1, 3:0:0:0:1, 5:1:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 5:1:0:0:0, 4:0:0:0:0, 4:0:0:0:0,  , 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 190:17:6:1:33
C minor blues (3b), 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1,  , 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 5:0:0:0:1, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 1:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 79:3:5:0:20
F# minor blues (3#), 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 4:1:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0,  , 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:1:0:0:0,  , 6:0:1:0:2, 4:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 5:2:1:0:2, 4:1:1:0:3, 6:1:1:1:2, 2:0:0:0:0, 0:0:0:0:0, 5:0:0:0:1, 2:0:0:0:1, 4:2:0:0:1, 3:0:0:0:1, 5:1:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 5:1:0:0:0, 4:0:0:0:0, 4:0:0:0:0,  , 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 190:17:6:1:33
Eb dorian (3b), 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1,  , 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 5:0:0:0:1, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 1:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 79:3:5:0:20
A dorian (3#), 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 4:1:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0,  , 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:1:0:0:0,  , 6:0:1:0:2, 4:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 5:2:1:0:2, 4:1:1:0:3, 6:1:1:1:2, 2:0:0:0:0, 0:0:0:0:0, 5:0:0:0:1, 2:0:0:0:1, 4:2:0:0:1, 3:0:0:0:1, 5:1:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 5:1:0:0:0, 4:0:0:0:0, 4:0:0:0:0,  , 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 190:17:6:1:33
Eb phrygian (3b), 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1,  , 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 5:0:0:0:1, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 1:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 79:3:5:0:20
A phrygian (3#), 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 4:1:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0,  , 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:1:0:0:0,  , 6:0:1:0:2, 4:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 5:2:1:0:2, 4:1:1:0:3, 6:1:1:1:2, 2:0:0:0:0, 0:0:0:0:0, 5:0:0:0:1, 2:0:0:0:1, 4:2:0:0:1, 3:0:0:0:1, 5:1:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 5:1:0:0:0, 4:0:0:0:0, 4:0:0:0:0,  , 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 190:17:6:1:33
Eb lydian (3b), 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1,  , 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 5:0:0:0:1, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 1:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 79:3:5:0:20
A lydian (3#), 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 4:1:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0,  , 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:1:0:0:0,  , 6:0:1:0:2, 4:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 5:2:1:0:2, 4:1:1:0:3, 6:1:1:1:2, 2:0:0:0:0, 0:0:0:0:0, 5:0:0:0:1, 2:0:0:0:1, 4:2:0:0:1, 3:0:0:0:1, 5:1:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 5:1:0:0:0, 4:0:0:0:0, 4:0:0:0:0,  , 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 190:17:6:1:33
Eb mixolydian (3b), 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1,  , 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 5:0:0:0:1, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 1:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 79:3:5:0:20
A mixolydian (3#), 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 4:1:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0,  , 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:1:0:0:0,  , 6:0:1:0:2, 4:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 5:2:1:0:2, 4:1:1:0:3, 6:1:1:1:2, 2:0:0:0:0, 0:0:0:0:0, 5:0:0:0:1, 2:0:0:0:1, 4:2:0:0:1, 3:0:0:0:1, 5:1:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 5:1:0:0:0, 4:0:0:0:0, 4:0:0:0:0,  , 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 190:17:6:1:33
Eb aeolian (3b), 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1,  , 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 5:0:0:0:1, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 1:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 79:3:5:0:20
A aeolian (3#), 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 4:1:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0,  , 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:1:0:0:0,  , 6:0:1:0:2, 4:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 5:2:1:0:2, 4:1:1:0:3, 6:1:1:1:2, 2:0:0:0:0, 0:0:0:0:0, 5:0:0:0:1, 2:0:0:0:1, 4:2:0:0:1, 3:0:0:0:1, 5:1:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 5:1:0:0:0, 4:0:0:0:0, 4:0:0:0:0,  , 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 190:17:6:1:33
Eb locrian (3b), 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 2:1:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1,  , 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 5:0:0:0:1, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 1:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 79:3:5:0:20
A locrian (3#), 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 3:0:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 4:1:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0,  , 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:1:0:0:0,  , 6:0:1:0:2, 4:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 5:2:1:0:2, 4:1:1:0:3, 6:1:1:1:2, 2:0:0:0:0, 0:0:0:0:0, 5:0:0:0:1, 2:0:0:0:1, 4:2:0:0:1, 3:0:0:0:1, 5:1:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 5:1:0:0:0, 4:0:0:0:0, 4:0:0:0:0,  , 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 4:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 190:17:6:1:33
Ab major (4b), 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 2:0:1:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 2:0:1:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2,  , 3:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 6:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 3:0:0:0:1, 2:1:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 109:3:5:0:50
