 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, rowcost
Db major (5b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
B major (5#), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
Bb minor (5b), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 39
G# minor (5#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
Bb minor mel (5b), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
G# minor mel (5#), 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 0, 28
Db major blues (5b), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
B major blues (5#), 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
Bb minor blues (5b), 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16
G# minor blues (5#), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 49
Db dorian (5b), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 0, 0, 48
B dorian (5#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
Db phrygian (5b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
B phrygian (5#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
Db lydian (5b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
B lydian (5#), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
Db mixolydian (5b), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 39
B mixolydian (5#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
Db aeolian (5b), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
B aeolian (5#), 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 0, 28
Db locrian (5b), 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 25
B locrian (5#), 1, 2, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 3, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 27
Gb major (6b), 2, 2, 0, 0, 2, 0, 1, 1, 2, 0, 2, 1, 2, 1, 4, 1, 3, 0, 3, 1, 2, 0, 1, 1, 2, 1, 1, 0, 1, 2, 1, 2, 1, 1, 0, 0, 1, 3, 3, 3, 1, 0, 55
F# major (6#), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
Eb minor (6b), 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
D# minor (6#), 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16
Eb minor mel (6b), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 49
D# minor mel (6#), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 0, 0, 48
Gb major blues (6b), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
F# major blues (6#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
Eb minor blues (6b), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
D# minor blues (6#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
Gb dorian (6b), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
F# dorian (6#), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 39
Gb phrygian (6b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
F# phrygian (6#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
Gb lydian (6b), 5, 6, 0, 0, 1, 3, 2, 1, 1, 3, 4, 1, 6, 2, 4, 0, 5, 1, 3, 1, 1, 3, 2, 1, 1, 4, 3, 2, 2, 3, 2, 5, 1, 1, 3, 2, 3, 7, 7, 7, 4, 2, 115
F# lydian (6#), 3, 3, 0, 0, 1, 2, 2, 1, 1, 2, 3, 1, 3, 1, 3, 0, 4, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 2, 3, 1, 1, 2, 1, 2, 5, 5, 5, 2, 1, 80
Gb mixolydian (6b), 5, 7, 1, 1, 1, 2, 0, 0, 1, 2, 2, 0, 7, 2, 4, 1, 3, 0, 3, 0, 1, 2, 0, 0, 0, 4, 4, 2, 2, 1, 1, 4, 0, 0, 2, 2, 2, 6, 6, 6, 4, 2, 93
F# mixolydian (6#), 3, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 4, 1, 3, 1, 2, 0, 2, 0, 1, 1, 0, 0, 0, 2, 3, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 4, 4, 4, 2, 1, 58
Gb aeolian (6b), 5, 6, 0, 0, 2, 2, 1, 1, 2, 2, 3, 1, 6, 2, 5, 1, 4, 0, 4, 1, 2, 2, 1, 1, 1, 4, 3, 2, 2, 2, 1, 5, 1, 1, 2, 2, 3, 6, 6, 6, 4, 2, 107
F# aeolian (6#), 3, 3, 0, 0, 2, 1, 1, 1, 2, 1, 2, 1, 3, 1, 4, 1, 3, 0, 3, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 4, 4, 4, 2, 1, 72
Gb locrian (6b), 3, 5, 1, 1, 1, 0, 0, 0, 1, 0, 2, 0, 5, 2, 4, 1, 3, 0, 3, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 1, 1, 2, 0, 0, 0, 0, 0, 4, 4, 4, 2, 0, 58
F# locrian (6#), 2, 3, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 3, 1, 3, 1, 2, 0, 2, 0, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 3, 3, 3, 1, 0, 41
Cb major (7b), 5, 7, 1, 1, 2, 2, 0, 0, 2, 2, 2, 0, 7, 2, 5, 2, 3, 0, 4, 0, 2, 2, 0, 0, 0, 4, 4, 2, 2, 1, 2, 4, 0, 0, 2, 2, 2, 6, 6, 6, 4, 2, 100
C# major (7#), 3, 4, 0, 0, 1, 2, 2, 1, 1, 2, 4, 1, 4, 1, 4, 0, 4, 1, 2, 1, 1, 2, 2, 1, 1, 3, 2, 1, 1, 3, 2, 3, 1, 1, 2, 1, 2, 5, 5, 5, 3, 1, 86
Ab minor (7b), 4, 4, 1, 1, 1, 2, 0, 0, 1, 2, 0, 0, 4, 1, 2, 1, 2, 0, 2, 0, 1, 2, 0, 0, 0, 2, 4, 2, 1, 1, 1, 3, 0, 0, 2, 2, 2, 5, 5, 5, 2, 2, 70
A# minor (7#), 2, 4, 0, 0, 2, 1, 4, 2, 2, 1, 5, 2, 4, 2, 4, 0, 5, 1, 4, 2, 2, 1, 4, 2, 2, 2, 2, 0, 2, 3, 2, 4, 3, 2, 4, 0, 2, 5, 5, 5, 2, 0, 101
Ab minor mel (7b), 4, 3, 0, 0, 2, 2, 1, 1, 2, 2, 1, 1, 3, 1, 3, 1, 3, 0, 3, 1, 2, 2, 1, 1, 1, 2, 3, 2, 1, 2, 1, 4, 1, 1, 2, 2, 3, 5, 5, 5, 2, 2, 84
A# minor mel (7#), 2, 2, 0, 0, 2, 1, 4, 2, 2, 1, 3, 2, 2, 2, 2, 0, 5, 1, 4, 2, 2, 1, 4, 2, 2, 0, 2, 0, 2, 3, 2, 4, 3, 2, 4, 0, 2, 5, 5, 5, 0, 0, 89
Cb major blues (7b), 5, 7, 1, 1, 3, 2, 1, 1, 3, 2, 3, 1, 7, 2, 6, 2, 4, 0, 5, 1, 3, 2, 1, 1, 2, 4, 4, 2, 2, 2, 2, 5, 1, 1, 2, 2, 3, 6, 6, 6, 4, 2, 120
C# major blues (7#), 5, 6, 0, 0, 1, 3, 2, 1, 1, 3, 4, 1, 6, 2, 4, 0, 5, 1, 3, 1, 1, 3, 2, 1, 1, 4, 3, 2, 2, 3, 2, 5, 1, 1, 3, 2, 3, 7, 7, 7, 4, 2, 115
Ab minor blues (7b), 3, 3, 0, 0, 1, 2, 2, 1, 1, 2, 3, 1, 3, 1, 3, 0, 4, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 2, 3, 1, 1, 2, 1, 2, 5, 5, 5, 2, 1, 80
A# minor blues (7#), 5, 7, 1, 1, 1, 2, 0, 0, 1, 2, 2, 0, 7, 2, 4, 1, 3, 0, 3, 0, 1, 2, 0, 0, 0, 4, 4, 2, 2, 1, 1, 4, 0, 0, 2, 2, 2, 6, 6, 6, 4, 2, 93
Cb dorian (7b), 3, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 4, 1, 3, 1, 2, 0, 2, 0, 1, 1, 0, 0, 0, 2, 3, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 4, 4, 4, 2, 1, 58
C# dorian (7#), 5, 6, 0, 0, 2, 2, 1, 1, 2, 2, 3, 1, 6, 2, 5, 1, 4, 0, 4, 1, 2, 2, 1, 1, 1, 4, 3, 2, 2, 2, 1, 5, 1, 1, 2, 2, 3, 6, 6, 6, 4, 2, 107
Cb phrygian (7b), 3, 3, 0, 0, 2, 1, 1, 1, 2, 1, 2, 1, 3, 1, 4, 1, 3, 0, 3, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 4, 4, 4, 2, 1, 72
C# phrygian (7#), 3, 5, 1, 1, 1, 0, 0, 0, 1, 0, 2, 0, 5, 2, 4, 1, 3, 0, 3, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 1, 1, 2, 0, 0, 0, 0, 0, 4, 4, 4, 2, 0, 58
Cb lydian (7b), 2, 3, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 3, 1, 3, 1, 2, 0, 2, 0, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 3, 3, 3, 1, 0, 41
C# lydian (7#), 5, 7, 1, 1, 2, 2, 0, 0, 2, 2, 2, 0, 7, 2, 5, 2, 3, 0, 4, 0, 2, 2, 0, 0, 0, 4, 4, 2, 2, 1, 2, 4, 0, 0, 2, 2, 2, 6, 6, 6, 4, 2, 100
Cb mixolydian (7b), 3, 4, 0, 0, 1, 2, 2, 1, 1, 2, 4, 1, 4, 1, 4, 0, 4, 1, 2, 1, 1, 2, 2, 1, 1, 3, 2, 1, 1, 3, 2, 3, 1, 1, 2, 1, 2, 5, 5, 5, 3, 1, 86
C# mixolydian (7#), 4, 4, 1, 1, 1, 2, 0, 0, 1, 2, 0, 0, 4, 1, 2, 1, 2, 0, 2, 0, 1, 2, 0, 0, 0, 2, 4, 2, 1, 1, 1, 3, 0, 0, 2, 2, 2, 5, 5, 5, 2, 2, 70
Cb aeolian (7b), 2, 4, 0, 0, 2, 1, 4, 2, 2, 1, 5, 2, 4, 2, 4, 0, 5, 1, 4, 2, 2, 1, 4, 2, 2, 2, 2, 0, 2, 3, 2, 4, 3, 2, 4, 0, 2, 5, 5, 5, 2, 0, 101
C# aeolian (7#), 4, 3, 0, 0, 2, 2, 1, 1, 2, 2, 1, 1, 3, 1, 3, 1, 3, 0, 3, 1, 2, 2, 1, 1, 1, 2, 3, 2, 1, 2, 1, 4, 1, 1, 2, 2, 3, 5, 5, 5, 2, 2, 84
Cb locrian (7b), 1, 3, 1, 1, 2, 0, 0, 0, 2, 0, 2, 0, 3, 0, 5, 2, 1, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 43
C# locrian (7#), 5, 7, 1, 1, 3, 2, 1, 1, 3, 2, 3, 1, 7, 2, 6, 2, 4, 0, 5, 1, 3, 2, 1, 1, 2, 4, 4, 2, 2, 2, 2, 5, 1, 1, 2, 2, 3, 6, 6, 6, 4, 2, 120
