 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
F phrygian (1b), 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 5, 1, 0, 0, 0, 0, 3, 2, 0, 3, 4, 3, 2, 1,  , 0, 1, 0, 0, 1, 2, 1, 1, 0, 2, 3, 0, 0, 1, 0, 1, 1,  , 4, 5, 2, 1, 2, 1, 6, 2, 2, 4, 2, 4, 1, 3, 0, 2, 0, 3, 0, 87
G phrygian (1#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 3, 2, 0, 5, 4, 5, 6, 3, 2, 0, 1, 1, 4, 1, 3, 0, 115
F lydian (1b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 3, 5, 2, 2, 1, 0, 5, 4, 4, 6, 4, 3, 0, 2, 1, 2, 1, 3, 0, 113
G lydian (1#), 1, 5, 3, 1, 1, 2, 5, 2, 2, 0, 7, 3, 1, 2, 2, 2, 3, 6, 1, 4, 3, 5, 2, 3,  , 2, 2, 2, 3, 3, 2, 5, 3, 2, 1, 5, 1, 3, 4, 3, 5, 3,  , 4, 3, 2, 3, 2, 2, 5, 4, 6, 6, 4, 3, 1, 0, 3, 4, 3, 3, 1, 174
F mixolydian (1b), 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 5, 1, 0, 0, 0, 0, 3, 2, 0, 3, 4, 3, 2, 1,  , 0, 1, 0, 0, 1, 2, 1, 1, 0, 2, 3, 0, 0, 1, 0, 1, 1,  , 4, 5, 2, 1, 2, 1, 6, 2, 2, 4, 2, 4, 1, 3, 0, 2, 0, 3, 0, 87
G mixolydian (1#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 3, 2, 0, 5, 4, 5, 6, 3, 2, 0, 1, 1, 4, 1, 3, 0, 115
F aeolian (1b), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 3, 6, 1, 1, 2, 1, 6, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 85
G aeolian (1#), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 4, 3, 1, 5, 5, 5, 5, 3, 3, 0, 1, 2, 5, 2, 3, 0, 143
F locrian (1b), 0, 2, 1, 0, 0, 0, 0, 1, 2, 1, 6, 2, 0, 0, 1, 1, 2, 1, 0, 4, 5, 4, 3, 2,  , 1, 2, 1, 1, 0, 1, 2, 2, 1, 2, 2, 0, 1, 0, 1, 0, 0,  , 4, 4, 2, 2, 3, 1, 6, 1, 3, 3, 2, 4, 1, 3, 1, 2, 1, 4, 1, 103
G locrian (1#), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 2, 6, 2, 2, 3, 1, 6, 3, 4, 5, 2, 2, 0, 1, 0, 3, 0, 2, 0, 87
Bb major (2b), 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 5, 1, 0, 0, 0, 0, 2, 2, 0, 3, 3, 3, 2, 1,  , 0, 1, 0, 0, 1, 2, 1, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1,  , 4, 4, 2, 1, 3, 1, 1, 2, 2, 4, 2, 4, 1, 3, 0, 2, 0, 3, 0, 78
D major (2#), 1, 4, 3, 1, 1, 2, 6, 2, 2, 0, 7, 3, 1, 2, 2, 2, 3, 7, 1, 4, 3, 5, 2, 3,  , 2, 2, 2, 3, 4, 2, 5, 3, 2, 1, 5, 1, 3, 4, 3, 7, 4,  , 4, 3, 2, 3, 2, 2, 5, 5, 6, 5, 4, 3, 1, 0, 3, 4, 3, 3, 1, 179
G minor (2b), 0, 4, 1, 1, 1, 0, 2, 0, 0, 0, 6, 2, 0, 1, 0, 0, 4, 3, 0, 4, 4, 2, 3, 2,  , 1, 1, 1, 1, 2, 3, 2, 0, 0, 2, 4, 0, 1, 2, 1, 2, 2,  , 4, 4, 2, 3, 4, 2, 6, 3, 3, 3, 1, 4, 1, 2, 1, 5, 1, 3, 0, 117
B minor (2#), 1, 4, 5, 1, 1, 1, 5, 4, 3, 1, 9, 5, 1, 2, 9, 5, 2, 5, 0, 5, 4, 7, 4, 3,  , 3, 3, 3, 4, 3, 3, 8, 3, 3, 0, 2, 1, 3, 3, 3, 6, 3,  , 3, 2, 2, 5, 3, 2, 0, 5, 6, 4, 4, 1, 1, 0, 3, 3, 5, 3, 2, 195
G minor mel (2b), 0, 4, 1, 1, 1, 0, 3, 0, 0, 0, 5, 1, 0, 1, 0, 0, 4, 4, 0, 3, 3, 3, 2, 1,  , 1, 1, 1, 2, 2, 2, 3, 1, 0, 2, 4, 0, 1, 2, 1, 3, 2,  , 3, 5, 1, 3, 4, 2, 6, 4, 4, 4, 2, 3, 0, 1, 1, 4, 1, 2, 0, 115
B minor mel (2#), 1, 5, 5, 1, 1, 1, 4, 5, 3, 2, 10, 6, 1, 2, 9, 5, 1, 4, 0, 6, 4, 8, 5, 4,  , 3, 2, 4, 4, 2, 4, 9, 4, 4, 0, 1, 2, 3, 2, 3, 7, 2,  , 4, 1, 3, 5, 4, 2, 0, 4, 7, 5, 4, 2, 1, 0, 4, 4, 6, 4, 2, 211
Bb major blues (2b), 0, 3, 2, 0, 0, 0, 2, 1, 3, 1, 7, 3, 0, 0, 1, 1, 2, 3, 0, 4, 4, 6, 3, 2,  , 2, 3, 2, 3, 2, 3, 4, 3, 2, 1, 2, 0, 2, 2, 2, 2, 1,  , 4, 5, 3, 3, 4, 1, 1, 4, 5, 5, 3, 4, 1, 3, 2, 2, 1, 5, 1, 141
D major blues (2#), 1, 5, 3, 1, 1, 2, 6, 3, 3, 1, 8, 4, 1, 2, 2, 2, 3, 7, 1, 5, 3, 7, 4, 4,  , 2, 2, 3, 3, 4, 3, 6, 5, 3, 1, 5, 2, 3, 4, 3, 8, 4,  , 5, 5, 4, 4, 4, 2, 5, 6, 7, 7, 4, 4, 1, 1, 4, 6, 4, 4, 1, 218
G minor blues (2b), 0, 3, 2, 0, 0, 0, 2, 1, 3, 1, 7, 3, 0, 0, 1, 1, 3, 3, 0, 4, 5, 6, 3, 2,  , 2, 3, 2, 3, 2, 3, 4, 3, 2, 2, 3, 0, 2, 2, 2, 2, 1,  , 3, 6, 4, 4, 4, 1, 6, 4, 6, 5, 3, 3, 1, 3, 2, 4, 1, 5, 1, 154
B minor blues (2#), 1, 4, 4, 1, 1, 2, 6, 6, 3, 1, 9, 7, 1, 2, 10, 4, 3, 6, 1, 6, 3, 8, 7, 5,  , 2, 2, 3, 3, 4, 4, 10, 6, 5, 1, 3, 2, 4, 4, 4, 8, 4,  , 5, 5, 5, 5, 4, 2, 1, 7, 8, 7, 5, 3, 1, 1, 5, 6, 5, 3, 1, 249
Bb dorian (2b), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 2, 3, 0, 2, 2, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 1, 2, 0, 0, 1, 0, 2, 1,  , 3, 5, 1, 1, 3, 1, 1, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 76
D dorian (2#), 1, 5, 3, 1, 1, 2, 5, 3, 2, 1, 8, 4, 1, 2, 2, 2, 2, 6, 1, 5, 3, 6, 3, 4,  , 2, 1, 3, 3, 3, 3, 6, 4, 3, 1, 4, 2, 3, 3, 3, 8, 3,  , 5, 2, 3, 3, 3, 2, 5, 4, 7, 6, 4, 4, 1, 0, 4, 5, 4, 4, 1, 195
Bb phrygian (2b), 0, 4, 1, 0, 0, 1, 3, 2, 2, 1, 6, 2, 0, 0, 1, 1, 1, 4, 1, 3, 2, 6, 3, 2,  , 0, 0, 1, 1, 2, 2, 5, 4, 2, 1, 3, 1, 1, 1, 1, 6, 2,  , 3, 4, 4, 3, 3, 0, 5, 5, 7, 6, 4, 3, 0, 1, 2, 5, 2, 4, 0, 140
D phrygian (2#), 0, 5, 2, 1, 1, 1, 4, 2, 1, 1, 7, 3, 0, 1, 1, 1, 2, 5, 1, 4, 2, 5, 4, 3,  , 1, 0, 2, 2, 3, 3, 6, 3, 2, 1, 4, 1, 2, 2, 2, 7, 3,  , 4, 3, 3, 4, 4, 1, 5, 6, 7, 5, 4, 4, 0, 1, 3, 6, 3, 4, 0, 168
Bb lydian (2b), 0, 5, 2, 1, 1, 1, 4, 1, 2, 0, 7, 3, 0, 1, 1, 1, 4, 5, 1, 4, 4, 5, 4, 3,  , 1, 1, 1, 2, 3, 3, 4, 3, 1, 2, 5, 0, 2, 3, 2, 4, 3,  , 4, 6, 4, 3, 3, 2, 6, 5, 4, 6, 4, 4, 1, 3, 2, 4, 2, 4, 0, 167
D lydian (2#), 0, 4, 2, 1, 1, 1, 5, 1, 2, 0, 7, 3, 0, 1, 1, 1, 4, 6, 1, 4, 4, 6, 4, 3,  , 1, 1, 1, 2, 4, 3, 5, 3, 1, 2, 5, 0, 2, 3, 2, 6, 4,  , 4, 6, 4, 4, 4, 2, 6, 7, 6, 5, 4, 4, 1, 2, 2, 6, 2, 4, 0, 180
Bb mixolydian (2b), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 3, 2, 1, 5, 5, 4, 5, 4, 3, 0, 2, 2, 3, 2, 3, 0, 140
D mixolydian (2#), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 2, 6, 2, 1, 2, 1, 6, 3, 3, 5, 3, 2, 0, 2, 0, 1, 0, 2, 0, 84
Bb aeolian (2b), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 3, 2, 1, 5, 5, 4, 5, 4, 3, 0, 2, 2, 3, 2, 3, 0, 140
D aeolian (2#), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 2, 6, 2, 1, 2, 1, 6, 3, 3, 5, 3, 2, 0, 2, 0, 1, 0, 2, 0, 84
Bb locrian (2b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
D locrian (2#), 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 5, 1, 0, 0, 0, 0, 3, 2, 0, 3, 4, 3, 2, 1,  , 0, 1, 0, 0, 1, 2, 1, 1, 0, 2, 3, 0, 0, 1, 0, 1, 1,  , 3, 5, 3, 1, 2, 1, 6, 2, 2, 4, 2, 3, 1, 3, 0, 2, 0, 3, 0, 86
Eb major (3b), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 3, 6, 1, 1, 2, 1, 6, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 85
A major (3#), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 4, 3, 1, 5, 5, 5, 5, 3, 3, 0, 1, 2, 5, 2, 3, 0, 143
C minor (3b), 1, 2, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 1, 1, 1, 1, 3, 5, 0, 3, 4, 5, 0, 1,  , 1, 2, 1, 2, 2, 1, 3, 3, 1, 2, 3, 1, 1, 2, 1, 5, 2,  , 3, 5, 2, 1, 2, 2, 6, 3, 5, 5, 3, 2, 1, 0, 1, 2, 1, 2, 1, 123
F# minor (3#), 0, 3, 4, 1, 1, 1, 4, 4, 2, 0, 7, 5, 0, 1, 9, 3, 3, 4, 1, 3, 1, 3, 5, 3,  , 2, 2, 2, 3, 5, 3, 7, 2, 4, 1, 3, 0, 4, 4, 4, 5, 4,  , 3, 3, 3, 6, 3, 1, 1, 6, 5, 3, 3, 3, 0, 2, 4, 5, 3, 3, 0, 180
C minor mel (3b), 0, 4, 1, 0, 0, 1, 2, 1, 2, 0, 6, 2, 0, 0, 1, 1, 2, 3, 1, 3, 3, 4, 3, 2,  , 0, 1, 0, 0, 2, 2, 2, 2, 1, 1, 4, 0, 1, 2, 1, 2, 2,  , 3, 4, 4, 2, 1, 0, 5, 3, 3, 5, 3, 3, 1, 3, 1, 3, 1, 4, 0, 114
F# minor mel (3#), 1, 3, 4, 0, 0, 2, 3, 6, 3, 1, 9, 7, 1, 1, 10, 4, 1, 4, 1, 6, 4, 7, 5, 6,  , 2, 2, 3, 3, 3, 4, 7, 4, 6, 1, 1, 2, 4, 3, 4, 6, 2,  , 5, 1, 6, 4, 2, 2, 1, 3, 6, 6, 3, 3, 2, 2, 5, 5, 4, 5, 1, 212
Eb major blues (3b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
A major blues (3#), 0, 4, 1, 0, 0, 1, 3, 2, 2, 1, 6, 2, 0, 0, 1, 1, 1, 4, 1, 3, 2, 6, 3, 2,  , 0, 0, 1, 1, 2, 2, 5, 4, 2, 1, 3, 1, 1, 1, 1, 6, 2,  , 3, 4, 4, 3, 3, 0, 5, 5, 7, 6, 4, 3, 0, 1, 2, 5, 2, 4, 0, 140
C minor blues (3b), 0, 5, 2, 1, 1, 1, 4, 2, 1, 1, 7, 3, 0, 1, 1, 1, 2, 5, 1, 4, 2, 5, 4, 3,  , 1, 0, 2, 2, 3, 3, 6, 3, 2, 1, 4, 1, 2, 2, 2, 7, 3,  , 4, 3, 3, 4, 4, 1, 5, 6, 7, 5, 4, 4, 0, 1, 3, 6, 3, 4, 0, 168
F# minor blues (3#), 0, 5, 2, 1, 1, 1, 4, 1, 2, 0, 7, 3, 0, 1, 1, 1, 4, 5, 1, 4, 4, 5, 4, 3,  , 1, 1, 1, 2, 3, 3, 4, 3, 1, 2, 5, 0, 2, 3, 2, 4, 3,  , 4, 6, 4, 3, 3, 2, 6, 5, 4, 6, 4, 4, 1, 3, 2, 4, 2, 4, 0, 167
Eb dorian (3b), 0, 4, 2, 1, 1, 1, 5, 1, 2, 0, 7, 3, 0, 1, 1, 1, 4, 6, 1, 4, 4, 6, 4, 3,  , 1, 1, 1, 2, 4, 3, 5, 3, 1, 2, 5, 0, 2, 3, 2, 6, 4,  , 4, 6, 4, 4, 4, 2, 6, 7, 6, 5, 4, 4, 1, 2, 2, 6, 2, 4, 0, 180
A dorian (3#), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 3, 2, 1, 5, 5, 4, 5, 4, 3, 0, 2, 2, 3, 2, 3, 0, 140
Eb phrygian (3b), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 2, 6, 2, 1, 2, 1, 6, 3, 3, 5, 3, 2, 0, 2, 0, 1, 0, 2, 0, 84
A phrygian (3#), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 3, 2, 1, 5, 5, 4, 5, 4, 3, 0, 2, 2, 3, 2, 3, 0, 140
